N,kod,T,HV1,HV10
14245,82,5.1,-93.1,-981.6
14246,82,5.1,-93.1,-981.6
14247,82,5.1,-93.1,-981.6
14248,82,5.1,-93.1,-981.6
14249,82,5.1,-93.1,-981.6
14250,82,5.1,-93.1,-981.6
14251,82,5.1,-93.1,-981.6
14252,82,5.1,-93.1,-981.6
14253,82,5.1,-93.1,-981.6
14254,82,5.1,-93.1,-981.6
14255,82,5.1,-93.1,-981.6
14256,82,5.1,-93.1,-981.6
14257,82,5.1,-93.1,-981.6
14258,82,5.1,-93.1,-981.6
14259,82,5.1,-93.1,-981.6
14260,82,5.1,-93.1,-981.6
14261,82,5.1,-93.1,-981.6
14262,82,5.1,-93.1,-981.6
14263,82,5.1,-93.1,-981.6
14264,82,5.1,-93.1,-981.6
14265,82,5.1,-93.1,-981.6
14266,82,5.1,-93.1,-981.6
14267,82,5.1,-93.1,-981.6
14268,82,5.1,-93.1,-981.6
14269,82,5.1,-93.1,-981.6
14270,82,5.1,-93.1,-981.6
14271,82,5.1,-93.1,-981.6
14272,82,5.1,-92.9,-979.7
14273,82,5.1,-92.9,-979.7
14274,82,5.1,-92.9,-979.7
14275,82,5.1,-92.9,-979.7
14276,82,5.1,-92.9,-979.7
14277,82,5.1,-92.9,-979.7
14278,82,5.1,-92.9,-979.7
14279,82,5.1,-92.9,-979.7
14280,82,5.1,-92.9,-979.7
14281,82,5.1,-92.9,-979.7
14282,82,5.1,-92.9,-979.7
14283,82,5.1,-92.9,-979.7
14284,82,5.1,-92.9,-979.7
14285,82,5.1,-92.9,-979.7
14286,82,5.1,-92.9,-979.7
14287,82,5.1,-92.9,-979.7
14288,82,5.1,-92.9,-979.7
14289,82,5.1,-92.9,-979.7
14290,82,5.1,-92.9,-979.7
14291,82,5.1,-92.9,-979.7
14292,82,5.1,-92.9,-979.7
14293,82,5.1,-92.9,-979.7
14294,82,5.1,-92.9,-979.7
14295,82,5.1,-92.9,-979.7
14296,82,5.1,-92.9,-979.7
14297,82,5.1,-92.9,-979.7
14298,82,5.1,-92.9,-979.7
14299,82,5.1,-92.9,-979.7
14300,82,5.1,-92.9,-979.7
14301,82,5.1,-92.9,-979.7
14302,82,5.1,-92.9,-979.7
14303,82,5.1,-92.9,-979.7
14304,82,5.1,-92.9,-979.7
14305,82,5.1,-92.9,-979.7
14306,82,5.1,-92.9,-979.7
14307,82,5.1,-92.9,-979.7
14308,82,5.1,-92.9,-979.7
14309,82,5.1,-92.9,-979.7
14310,82,5.1,-92.9,-979.7
14311,82,5.1,-92.9,-979.7
14312,82,5.1,-92.9,-979.7
14313,82,5.1,-92.9,-979.7
14314,82,5.1,-92.9,-979.7
14315,82,5.1,-92.9,-979.7
14316,82,5.1,-92.9,-979.7
14317,82,5.1,-92.9,-979.7
14318,82,5.1,-92.9,-979.7
14319,82,5.1,-92.9,-979.7
14320,82,5.1,-92.9,-979.7
14321,82,5.1,-92.9,-979.7
14322,82,5.1,-92.9,-979.7
14323,82,5.1,-92.9,-979.7
14324,82,5.1,-92.9,-979.7
14325,82,5.1,-92.9,-979.7
14326,82,5.1,-92.9,-979.7
14327,82,5.1,-92.9,-979.7
14328,82,5.1,-92.9,-979.7
14329,82,5.1,-92.9,-979.7
14330,82,5.1,-92.9,-979.7
14331,82,5.1,-92.9,-979.7
14332,82,5.1,-92.9,-979.7
14333,82,5.1,-92.9,-979.7
14334,82,5.1,-93.2,-982.2
14335,82,5.1,-93.2,-982.2
14336,82,5.1,-93.2,-982.2
14337,82,5.1,-93.2,-982.2
14338,82,5.1,-93.2,-982.2
14339,82,5.1,-93.2,-982.2
14340,82,5.1,-93.2,-982.2
14341,82,5.1,-93.2,-982.2
14342,82,5.1,-93.2,-982.2
14343,82,5.1,-93.2,-982.2
14344,82,5.1,-93.2,-982.2
14345,82,5.1,-93.2,-982.2
14346,82,5.1,-93.2,-982.2
14347,82,5.1,-93.2,-982.2
14348,82,5.1,-93.2,-982.2
14349,82,5.1,-93.2,-982.2
14350,82,5.1,-93.2,-982.2
14351,82,5.1,-93.2,-982.2
14352,82,5.1,-93.2,-982.2
14353,82,5.1,-93.2,-982.2
14354,82,5.1,-93.2,-982.2
14355,82,5.1,-93.2,-982.2
14356,82,5.1,-93.2,-982.2
14357,82,5.1,-93.2,-982.2
14358,82,5.1,-93.2,-982.2
14359,82,5.1,-93.2,-982.2
14360,82,5.1,-93.2,-982.2
14361,82,5.1,-93.2,-982.2
14362,82,5.1,-93.2,-982.2
14363,82,5.1,-93.2,-982.2
14364,82,5.1,-93.2,-982.2
14365,82,5.1,-93.2,-982.2
14366,82,5.1,-93.2,-982.2
14367,82,5.1,-93.2,-982.2
14368,82,5.1,-93.2,-982.2
14369,82,5.1,-93.2,-982.2
14370,82,5.1,-93.2,-982.2
14371,82,5.1,-93.2,-982.2
14372,82,5.1,-93.2,-982.2
14373,82,5.1,-93.2,-982.2
14374,82,5.1,-93.2,-982.2
14375,82,5.1,-93.2,-982.2
14376,82,5.1,-93.2,-982.2
14377,82,5.1,-93.2,-982.2
14378,82,5.1,-93.2,-982.2
14379,82,5.1,-93.2,-982.2
14380,82,5.1,-93.2,-982.2
14381,82,5.1,-93.2,-982.2
14382,82,5.1,-93.2,-982.2
14383,82,5.1,-93.2,-982.2
14384,82,5.1,-93.2,-982.2
14385,82,5.1,-93.2,-982.2
14386,82,5.1,-92.8,-977.6
14387,82,5.1,-92.8,-977.6
14388,82,5.1,-92.8,-977.6
14389,82,5.1,-92.8,-977.6
14390,82,5.1,-92.8,-977.6
14391,82,5.1,-92.8,-977.6
14392,82,5.1,-92.8,-977.6
14393,82,5.1,-92.8,-977.6
14394,82,5.1,-92.8,-977.6
14395,82,5.1,-92.8,-977.6
14396,82,5.1,-92.8,-977.6
14397,82,5.1,-92.8,-977.6
14398,82,5.1,-92.8,-977.6
14399,82,5.1,-92.8,-977.6
14400,82,5.1,-92.8,-977.6
14401,82,5.1,-92.8,-977.6
14402,82,5.1,-92.8,-977.6
14403,82,5.1,-92.8,-977.6
14404,82,5.1,-92.8,-977.6
14405,82,5.1,-92.8,-977.6
14406,82,5.1,-92.8,-977.6
14407,82,5.1,-92.8,-977.6
14408,82,5.1,-92.8,-977.6
14409,82,5.1,-92.8,-977.6
14410,82,5.1,-92.8,-977.6
14411,82,5.1,-92.8,-977.6
14412,82,5.1,-92.8,-977.6
14413,82,5.1,-92.8,-977.6
14414,82,5.1,-92.8,-977.6
14415,82,5.1,-92.8,-977.6
14416,82,5.1,-92.8,-977.6
14417,82,5.1,-92.8,-977.6
14418,82,5.1,-92.8,-977.6
14419,82,5.1,-92.8,-977.6
14420,82,5.1,-92.8,-977.6
14421,82,5.1,-92.8,-977.6
14422,82,5.1,-92.8,-977.6
14423,82,5.1,-92.8,-977.6
14424,82,5.1,-92.8,-977.6
14425,82,5.1,-92.8,-977.6
14426,82,5.1,-92.8,-977.6
14427,82,5.1,-92.8,-977.6
14428,82,5.1,-92.8,-977.6
14429,82,5.1,-92.8,-977.6
14430,82,5.1,-92.8,-977.6
14431,82,5.1,-92.8,-977.6
14432,82,5.1,-92.8,-977.6
14433,82,5.1,-92.8,-977.6
14434,82,5.1,-92.8,-977.6
14435,82,5.1,-92.8,-977.6
14436,82,5.2,-92.6,-976.2
14437,82,5.2,-92.6,-976.2
14438,82,5.2,-92.6,-976.2
14439,82,5.2,-92.6,-976.2
14440,82,5.2,-92.6,-976.2
14441,82,5.2,-92.6,-976.2
14442,82,5.2,-92.6,-976.2
14443,82,5.2,-92.6,-976.2
14444,82,5.2,-92.6,-976.2
14445,82,5.2,-92.6,-976.2
14446,82,5.2,-92.6,-976.2
14447,82,5.2,-92.6,-976.2
14448,82,5.2,-92.6,-976.2
14449,82,5.2,-92.6,-976.2
14450,82,5.2,-92.6,-976.2
14451,82,5.2,-92.6,-976.2
14452,82,5.2,-92.6,-976.2
14453,82,5.2,-92.6,-976.2
14454,82,5.2,-92.6,-976.2
14455,82,5.2,-92.6,-976.2
14456,82,5.2,-92.6,-976.2
14457,82,5.2,-92.6,-976.2
14458,82,5.2,-92.6,-976.2
14459,82,5.2,-92.6,-976.2
14460,82,5.2,-92.6,-976.2
14461,82,5.2,-92.6,-976.2
14462,82,5.2,-92.6,-976.2
14463,82,5.2,-92.6,-976.2
14464,82,5.2,-92.6,-976.2
14465,82,5.2,-92.6,-976.2
14466,82,5.2,-92.6,-976.2
14467,82,5.2,-92.6,-976.2
14468,82,5.2,-92.6,-976.2
14469,82,5.2,-92.6,-976.2
14470,82,5.2,-92.6,-976.2
14471,82,5.2,-92.6,-976.2
14472,82,5.2,-92.6,-976.2
14473,82,5.2,-92.6,-976.2
14474,82,5.2,-92.6,-976.2
14475,82,5.2,-92.6,-976.2
14476,82,5.2,-92.6,-976.2
14477,82,5.2,-92.6,-976.2
14478,82,5.2,-92.6,-976.2
14479,82,5.2,-92.6,-976.2
14480,82,5.2,-92.6,-976.2
14481,82,5.2,-92.6,-976.2
14482,82,5.2,-92.6,-976.2
14483,82,5.2,-92.6,-976.2
14484,82,5.2,-92.6,-976.2
14485,82,5.2,-92.6,-976.2
14486,82,5.1,-92.8,-977.6
14487,82,5.1,-92.8,-977.6
