N,kod,T,HV1,HV10
7090,130,2.1,-102.2,-1081.9
7091,130,2.1,-102.2,-1081.9
7092,130,2.1,-102.2,-1081.9
7093,130,2.1,-102.2,-1081.9
7094,130,2.1,-102.2,-1081.9
7095,130,2.1,-102.2,-1081.9
7096,130,2.1,-102.2,-1081.9
7097,130,2.1,-102.2,-1081.9
7098,130,2.1,-102.2,-1081.9
7099,130,2.1,-102.2,-1081.9
7100,130,2.1,-102.2,-1081.9
7101,130,2.1,-102.2,-1081.9
7102,130,2.1,-102.2,-1081.9
7103,130,2.1,-102.2,-1081.9
7104,130,2.1,-102.2,-1081.9
7105,130,2.1,-102.2,-1081.9
7106,130,2.1,-102.2,-1081.9
7107,130,2.1,-102.2,-1081.9
7108,130,2.1,-102.2,-1081.9
7109,130,2.1,-102.2,-1081.9
7110,130,2.1,-102.2,-1081.9
7111,130,2.1,-102.2,-1081.9
7112,130,2.1,-102.2,-1081.9
7113,130,2.1,-102.2,-1081.9
7114,130,2.1,-102.2,-1081.9
7115,130,2.1,-102.2,-1081.9
7116,130,2.1,-102.2,-1081.9
7117,130,2.1,-102.2,-1081.9
7118,130,2.1,-102.2,-1081.9
7119,130,2.3,-102.1,-1080.7
7120,130,2.3,-102.1,-1080.7
7121,130,2.3,-102.1,-1080.7
7122,130,2.3,-102.1,-1080.7
7123,130,2.3,-102.1,-1080.7
7124,130,2.3,-102.1,-1080.7
7125,130,2.3,-102.1,-1080.7
7126,130,2.3,-102.1,-1080.7
7127,130,2.3,-102.1,-1080.7
7128,130,2.3,-102.1,-1080.7
7129,130,2.3,-102.1,-1080.7
7130,130,2.3,-102.1,-1080.7
7131,130,2.3,-102.1,-1080.7
7132,130,2.3,-102.1,-1080.7
7133,130,2.3,-102.1,-1080.7
7134,130,2.3,-102.1,-1080.7
7135,130,2.3,-102.1,-1080.7
7136,130,2.3,-102.1,-1080.7
7137,130,2.3,-102.1,-1080.7
7138,130,2.3,-102.1,-1080.7
7139,130,2.3,-102.1,-1080.7
7140,130,2.3,-102.1,-1080.7
7141,130,2.3,-102.1,-1080.7
7142,130,2.3,-102.1,-1080.7
7143,130,2.3,-102.1,-1080.7
7144,130,2.3,-102.1,-1080.7
7145,130,2.3,-102.1,-1080.7
7146,130,2.3,-102.1,-1080.7
7147,130,2.3,-102.1,-1080.7
7148,130,2.3,-102.1,-1080.7
7149,130,2.3,-102.1,-1080.7
7150,130,2.3,-102.1,-1080.7
7151,130,2.3,-102.1,-1080.7
7152,130,2.3,-102.1,-1080.7
7153,130,2.3,-102.1,-1080.7
7154,130,2.3,-102.1,-1080.7
7155,130,2.3,-102.1,-1080.7
7156,130,2.3,-102.1,-1080.7
7157,130,2.3,-102.1,-1080.7
7158,130,2.3,-102.1,-1080.7
7159,130,2.3,-102.1,-1080.7
7160,130,2.3,-102.1,-1080.7
7161,130,2.3,-102.1,-1080.7
7162,130,2.3,-102.1,-1080.7
7163,130,2.3,-102.1,-1080.7
7164,130,2.3,-102.1,-1080.7
7165,130,2.3,-102.1,-1080.7
7166,130,2.3,-102.1,-1080.7
7167,130,2.3,-102.1,-1080.7
7168,130,2.3,-102.1,-1080.7
7169,130,2.3,-102.1,-1080.7
7170,130,2.3,-102.1,-1080.7
7171,130,2.3,-102.1,-1080.7
7172,130,2.3,-102.1,-1080.7
7173,130,2.3,-102.1,-1080.7
7174,130,2.3,-102.1,-1080.7
7175,130,2.3,-102.1,-1080.7
7176,130,2.3,-102.1,-1080.7
7177,130,2.3,-102.1,-1080.7
7178,130,2.3,-102.1,-1080.7
7179,130,2.3,-102.1,-1080.7
7180,130,2.3,-102.1,-1080.7
7181,130,2.3,-102.1,-1080.7
7182,130,2.3,-102.1,-1080.7
7183,130,2.3,-102.1,-1080.7
7184,130,2.3,-102.1,-1080.7
7185,130,2.3,-102.1,-1080.7
7186,130,2.3,-102.1,-1080.7
7187,130,2.3,-102.1,-1080.7
7188,130,2.3,-102.1,-1080.7
7189,130,2.3,-102.1,-1080.7
7190,130,2.3,-102.1,-1080.7
7191,130,2.3,-102.1,-1080.7
7192,130,2.3,-102.1,-1080.7
7193,130,2.3,-102.1,-1080.7
7194,130,2.3,-102.1,-1080.7
7195,130,2.3,-102.1,-1080.7
7196,130,2.3,-102.1,-1080.7
7197,130,2.3,-102.1,-1080.7
7198,130,2.3,-102.1,-1080.7
7199,130,2.3,-102.1,-1080.7
7200,130,2.3,-102.1,-1080.7
7201,130,2.3,-102.0,-1078.6
7202,130,2.3,-102.0,-1078.6
7203,130,2.3,-102.0,-1078.6
7204,130,2.3,-102.0,-1078.6
7205,130,2.3,-102.0,-1078.6
7206,130,2.3,-102.0,-1078.6
7207,130,2.3,-102.0,-1078.6
7208,130,2.3,-102.0,-1078.6
7209,130,2.3,-102.0,-1078.6
7210,130,2.3,-102.0,-1078.6
7211,130,2.3,-102.0,-1078.6
7212,130,2.3,-102.0,-1078.6
7213,130,2.3,-102.0,-1078.6
7214,130,2.3,-102.0,-1078.6
7215,130,2.3,-102.0,-1078.6
7216,130,2.3,-102.0,-1078.6
7217,130,2.3,-102.0,-1078.6
7218,130,2.3,-102.0,-1078.6
7219,130,2.3,-102.0,-1078.6
7220,130,2.3,-102.0,-1078.6
7221,130,2.3,-102.0,-1078.6
7222,130,2.3,-102.0,-1078.6
7223,130,2.3,-102.0,-1078.6
7224,130,2.3,-102.0,-1078.6
7225,130,2.3,-102.0,-1078.6
7226,130,2.3,-102.0,-1078.6
7227,130,2.3,-102.0,-1078.6
7228,130,2.3,-102.0,-1078.6
7229,130,2.3,-102.0,-1078.6
7230,130,2.3,-102.0,-1078.6
7231,130,2.3,-102.0,-1078.6
7232,130,2.3,-102.0,-1078.6
7233,130,2.3,-102.0,-1078.6
7234,130,2.3,-102.0,-1078.6
7235,130,2.3,-102.0,-1078.6
7236,130,2.3,-102.0,-1078.6
7237,130,2.3,-102.0,-1078.6
7238,130,2.3,-102.0,-1078.6
7239,130,2.3,-102.0,-1078.6
7240,130,2.3,-102.0,-1078.6
7241,130,2.3,-102.0,-1078.6
7242,130,2.3,-102.0,-1078.6
7243,130,2.3,-102.0,-1078.6
7244,130,2.3,-102.0,-1078.6
7245,130,2.3,-102.0,-1078.6
7246,130,2.3,-102.0,-1078.6
7247,130,2.3,-102.0,-1078.6
7248,130,2.3,-102.0,-1078.6
7249,130,2.3,-102.0,-1078.6
7250,130,2.3,-102.0,-1078.6
7251,130,2.3,-102.0,-1078.6
7252,130,2.3,-102.0,-1078.6
7253,130,2.3,-102.0,-1078.6
7254,130,2.3,-102.0,-1078.6
7255,130,2.3,-102.0,-1078.6
7256,130,2.3,-102.0,-1078.6
7257,130,2.3,-102.0,-1078.6
7258,130,2.3,-102.0,-1078.6
7259,130,2.3,-102.0,-1078.6
7260,130,2.3,-102.0,-1078.6
7261,130,2.3,-102.0,-1078.6
7262,130,2.3,-102.0,-1078.6
7263,130,2.3,-102.0,-1078.6
7264,130,2.3,-102.0,-1078.6
7265,130,2.3,-102.0,-1078.6
7266,130,2.3,-102.0,-1078.6
7267,130,2.3,-102.0,-1078.6
7268,130,2.3,-102.0,-1078.6
7269,130,2.3,-102.0,-1078.6
7270,130,2.3,-102.0,-1078.6
7271,130,2.3,-102.0,-1078.6
7272,130,2.3,-102.0,-1078.6
7273,130,2.3,-102.0,-1078.6
7274,130,2.3,-102.0,-1078.6
7275,130,2.3,-102.0,-1078.6
7276,130,2.3,-102.0,-1078.6
7277,130,2.3,-102.0,-1078.6
7278,130,2.3,-102.0,-1078.6
7279,130,2.3,-102.0,-1078.6
7280,130,2.3,-102.0,-1078.6
7281,130,2.3,-102.0,-1078.6
7282,130,2.3,-102.0,-1078.6
7283,130,2.3,-102.0,-1078.6
7284,130,2.3,-102.0,-1078.6
7285,130,2.3,-102.0,-1078.6
7286,130,2.3,-102.0,-1078.6
7287,130,2.3,-102.0,-1078.6
7288,130,2.3,-102.0,-1078.6
7289,130,2.3,-102.0,-1078.6
7290,130,2.3,-102.0,-1078.6
7291,130,2.3,-102.0,-1078.6
7292,130,2.3,-102.0,-1078.6
7293,130,2.3,-102.4,-1083.3
7294,130,2.3,-102.4,-1083.3
7295,130,2.3,-102.4,-1083.3
7296,130,2.3,-102.4,-1083.3
7297,130,2.3,-102.4,-1083.3
7298,130,2.3,-102.4,-1083.3
7299,130,2.3,-102.4,-1083.3
7300,130,2.3,-102.4,-1083.3
7301,130,2.3,-102.4,-1083.3
7302,130,2.3,-102.4,-1083.3
7303,130,2.3,-102.4,-1083.3
7304,130,2.3,-102.4,-1083.3
7305,130,2.3,-102.4,-1083.3
7306,130,2.3,-102.4,-1083.3
7307,130,2.3,-102.4,-1083.3
7308,130,2.3,-102.4,-1083.3
7309,130,2.3,-102.4,-1083.3
7310,130,2.3,-102.4,-1083.3
7311,130,2.3,-102.4,-1083.3
7312,130,2.3,-102.4,-1083.3
7313,130,2.3,-102.4,-1083.3
7314,130,2.3,-102.4,-1083.3
7315,130,2.3,-102.4,-1083.3
7316,130,2.3,-102.4,-1083.3
7317,130,2.3,-102.4,-1083.3
7318,130,2.3,-102.4,-1083.3
7319,130,2.3,-102.4,-1083.3
7320,130,2.3,-102.4,-1083.3
7321,130,2.3,-102.4,-1083.3
7322,130,2.3,-102.4,-1083.3
7323,130,2.3,-102.4,-1083.3
7324,130,2.3,-102.4,-1083.3
7325,130,2.3,-102.4,-1083.3
7326,130,2.3,-102.4,-1083.3
7327,130,2.3,-102.4,-1083.3
7328,130,2.3,-102.4,-1083.3
7329,130,2.3,-102.4,-1083.3
7330,130,2.3,-102.4,-1083.3
7331,130,2.3,-102.4,-1083.3
7332,130,2.3,-102.4,-1083.3
7333,130,2.3,-102.4,-1083.3
7334,130,2.3,-102.4,-1083.3
7335,130,2.3,-102.4,-1083.3
7336,130,2.3,-102.4,-1083.3
7337,130,2.3,-102.4,-1083.3
7338,130,2.3,-102.4,-1083.3
7339,130,2.3,-102.4,-1083.3
7340,130,2.3,-102.4,-1083.3
7341,130,2.3,-102.4,-1083.3
7342,130,2.3,-102.4,-1083.3
7343,130,2.3,-102.4,-1083.3
7344,130,2.3,-102.4,-1083.3
7345,130,2.3,-102.4,-1083.3
7346,130,2.3,-102.4,-1083.3
7347,130,2.3,-102.4,-1083.3
7348,130,2.3,-102.4,-1083.3
7349,130,2.3,-102.4,-1083.3
7350,130,2.3,-102.4,-1083.3
7351,130,2.3,-102.4,-1083.3
7352,130,2.3,-102.4,-1083.3
7353,130,2.3,-102.4,-1083.3
7354,130,2.3,-102.4,-1083.3
7355,130,2.3,-102.4,-1083.3
7356,130,2.3,-102.4,-1083.3
7357,130,2.3,-102.4,-1083.3
7358,130,2.3,-102.4,-1083.3
7359,130,2.3,-102.4,-1083.3
7360,130,2.3,-102.4,-1083.3
7361,130,2.3,-102.4,-1083.3
7362,130,2.3,-102.4,-1083.3
7363,130,2.3,-102.4,-1083.3
7364,130,2.3,-102.4,-1083.3
7365,130,2.3,-102.4,-1083.3
7366,130,2.3,-102.4,-1083.3
7367,130,2.3,-102.4,-1083.3
7368,130,2.3,-102.4,-1083.3
7369,130,2.3,-102.4,-1083.3
7370,130,2.3,-102.4,-1083.3
7371,130,2.3,-102.4,-1083.3
7372,130,2.3,-102.4,-1083.3
7373,130,2.3,-102.4,-1083.3
7374,130,2.3,-102.4,-1083.3
7375,130,2.3,-102.4,-1083.3
7376,130,2.3,-102.4,-1083.3
7377,130,2.3,-102.4,-1083.3
7378,130,2.3,-102.4,-1083.3
7379,130,2.3,-102.4,-1083.3
7380,130,2.3,-102.4,-1083.3
7381,130,2.3,-102.4,-1083.3
7382,130,2.3,-102.4,-1083.3
7383,130,2.3,-102.4,-1083.3
7384,130,2.3,-102.4,-1083.3
7385,130,2.4,-102.1,-1079.9
7386,130,2.4,-102.1,-1079.9
7387,130,2.4,-102.1,-1079.9
7388,130,2.4,-102.1,-1079.9
7389,130,2.4,-102.1,-1079.9
7390,130,2.4,-102.1,-1079.9
7391,130,2.4,-102.1,-1079.9
7392,130,2.4,-102.1,-1079.9
7393,130,2.4,-102.1,-1079.9
7394,130,2.4,-102.1,-1079.9
7395,130,2.4,-102.1,-1079.9
7396,130,2.4,-102.1,-1079.9
7397,130,2.4,-102.1,-1079.9
7398,130,2.4,-102.1,-1079.9
7399,130,2.4,-102.1,-1079.9
7400,130,2.4,-102.1,-1079.9
7401,130,2.4,-102.1,-1079.9
7402,130,2.4,-102.1,-1079.9
7403,130,2.4,-102.1,-1079.9
7404,130,2.4,-102.1,-1079.9
7405,130,2.4,-102.1,-1079.9
7406,130,2.4,-102.1,-1079.9
7407,130,2.4,-102.1,-1079.9
7408,130,2.4,-102.1,-1079.9
7409,130,2.4,-102.1,-1079.9
7410,130,2.4,-102.1,-1079.9
7411,130,2.4,-102.1,-1079.9
7412,130,2.4,-102.1,-1079.9
7413,130,2.4,-102.1,-1079.9
7414,130,2.4,-102.1,-1079.9
7415,130,2.4,-102.1,-1079.9
7416,130,2.4,-102.1,-1079.9
7417,130,2.4,-102.1,-1079.9
7418,130,2.4,-102.1,-1079.9
7419,130,2.4,-102.1,-1079.9
7420,130,2.4,-102.1,-1079.9
7421,130,2.4,-102.1,-1079.9
7422,130,2.4,-102.1,-1079.9
7423,130,2.4,-102.1,-1079.9
7424,130,2.4,-102.1,-1079.9
7425,130,2.4,-102.1,-1079.9
7426,130,2.4,-102.1,-1079.9
7427,130,2.4,-102.1,-1079.9
7428,130,2.4,-102.1,-1079.9
7429,130,2.4,-102.1,-1079.9
7430,130,2.4,-102.1,-1079.9
7431,130,2.4,-102.1,-1079.9
7432,130,2.4,-102.1,-1079.9
7433,130,2.4,-102.1,-1079.9
7434,130,2.4,-102.1,-1079.9
7435,130,2.4,-102.1,-1079.9
7436,130,2.4,-102.1,-1079.9
7437,130,2.4,-102.1,-1079.9
7438,130,2.4,-102.1,-1079.9
7439,130,2.4,-102.1,-1079.9
7440,130,2.4,-102.1,-1079.9
7441,130,2.4,-102.1,-1079.9
7442,130,2.4,-102.1,-1079.9
7443,130,2.4,-102.1,-1079.9
7444,130,2.4,-102.1,-1079.9
7445,130,2.4,-102.1,-1079.9
7446,130,2.4,-102.1,-1079.9
7447,130,2.4,-102.1,-1079.9
7448,130,2.4,-102.1,-1079.9
7449,130,2.4,-102.1,-1079.9
7450,130,2.4,-102.1,-1079.9
7451,130,2.4,-102.1,-1079.9
7452,130,2.4,-102.1,-1079.9
7453,130,2.4,-102.1,-1079.9
7454,130,2.4,-102.1,-1079.9
7455,130,2.4,-102.1,-1079.9
7456,130,2.4,-102.1,-1079.9
7457,130,2.4,-102.1,-1079.9
7458,130,2.4,-102.1,-1079.9
7459,130,2.4,-102.1,-1079.9
7460,130,2.4,-102.1,-1079.9
7461,130,2.4,-102.1,-1079.9
7462,130,2.4,-102.1,-1079.9
7463,130,2.4,-102.1,-1079.9
7464,130,2.4,-102.1,-1079.9
7465,130,2.4,-102.1,-1079.9
7466,130,2.4,-102.1,-1079.9
7467,130,2.4,-102.1,-1079.9
7468,130,2.4,-102.1,-1079.9
7469,130,2.4,-102.1,-1079.9
7470,130,2.4,-102.1,-1079.9
7471,130,2.5,-102.4,-1083.8
7472,130,2.5,-102.4,-1083.8
7473,130,2.5,-102.4,-1083.8
7474,130,2.5,-102.4,-1083.8
7475,130,2.5,-102.4,-1083.8
7476,130,2.5,-102.4,-1083.8
7477,130,2.5,-102.4,-1083.8
7478,130,2.5,-102.4,-1083.8
7479,130,2.5,-102.4,-1083.8
7480,130,2.5,-102.4,-1083.8
7481,130,2.5,-102.4,-1083.8
7482,130,2.5,-102.4,-1083.8
7483,130,2.5,-102.4,-1083.8
7484,130,2.5,-102.4,-1083.8
7485,130,2.5,-102.4,-1083.8
7486,130,2.5,-102.4,-1083.8
7487,130,2.5,-102.4,-1083.8
7488,130,2.5,-102.4,-1083.8
7489,130,2.5,-102.4,-1083.8
7490,130,2.5,-102.4,-1083.8
7491,130,2.5,-102.4,-1083.8
7492,130,2.5,-102.4,-1083.8
7493,130,2.5,-102.4,-1083.8
7494,130,2.5,-102.4,-1083.8
7495,130,2.5,-102.4,-1083.8
7496,130,2.5,-102.4,-1083.8
7497,130,2.5,-102.4,-1083.8
7498,130,2.5,-102.4,-1083.8
7499,130,2.5,-102.4,-1083.8
7500,130,2.5,-102.4,-1083.8
7501,130,2.5,-102.4,-1083.8
7502,130,2.5,-102.4,-1083.8
7503,130,2.5,-102.4,-1083.8
7504,130,2.5,-102.4,-1083.8
7505,130,2.5,-102.4,-1083.8
7506,130,2.5,-102.4,-1083.8
7507,130,2.5,-102.4,-1083.8
7508,130,2.5,-102.4,-1083.8
7509,130,2.5,-102.4,-1083.8
7510,130,2.5,-102.4,-1083.8
7511,130,2.5,-102.4,-1083.8
7512,130,2.5,-102.4,-1083.8
7513,130,2.5,-102.4,-1083.8
7514,130,2.5,-102.4,-1083.8
7515,130,2.5,-102.4,-1083.8
7516,130,2.5,-102.4,-1083.8
7517,130,2.5,-102.4,-1083.8
7518,130,2.5,-102.4,-1083.8
7519,130,2.5,-102.4,-1083.8
7520,130,2.5,-102.4,-1083.8
7521,130,2.5,-102.4,-1083.8
7522,130,2.5,-102.4,-1083.8
7523,130,2.5,-102.4,-1083.8
7524,130,2.5,-102.4,-1083.8
7525,130,2.5,-102.4,-1083.8
7526,130,2.5,-102.4,-1083.8
7527,130,2.5,-102.4,-1083.8
7528,130,2.5,-102.4,-1083.8
7529,130,2.5,-102.4,-1083.8
7530,130,2.5,-102.4,-1083.8
7531,130,2.5,-102.4,-1083.8
7532,130,2.5,-102.4,-1083.8
7533,130,2.5,-102.4,-1083.8
7534,130,2.5,-102.4,-1083.8
7535,130,2.5,-102.4,-1083.8
7536,130,2.5,-102.4,-1083.8
7537,130,2.5,-102.4,-1083.8
7538,130,2.5,-102.4,-1083.8
7539,130,2.5,-102.4,-1083.8
7540,130,2.5,-102.4,-1083.8
7541,130,2.5,-102.4,-1083.8
7542,130,2.5,-102.4,-1083.8
7543,130,2.5,-102.4,-1083.8
7544,130,2.5,-102.4,-1083.8
7545,130,2.5,-102.4,-1083.8
7546,130,2.5,-102.4,-1083.8
7547,130,2.5,-102.4,-1083.8
7548,130,2.5,-102.4,-1083.8
7549,130,2.5,-102.4,-1083.8
7550,130,2.5,-102.4,-1083.8
7551,130,2.5,-102.4,-1083.8
7552,130,2.5,-102.4,-1083.8
7553,130,2.7,-102.0,-1079.4
7554,130,2.7,-102.0,-1079.4
7555,130,2.7,-102.0,-1079.4
7556,130,2.7,-102.0,-1079.4
7557,130,2.7,-102.0,-1079.4
7558,130,2.7,-102.0,-1079.4
7559,130,2.7,-102.0,-1079.4
7560,130,2.7,-102.0,-1079.4
7561,130,2.7,-102.0,-1079.4
7562,130,2.7,-102.0,-1079.4
7563,130,2.7,-102.0,-1079.4
7564,130,2.7,-102.0,-1079.4
7565,130,2.7,-102.0,-1079.4
7566,130,2.7,-102.0,-1079.4
7567,130,2.7,-102.0,-1079.4
7568,130,2.7,-102.0,-1079.4
7569,130,2.7,-102.0,-1079.4
7570,130,2.7,-102.0,-1079.4
7571,130,2.7,-102.0,-1079.4
7572,130,2.7,-102.0,-1079.4
7573,130,2.7,-102.0,-1079.4
7574,130,2.7,-102.0,-1079.4
7575,130,2.7,-102.0,-1079.4
7576,130,2.7,-102.0,-1079.4
7577,130,2.7,-102.0,-1079.4
7578,130,2.7,-102.0,-1079.4
7579,130,2.7,-102.0,-1079.4
7580,130,2.7,-102.0,-1079.4
7581,130,2.7,-102.0,-1079.4
7582,130,2.7,-102.0,-1079.4
7583,130,2.7,-102.0,-1079.4
7584,130,2.7,-102.0,-1079.4
7585,130,2.7,-102.0,-1079.4
7586,130,2.7,-102.0,-1079.4
7587,130,2.7,-102.0,-1079.4
7588,130,2.7,-102.0,-1079.4
7589,130,2.7,-102.0,-1079.4
7590,130,2.7,-102.0,-1079.4
7591,130,2.7,-102.0,-1079.4
7592,130,2.7,-102.0,-1079.4
7593,130,2.7,-102.0,-1079.4
7594,130,2.7,-102.0,-1079.4
7595,130,2.7,-102.0,-1079.4
7596,130,2.7,-102.0,-1079.4
7597,130,2.7,-102.0,-1079.4
7598,130,2.7,-102.0,-1079.4
7599,130,2.7,-102.0,-1079.4
7600,130,2.7,-102.0,-1079.4
7601,130,2.7,-102.0,-1079.4
7602,130,2.7,-102.0,-1079.4
7603,130,2.7,-102.0,-1079.4
7604,130,2.7,-102.0,-1079.4
7605,130,2.7,-102.0,-1079.4
7606,130,2.7,-102.0,-1079.4
7607,130,2.7,-102.0,-1079.4
7608,130,2.7,-102.0,-1079.4
7609,130,2.7,-102.0,-1079.4
7610,130,2.7,-102.0,-1079.4
7611,130,2.7,-102.0,-1079.4
7612,130,2.7,-102.0,-1079.4
7613,130,2.7,-102.0,-1079.4
7614,130,2.7,-102.0,-1079.4
7615,130,2.7,-102.0,-1079.4
7616,130,2.7,-102.0,-1079.4
7617,130,2.7,-102.0,-1079.4
7618,130,2.7,-102.0,-1079.4
7619,130,2.7,-102.0,-1079.4
7620,130,2.7,-102.0,-1079.4
7621,130,2.7,-102.0,-1079.4
7622,130,2.7,-102.0,-1079.4
7623,130,2.7,-102.0,-1079.4
7624,130,2.7,-102.0,-1079.4
7625,130,2.7,-102.0,-1079.4
7626,130,2.7,-102.0,-1079.4
7627,130,2.7,-102.0,-1079.4
7628,130,2.7,-102.0,-1079.4
7629,130,2.7,-102.0,-1079.4
7630,130,2.7,-102.0,-1079.4
7631,130,2.7,-102.0,-1079.4
7632,130,2.7,-102.0,-1079.4
7633,130,2.7,-102.0,-1079.4
7634,130,2.7,-102.0,-1079.4
7635,130,2.7,-102.0,-1079.4
7636,130,2.7,-102.0,-1079.4
7637,130,2.7,-102.0,-1079.4
7638,130,2.7,-102.0,-1079.4
7639,130,2.7,-102.0,-1079.4
7640,130,2.7,-102.0,-1079.4
7641,130,2.7,-102.0,-1079.4
7642,130,2.7,-102.0,-1079.4
7643,130,2.7,-102.0,-1079.4
7644,130,2.7,-102.0,-1079.4
7645,130,2.7,-102.0,-1079.4
7646,130,2.7,-102.0,-1079.4
7647,130,2.7,-102.0,-1079.4
7648,130,2.7,-102.0,-1079.4
7649,130,2.7,-102.2,-1081.3
7650,130,2.7,-102.2,-1081.3
7651,130,2.7,-102.2,-1081.3
7652,130,2.7,-102.2,-1081.3
7653,130,2.7,-102.2,-1081.3
7654,130,2.7,-102.2,-1081.3
7655,130,2.7,-102.2,-1081.3
7656,130,2.7,-102.2,-1081.3
7657,130,2.7,-102.2,-1081.3
7658,130,2.7,-102.2,-1081.3
7659,130,2.7,-102.2,-1081.3
7660,130,2.7,-102.2,-1081.3
7661,130,2.7,-102.2,-1081.3
7662,130,2.7,-102.2,-1081.3
7663,130,2.7,-102.2,-1081.3
7664,130,2.7,-102.2,-1081.3
7665,130,2.7,-102.2,-1081.3
7666,130,2.7,-102.2,-1081.3
7667,130,2.7,-102.2,-1081.3
7668,130,2.7,-102.2,-1081.3
7669,130,2.7,-102.2,-1081.3
7670,130,2.7,-102.2,-1081.3
7671,130,2.7,-102.2,-1081.3
7672,130,2.7,-102.2,-1081.3
7673,130,2.7,-102.2,-1081.3
7674,130,2.7,-102.2,-1081.3
7675,130,2.7,-102.2,-1081.3
7676,130,2.7,-102.2,-1081.3
7677,130,2.7,-102.2,-1081.3
7678,130,2.7,-102.2,-1081.3
7679,130,2.7,-102.2,-1081.3
7680,130,2.7,-102.2,-1081.3
7681,130,2.7,-102.2,-1081.3
7682,130,2.7,-102.2,-1081.3
7683,130,2.7,-102.2,-1081.3
7684,130,2.7,-102.2,-1081.3
7685,130,2.7,-102.2,-1081.3
7686,130,2.7,-102.2,-1081.3
7687,130,2.7,-102.2,-1081.3
7688,130,2.7,-102.2,-1081.3
7689,130,2.7,-102.2,-1081.3
7690,130,2.7,-102.2,-1081.3
7691,130,2.7,-102.2,-1081.3
7692,130,2.7,-102.2,-1081.3
7693,130,2.7,-102.2,-1081.3
7694,130,2.7,-102.2,-1081.3
7695,130,2.7,-102.2,-1081.3
7696,130,2.7,-102.2,-1081.3
7697,130,2.7,-102.2,-1081.3
7698,130,2.7,-102.2,-1081.3
7699,130,2.7,-102.2,-1081.3
7700,130,2.7,-102.2,-1081.3
7701,130,2.7,-102.2,-1081.3
7702,130,2.7,-102.2,-1081.3
7703,130,2.7,-102.2,-1081.3
7704,130,2.7,-102.2,-1081.3
7705,130,2.7,-102.2,-1081.3
7706,130,2.7,-102.2,-1081.3
7707,130,2.7,-102.2,-1081.3
7708,130,2.7,-102.2,-1081.3
7709,130,2.7,-102.2,-1081.3
7710,130,2.7,-102.2,-1081.3
7711,130,2.7,-102.2,-1081.3
7712,130,2.7,-102.2,-1081.3
7713,130,2.7,-102.2,-1081.3
7714,130,2.7,-102.2,-1081.3
7715,130,2.7,-102.2,-1081.3
7716,130,2.7,-102.2,-1081.3
7717,130,2.7,-102.2,-1081.3
7718,130,2.7,-102.2,-1081.3
7719,130,2.7,-102.2,-1081.3
7720,130,2.7,-102.2,-1081.3
7721,130,2.7,-102.2,-1081.3
7722,130,2.7,-102.2,-1081.3
7723,130,2.7,-102.2,-1081.3
7724,130,2.7,-102.2,-1081.3
7725,130,2.7,-102.2,-1081.3
7726,130,2.7,-102.2,-1081.3
7727,130,2.7,-102.2,-1081.3
7728,130,2.7,-102.2,-1081.3
7729,130,2.7,-102.1,-1080.0
7730,130,2.7,-102.1,-1080.0
7731,130,2.7,-102.1,-1080.0
7732,130,2.7,-102.1,-1080.0
7733,130,2.7,-102.1,-1080.0
7734,130,2.7,-102.1,-1080.0
7735,130,2.7,-102.1,-1080.0
7736,130,2.7,-102.1,-1080.0
7737,130,2.7,-102.1,-1080.0
7738,130,2.7,-102.1,-1080.0
7739,130,2.7,-102.1,-1080.0
7740,130,2.7,-102.1,-1080.0
7741,130,2.7,-102.1,-1080.0
7742,130,2.7,-102.1,-1080.0
7743,130,2.7,-102.1,-1080.0
7744,130,2.7,-102.1,-1080.0
7745,130,2.7,-102.1,-1080.0
7746,130,2.7,-102.1,-1080.0
7747,130,2.7,-102.1,-1080.0
7748,130,2.7,-102.1,-1080.0
7749,130,2.7,-102.1,-1080.0
7750,130,2.7,-102.1,-1080.0
7751,130,2.7,-102.1,-1080.0
7752,130,2.7,-102.1,-1080.0
7753,130,2.7,-102.1,-1080.0
7754,130,2.7,-102.1,-1080.0
7755,130,2.7,-102.1,-1080.0
7756,130,2.7,-102.1,-1080.0
7757,130,2.7,-102.1,-1080.0
7758,130,2.7,-102.1,-1080.0
7759,130,2.7,-102.1,-1080.0
7760,130,2.7,-102.1,-1080.0
7761,130,2.7,-102.1,-1080.0
7762,130,2.7,-102.1,-1080.0
7763,130,2.7,-102.1,-1080.0
7764,130,2.7,-102.1,-1080.0
7765,130,2.7,-102.1,-1080.0
7766,130,2.7,-102.1,-1080.0
7767,130,2.7,-102.1,-1080.0
7768,130,2.7,-102.1,-1080.0
7769,130,2.7,-102.1,-1080.0
7770,130,2.7,-102.1,-1080.0
7771,130,2.7,-102.1,-1080.0
7772,130,2.7,-102.1,-1080.0
7773,130,2.7,-102.1,-1080.0
7774,130,2.7,-102.1,-1080.0
7775,130,2.7,-102.1,-1080.0
7776,130,2.7,-102.1,-1080.0
7777,130,2.7,-102.1,-1080.0
7778,130,2.7,-102.1,-1080.0
7779,130,2.7,-102.1,-1080.0
7780,130,2.7,-102.1,-1080.0
7781,130,2.7,-102.1,-1080.0
7782,130,2.7,-102.1,-1080.0
7783,130,2.7,-102.1,-1080.0
7784,130,2.7,-102.1,-1080.0
7785,130,2.7,-102.1,-1080.0
7786,130,2.7,-102.1,-1080.0
7787,130,2.7,-102.1,-1080.0
7788,130,2.7,-102.1,-1080.0
