EID,Data,Time,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER
7105,2012-03-26,21:12:51,E,5,610,242,241,472,241
7106,2012-03-26,21:12:52,C,0,3647501,242,242,242,242
7107,2012-03-26,21:13:08,E,5,608,243,242,472,242
7108,2012-03-26,21:13:09,C,0,3643344,242,242,242,242
7109,2012-03-26,21:13:14,L,5,1138,241,241,241,241
7110,2012-03-26,21:13:14,C,0,3648519,242,242,242,242
7111,2012-03-26,21:13:17,L,4,507,241,240,472,240
7112,2012-03-26,21:13:17,C,0,3647212,242,242,242,242
7113,2012-03-26,21:13:22,E,5,817,243,243,243,243
7114,2012-03-26,21:13:22,C,0,3645247,241,242,242,241
7115,2012-03-26,21:13:36,L,5,2136,241,241,242,241
7116,2012-03-26,21:13:36,C,0,3649125,242,242,242,242
7117,2012-03-26,21:13:45,L,4,1379,244,244,244,244
7118,2012-03-26,21:13:45,C,0,3639075,242,242,243,242
7119,2012-03-26,21:13:49,L,5,2704,243,243,244,243
7120,2012-03-26,21:13:49,C,0,3642317,242,242,242,242
7121,2012-03-26,21:13:54,L,4,1131,241,241,472,241
7122,2012-03-26,21:13:55,C,0,3642708,242,242,242,242
7123,2012-03-26,21:13:56,L,5,2862,240,241,241,240
7124,2012-03-26,21:13:56,C,0,3650672,242,242,243,242
7125,2012-03-26,21:14:03,L,5,1671,240,240,240,240
7126,2012-03-26,21:14:03,C,0,3641309,242,242,243,242
7127,2012-03-26,21:14:05,L,5,2241,241,240,241,240
7128,2012-03-26,21:14:05,C,0,3645355,242,242,242,242
7129,2012-03-26,21:14:10,L,5,1633,243,243,244,243
7130,2012-03-26,21:14:11,C,0,3643458,242,242,242,242
7131,2012-03-26,21:14:19,L,6,2809,243,243,243,243
7132,2012-03-26,21:14:20,C,0,3648246,242,242,242,242
7133,2012-03-26,21:14:28,E,4,41,472,240,472,240
7134,2012-03-26,21:14:29,C,0,3641581,242,242,242,242
7135,2012-03-26,21:14:33,L,5,1799,240,240,240,240
7136,2012-03-26,21:14:33,C,0,3639419,242,242,243,242
7137,2012-03-26,21:14:41,E,5,724,243,241,472,241
7138,2012-03-26,21:14:41,C,0,3647463,242,242,242,242
7139,2012-03-26,21:14:59,L,6,2379,243,243,244,243
7140,2012-03-26,21:14:59,C,0,3638081,242,242,242,242
7141,2012-03-26,21:15:00,L,5,1821,241,241,241,241
7142,2012-03-26,21:15:01,C,0,3641841,242,242,242,242
7143,2012-03-26,21:15:21,E,5,818,243,243,472,243
7144,2012-03-26,21:15:21,C,0,3642383,242,242,243,242
7145,2012-03-26,21:15:22,L,5,1457,242,242,243,242
7146,2012-03-26,21:15:22,C,0,3639741,242,242,242,242
7147,2012-03-26,21:15:26,E,4,15,472,228,241,228
7148,2012-03-26,21:15:26,C,0,3644707,242,242,242,242
7149,2012-03-26,21:15:38,L,5,1242,244,244,472,244
7150,2012-03-26,21:15:38,C,0,3640947,242,242,243,242
7151,2012-03-26,21:15:58,E,5,464,243,242,472,242
7152,2012-03-26,21:15:59,C,0,3645621,242,242,243,242
7153,2012-03-26,21:16:03,L,5,1787,243,243,243,243
7154,2012-03-26,21:16:04,C,0,3640297,242,242,242,242
7155,2012-03-26,21:16:04,E,5,581,243,243,244,243
7156,2012-03-26,21:16:05,C,0,3645185,242,242,242,242
7157,2012-03-26,21:16:16,L,5,3097,241,240,241,240
7158,2012-03-26,21:16:16,C,0,3643590,242,242,242,242
7159,2012-03-26,21:16:17,L,4,1045,242,243,472,242
7160,2012-03-26,21:16:18,C,0,3643643,242,242,242,242
7161,2012-03-26,21:16:38,E,5,656,244,242,243,242
7162,2012-03-26,21:16:38,C,0,3636890,242,242,242,242
7163,2012-03-26,21:16:44,L,5,922,243,242,472,242
7164,2012-03-26,21:16:44,C,0,3639032,242,242,243,242
7165,2012-03-26,21:16:48,E,6,843,241,241,472,241
7166,2012-03-26,21:16:48,C,0,3643050,242,242,242,242
7167,2012-03-26,21:16:50,E,5,771,241,241,242,241
7168,2012-03-26,21:16:50,C,0,3641134,242,242,242,242
7169,2012-03-26,21:16:59,L,5,3223,243,243,472,243
7170,2012-03-26,21:16:59,C,0,3643572,242,242,243,242
7171,2012-03-26,21:17:01,L,5,993,241,240,472,240
7172,2012-03-26,21:17:02,C,0,3642014,242,242,242,242
7173,2012-03-26,21:17:04,L,5,1054,243,472,472,243
7174,2012-03-26,21:17:05,C,0,3638162,241,242,242,241
7175,2012-03-26,21:17:15,L,5,1637,242,472,472,242
7176,2012-03-26,21:17:15,C,0,3648448,242,242,242,242
7177,2012-03-26,21:17:23,E,5,732,241,241,472,241
7178,2012-03-26,21:17:23,C,0,3646816,242,242,243,242
7179,2012-03-26,21:17:28,L,4,1503,240,240,241,240
7180,2012-03-26,21:17:28,C,0,3637643,242,242,242,242
7181,2012-03-26,21:17:29,L,5,883,242,242,242,242
7182,2012-03-26,21:17:29,C,0,3637640,242,242,242,242
7183,2012-03-26,21:17:45,E,5,784,243,243,243,243
7184,2012-03-26,21:17:45,C,0,3640600,242,242,242,242
7185,2012-03-26,21:17:50,L,5,3181,243,243,243,243
7186,2012-03-26,21:17:50,C,0,3637199,242,242,243,242
7187,2012-03-26,21:17:52,E,6,899,242,242,243,242
7188,2012-03-26,21:17:52,C,0,3642509,242,242,243,242
7189,2012-03-26,21:17:53,L,4,1920,240,240,240,240
7190,2012-03-26,21:17:54,C,0,3649377,242,242,242,242
7191,2012-03-26,21:18:03,L,4,1693,240,240,240,240
7192,2012-03-26,21:18:03,C,0,3644016,242,242,243,242
7193,2012-03-26,21:18:18,L,6,2480,242,242,242,242
7194,2012-03-26,21:18:18,C,0,3641693,242,242,243,242
7195,2012-03-26,21:18:31,E,23,387,241,233,472,233
7196,2012-03-26,21:18:32,C,0,3636975,242,242,242,242
7197,2012-03-26,21:18:35,E,5,594,241,241,241,241
7198,2012-03-26,21:18:35,C,0,3638521,242,242,242,242
7199,2012-03-26,21:18:48,L,4,763,241,240,472,240
7200,2012-03-26,21:18:48,C,0,3642418,242,242,243,242
7201,2012-03-26,21:18:51,E,5,807,240,239,240,239
7202,2012-03-26,21:18:52,C,0,3640184,241,242,242,241
7203,2012-03-26,21:18:57,L,4,1323,242,242,242,242
7204,2012-03-26,21:18:57,C,0,3642435,242,242,242,242
7205,2012-03-26,21:19:02,L,5,965,243,243,244,243
7206,2012-03-26,21:19:03,C,0,3635682,242,242,243,242
7207,2012-03-26,21:19:08,L,5,1435,242,242,242,242
7208,2012-03-26,21:19:09,C,0,3642793,242,242,242,242
7209,2012-03-26,21:19:13,L,6,1366,241,240,242,240
7210,2012-03-26,21:19:13,C,0,3641034,242,242,243,242
7211,2012-03-26,21:19:14,L,5,1057,242,243,472,242
7212,2012-03-26,21:19:15,C,0,3641660,242,242,242,242
7213,2012-03-26,21:19:17,L,4,703,243,243,243,243
7214,2012-03-26,21:19:18,C,0,3644424,242,242,243,242
7215,2012-03-26,21:19:24,E,19,313,243,239,243,239
7216,2012-03-26,21:19:24,C,0,3639718,242,242,242,242
7217,2012-03-26,21:19:25,L,4,1115,243,472,472,243
7218,2012-03-26,21:19:25,C,0,3644102,242,242,242,242
7219,2012-03-26,21:19:28,E,5,776,243,243,243,243
7220,2012-03-26,21:19:29,C,0,3649502,242,242,243,242
7221,2012-03-26,21:19:33,L,4,1342,239,239,239,239
7222,2012-03-26,21:19:34,C,0,3647823,242,242,243,242
7223,2012-03-26,21:19:46,L,5,2126,242,242,242,242
7224,2012-03-26,21:19:47,C,0,3644858,242,242,242,242
7225,2012-03-26,21:19:59,L,5,3089,242,242,242,242
7226,2012-03-26,21:19:59,C,0,3637585,242,242,242,242
7227,2012-03-26,21:20:00,E,6,472,241,241,472,241
7228,2012-03-26,21:20:00,C,0,3643324,242,242,242,242
7229,2012-03-26,21:20:10,L,6,6449,244,244,244,244
7230,2012-03-26,21:20:10,C,0,3644117,242,242,242,242
7231,2012-03-26,21:20:13,L,4,954,240,240,240,240
7232,2012-03-26,21:20:13,C,0,3638948,242,242,242,242
7233,2012-03-26,21:20:21,E,5,388,240,239,240,239
7234,2012-03-26,21:20:22,C,0,3641668,242,242,243,242
7235,2012-03-26,21:20:26,L,5,856,243,243,472,243
7236,2012-03-26,21:20:26,C,0,3635968,241,242,242,241
7237,2012-03-26,21:20:28,L,5,2681,241,241,241,241
7238,2012-03-26,21:20:28,C,0,3649554,242,242,242,242
7239,2012-03-26,21:20:31,L,5,939,241,241,242,241
7240,2012-03-26,21:20:32,C,0,3639917,242,242,242,242
7241,2012-03-26,21:20:46,L,5,881,244,243,244,243
7242,2012-03-26,21:20:46,C,0,3640901,242,242,242,242
7243,2012-03-26,21:20:50,L,5,2313,241,242,242,241
7244,2012-03-26,21:20:50,C,0,3636862,242,242,243,242
7245,2012-03-26,21:20:53,E,5,444,243,243,244,243
7246,2012-03-26,21:20:53,C,0,3644054,242,242,242,242
7247,2012-03-26,21:21:10,L,5,2440,241,242,242,241
7248,2012-03-26,21:21:10,C,0,3634936,242,242,242,242
7249,2012-03-26,21:21:25,L,4,679,242,242,472,242
7250,2012-03-26,21:21:25,C,0,3642884,242,242,242,242
7251,2012-03-26,21:21:25,L,4,780,242,242,472,242
7252,2012-03-26,21:21:26,C,0,3647473,242,242,242,242
7253,2012-03-26,21:21:27,L,5,955,240,240,472,240
7254,2012-03-26,21:21:28,C,0,3646129,242,242,243,242
7255,2012-03-26,21:21:30,L,5,1137,242,243,472,242
7256,2012-03-26,21:21:30,C,0,3642132,242,242,242,242
7257,2012-03-26,21:21:42,L,5,2511,242,242,472,242
7258,2012-03-26,21:21:42,C,0,3640118,242,242,242,242
7259,2012-03-26,21:21:46,E,5,549,242,242,472,242
7260,2012-03-26,21:21:47,C,0,3637972,242,242,242,242
7261,2012-03-26,21:21:48,L,5,2759,241,241,242,241
7262,2012-03-26,21:21:49,C,0,3641590,242,242,242,242
7263,2012-03-26,21:21:55,L,5,1453,243,243,243,243
7264,2012-03-26,21:21:55,C,0,3644643,242,242,243,242
7265,2012-03-26,21:21:56,E,5,694,242,242,472,242
7266,2012-03-26,21:21:56,C,0,3646457,242,242,242,242
7267,2012-03-26,21:22:00,L,4,833,242,242,472,242
7268,2012-03-26,21:22:00,C,0,3644970,242,242,242,242
7269,2012-03-26,21:22:17,L,5,893,240,472,472,240
7270,2012-03-26,21:22:18,C,0,3642521,242,242,242,242
7271,2012-03-26,21:22:22,L,4,1060,244,244,244,244
7272,2012-03-26,21:22:23,C,0,3637497,242,242,242,242
7273,2012-03-26,21:22:23,L,4,1097,242,242,242,242
7274,2012-03-26,21:22:24,C,0,3643272,242,242,242,242
7275,2012-03-26,21:22:56,L,5,2475,243,243,243,243
7276,2012-03-26,21:22:56,C,0,3634965,242,242,242,242
7277,2012-03-26,21:22:58,L,4,773,241,242,472,241
7278,2012-03-26,21:22:58,C,0,3636491,242,242,242,242
7279,2012-03-26,21:23:01,L,5,1269,241,241,241,241
7280,2012-03-26,21:23:02,C,0,3635104,241,242,242,241
7281,2012-03-26,21:23:05,L,5,3371,243,243,245,243
7282,2012-03-26,21:23:05,C,0,3637986,242,242,242,242
7283,2012-03-26,21:23:08,L,5,2066,242,242,242,242
7284,2012-03-26,21:23:08,C,0,3636614,242,242,243,242
7285,2012-03-26,21:23:16,L,4,618,242,241,243,241
7286,2012-03-26,21:23:16,C,0,3641253,242,242,243,242
7287,2012-03-26,21:23:24,L,4,924,241,472,472,241
7288,2012-03-26,21:23:24,C,0,3641330,242,242,242,242
7289,2012-03-26,21:23:43,E,5,814,242,242,242,242
7290,2012-03-26,21:23:43,C,0,3638324,242,242,242,242
7291,2012-03-26,21:23:48,L,4,1045,242,243,472,242
7292,2012-03-26,21:23:48,C,0,3635864,242,242,242,242
7293,2012-03-26,21:23:50,L,5,1385,242,242,242,242
7294,2012-03-26,21:23:50,C,0,3638835,242,242,242,242
7295,2012-03-26,21:24:00,L,5,1908,243,243,244,243
7296,2012-03-26,21:24:00,C,0,3640963,242,242,242,242
7297,2012-03-26,21:24:03,L,5,1524,243,241,472,241
7298,2012-03-26,21:24:03,C,0,3637004,242,242,242,242
7299,2012-03-26,21:24:12,L,5,1726,242,242,243,242
7300,2012-03-26,21:24:12,C,0,3643973,242,242,243,242
7301,2012-03-26,21:24:18,L,5,1344,240,240,241,240
7302,2012-03-26,21:24:18,C,0,3639201,242,242,242,242
7303,2012-03-26,21:24:20,L,4,1604,241,240,241,240
7304,2012-03-26,21:24:20,C,0,3645767,242,242,242,242
7305,2012-03-26,21:24:28,L,5,1044,240,240,240,240
7306,2012-03-26,21:24:28,C,0,3639230,241,242,242,241
7307,2012-03-26,21:24:29,L,5,1674,242,242,242,242
7308,2012-03-26,21:24:30,C,0,3646380,242,242,242,242
7309,2012-03-26,21:24:33,L,4,1366,242,242,472,242
7310,2012-03-26,21:24:33,C,0,3643574,242,242,242,242
7311,2012-03-26,21:24:37,L,6,1817,242,242,242,242
7312,2012-03-26,21:24:37,C,0,3644263,242,242,243,242
7313,2012-03-26,21:24:48,L,4,752,242,241,242,241
7314,2012-03-26,21:24:49,C,0,3644639,242,242,243,242
7315,2012-03-26,21:25:03,L,5,1416,241,241,241,241
7316,2012-03-26,21:25:04,C,0,3640103,242,242,242,242
7317,2012-03-26,21:25:09,L,5,854,244,243,472,243
7318,2012-03-26,21:25:09,C,0,3638269,242,242,242,242
7319,2012-03-26,21:25:10,E,8,105,472,240,241,240
7320,2012-03-26,21:25:10,C,0,3650190,242,242,243,242
7321,2012-03-26,21:25:25,L,4,1043,244,243,472,243
7322,2012-03-26,21:25:25,C,0,3642611,242,242,242,242
7323,2012-03-26,21:25:27,L,4,1229,241,240,472,240
7324,2012-03-26,21:25:27,C,0,3650129,242,242,243,242
7325,2012-03-26,21:25:28,L,4,1377,240,240,241,240
7326,2012-03-26,21:25:28,C,0,3640950,242,242,242,242
7327,2012-03-26,21:25:44,L,3,20,472,241,472,241
7328,2012-03-26,21:25:44,C,0,3636085,242,242,243,242
7329,2012-03-26,21:25:54,L,6,4782,242,242,242,242
7330,2012-03-26,21:25:54,C,0,3640166,242,242,242,242
7331,2012-03-26,21:25:57,E,5,708,242,241,242,241
7332,2012-03-26,21:25:57,C,0,3641598,242,242,242,242
7333,2012-03-26,21:26:08,E,4,421,242,241,472,241
7334,2012-03-26,21:26:09,C,0,3643631,242,242,242,242
7335,2012-03-26,21:26:11,E,5,756,243,244,244,243
7336,2012-03-26,21:26:11,C,0,3646080,242,242,242,242
7337,2012-03-26,21:26:36,L,5,905,242,242,242,242
7338,2012-03-26,21:26:36,C,0,3637878,242,242,242,242
7339,2012-03-26,21:26:37,E,5,33,241,230,472,230
7340,2012-03-26,21:26:38,C,0,3640440,242,242,242,242
7341,2012-03-26,21:26:43,E,5,599,240,240,472,240
7342,2012-03-26,21:26:43,C,0,3640556,242,242,242,242
7343,2012-03-26,21:26:52,L,6,1514,243,243,243,243
7344,2012-03-26,21:26:52,C,0,3638471,242,242,242,242
7345,2012-03-26,21:27:07,L,5,2321,241,241,242,241
7346,2012-03-26,21:27:07,C,0,3639637,242,242,242,242
7347,2012-03-26,21:27:08,L,6,1369,241,241,242,241
7348,2012-03-26,21:27:09,C,0,3640191,242,242,242,242
7349,2012-03-26,21:27:13,L,5,906,241,241,241,241
7350,2012-03-26,21:27:13,C,0,3646283,242,242,242,242
7351,2012-03-26,21:27:20,L,5,1193,242,242,472,242
7352,2012-03-26,21:27:20,C,0,3644907,242,242,243,242
7353,2012-03-26,21:27:22,L,5,2065,243,243,243,243
7354,2012-03-26,21:27:23,C,0,3638285,242,242,242,242
7355,2012-03-26,21:27:23,E,5,622,243,244,472,243
7356,2012-03-26,21:27:24,C,0,3648486,242,242,242,242
7357,2012-03-26,21:27:25,L,5,3813,240,240,241,240
7358,2012-03-26,21:27:26,C,0,3650690,242,242,242,242
7359,2012-03-26,21:27:41,E,5,440,240,239,241,239
7360,2012-03-26,21:27:41,C,0,3638235,242,242,242,242
7361,2012-03-26,21:27:41,E,5,703,240,240,472,240
7362,2012-03-26,21:27:42,C,0,3643784,242,242,243,242
7363,2012-03-26,21:27:47,L,5,1168,242,242,242,242
7364,2012-03-26,21:27:47,C,0,3639194,242,242,242,242
7365,2012-03-26,21:27:50,L,5,1954,240,240,241,240
7366,2012-03-26,21:27:50,C,0,3645722,242,242,242,242
7367,2012-03-26,21:27:56,L,4,1038,244,243,472,243
7368,2012-03-26,21:27:56,C,0,3648742,242,242,243,242
7369,2012-03-26,21:28:01,L,5,1315,242,242,472,242
7370,2012-03-26,21:28:01,C,0,3648832,242,242,242,242
7371,2012-03-26,21:28:07,E,6,769,240,240,472,240
7372,2012-03-26,21:28:07,C,0,3646818,242,242,243,242
7373,2012-03-26,21:28:15,E,5,20,472,241,472,241
7374,2012-03-26,21:28:15,C,0,3644089,242,242,242,242
7375,2012-03-26,21:28:20,E,6,920,242,242,242,242
7376,2012-03-26,21:28:20,C,0,3645305,242,242,242,242
7377,2012-03-26,21:28:22,L,4,580,240,240,472,240
7378,2012-03-26,21:28:22,C,0,3649205,242,242,242,242
7379,2012-03-26,21:28:28,L,5,1075,244,244,244,244
7380,2012-03-26,21:28:28,C,0,3645432,242,242,242,242
7381,2012-03-26,21:28:30,L,5,3914,240,239,240,239
7382,2012-03-26,21:28:30,C,0,3638564,242,242,242,242
7383,2012-03-26,21:28:33,L,5,3298,242,242,243,242
7384,2012-03-26,21:28:33,C,0,3650365,242,242,242,242
7385,2012-03-26,21:28:34,L,4,1296,240,240,240,240
7386,2012-03-26,21:28:34,C,0,3641022,242,242,243,242
7387,2012-03-26,21:28:58,E,5,543,242,242,242,242
7388,2012-03-26,21:28:58,C,0,3637002,241,242,242,241
7389,2012-03-26,21:29:17,E,6,970,241,241,472,241
7390,2012-03-26,21:29:17,C,0,3635140,242,242,242,242
7391,2012-03-26,21:29:27,L,5,1422,241,241,242,241
7392,2012-03-26,21:29:27,C,0,3638649,242,242,242,242
7393,2012-03-26,21:29:32,L,4,880,242,242,242,242
7394,2012-03-26,21:29:32,C,0,3646371,242,242,242,242
7395,2012-03-26,21:29:37,L,5,1053,244,244,472,244
7396,2012-03-26,21:29:38,C,0,3637971,242,242,243,242
7397,2012-03-26,21:29:48,L,5,5193,240,240,240,240
7398,2012-03-26,21:29:48,C,0,3642097,242,242,242,242
7399,2012-03-26,21:29:52,L,5,1025,242,242,243,242
7400,2012-03-26,21:29:52,C,0,3642678,242,242,242,242
7401,2012-03-26,21:29:56,L,5,3761,241,241,241,241
7402,2012-03-26,21:29:56,C,0,3642044,242,242,242,242
7403,2012-03-26,21:30:19,L,4,1176,240,240,472,240
7404,2012-03-26,21:30:19,C,0,3639438,241,242,242,241
7405,2012-03-26,21:30:27,L,3,11,472,240,472,240
7406,2012-03-26,21:30:27,C,0,3639670,242,242,242,242
7407,2012-03-26,21:30:32,E,5,773,241,240,472,240
7408,2012-03-26,21:30:32,C,0,3638035,242,242,242,242
7409,2012-03-26,21:30:45,E,5,596,240,240,241,240
7410,2012-03-26,21:30:45,C,0,3642168,242,242,243,242
7411,2012-03-26,21:31:01,L,4,485,243,242,472,242
7412,2012-03-26,21:31:01,C,0,3636601,242,242,242,242
7413,2012-03-26,21:31:02,L,5,1328,242,242,243,242
7414,2012-03-26,21:31:02,C,0,3642019,242,242,242,242
7415,2012-03-26,21:31:20,L,4,1722,243,242,243,242
7416,2012-03-26,21:31:20,C,0,3645722,242,242,242,242
7417,2012-03-26,21:31:21,L,5,1560,243,472,472,243
7418,2012-03-26,21:31:21,C,0,3639176,242,242,242,242
7419,2012-03-26,21:31:25,E,28,788,242,241,242,241
7420,2012-03-26,21:31:25,C,0,3643301,242,242,242,242
7421,2012-03-26,21:31:39,L,5,936,241,241,242,241
7422,2012-03-26,21:31:40,C,0,3636835,242,242,242,242
7423,2012-03-26,21:31:54,L,5,885,242,242,472,242
7424,2012-03-26,21:31:54,C,0,3639921,242,242,242,242
7425,2012-03-26,21:31:56,L,5,1317,243,243,243,243
7426,2012-03-26,21:31:56,C,0,3643895,241,242,242,241
7427,2012-03-26,21:32:02,L,5,1335,243,243,472,243
7428,2012-03-26,21:32:02,C,0,3643775,242,242,242,242
7429,2012-03-26,21:32:08,E,5,801,240,240,472,240
7430,2012-03-26,21:32:09,C,0,3643290,241,242,242,241
7431,2012-03-26,21:32:20,E,5,612,243,243,472,243
7432,2012-03-26,21:32:20,C,0,3641050,242,242,242,242
7433,2012-03-26,21:32:33,L,5,1885,242,242,242,242
7434,2012-03-26,21:32:33,C,0,3635071,242,242,242,242
7435,2012-03-26,21:32:41,L,5,1286,241,241,241,241
7436,2012-03-26,21:32:41,C,0,3635573,242,242,243,242
7437,2012-03-26,21:32:45,E,10,167,472,240,242,240
7438,2012-03-26,21:32:45,C,0,3643745,242,242,242,242
7439,2012-03-26,21:32:58,L,5,1197,243,243,243,243
7440,2012-03-26,21:32:58,C,0,3639961,242,242,242,242
7441,2012-03-26,21:32:59,E,4,366,241,241,472,241
7442,2012-03-26,21:32:59,C,0,3645553,242,242,243,242
7443,2012-03-26,21:33:09,L,5,1111,241,241,241,241
7444,2012-03-26,21:33:10,C,0,3640005,242,242,242,242
7445,2012-03-26,21:33:14,L,5,1536,241,240,472,240
7446,2012-03-26,21:33:14,C,0,3643891,240,242,242,240
7447,2012-03-26,21:33:16,E,5,371,243,243,472,243
7448,2012-03-26,21:33:16,C,0,3640326,242,242,242,242
7449,2012-03-26,21:33:18,L,5,1520,242,242,242,242
7450,2012-03-26,21:33:18,C,0,3643221,241,242,242,241
7451,2012-03-26,21:33:19,E,5,463,243,241,472,241
7452,2012-03-26,21:33:19,C,0,3634422,241,242,242,241
7453,2012-03-26,21:33:21,L,5,1548,240,241,241,240
7454,2012-03-26,21:33:22,C,0,3641115,242,242,242,242
7455,2012-03-26,21:33:23,L,5,1037,243,243,243,243
7456,2012-03-26,21:33:23,C,0,3647761,242,242,242,242
7457,2012-03-26,21:33:26,E,5,686,243,243,472,243
7458,2012-03-26,21:33:26,C,0,3643196,241,242,242,241
7459,2012-03-26,21:33:37,L,5,1634,243,243,243,243
7460,2012-03-26,21:33:37,C,0,3643580,242,242,242,242
7461,2012-03-26,21:33:39,E,5,716,242,242,242,242
7462,2012-03-26,21:33:39,C,0,3652063,242,242,242,242
7463,2012-03-26,21:33:39,L,4,963,241,240,472,240
7464,2012-03-26,21:33:40,C,0,3650957,242,242,242,242
7465,2012-03-26,21:33:48,L,5,2558,243,243,244,243
7466,2012-03-26,21:33:48,C,0,3642074,242,242,242,242
7467,2012-03-26,21:33:51,L,5,1854,242,242,242,242
7468,2012-03-26,21:33:52,C,0,3642850,242,242,242,242
7469,2012-03-26,21:33:56,E,15,287,241,233,241,233
7470,2012-03-26,21:33:56,C,0,3639723,242,242,242,242
7471,2012-03-26,21:33:57,L,5,4068,242,242,242,242
7472,2012-03-26,21:33:57,C,0,3646602,242,242,242,242
7473,2012-03-26,21:34:00,L,5,902,240,239,472,239
7474,2012-03-26,21:34:01,C,0,3647582,242,242,243,242
7475,2012-03-26,21:34:15,L,4,975,241,241,472,241
7476,2012-03-26,21:34:15,C,0,3638460,242,242,242,242
7477,2012-03-26,21:34:29,L,4,1070,240,240,242,240
7478,2012-03-26,21:34:29,C,0,3643332,242,242,242,242
7479,2012-03-26,21:34:35,L,5,1732,243,243,244,243
7480,2012-03-26,21:34:35,C,0,3642106,242,242,242,242
7481,2012-03-26,21:34:44,L,4,953,241,241,472,241
7482,2012-03-26,21:34:44,C,0,3647971,242,242,243,242
7483,2012-03-26,21:34:50,L,5,1927,243,243,243,243
7484,2012-03-26,21:34:50,C,0,3639202,242,242,242,242
7485,2012-03-26,21:34:55,L,4,1211,243,243,472,243
7486,2012-03-26,21:34:56,C,0,3637873,242,242,242,242
7487,2012-03-26,21:34:57,L,4,924,243,243,472,243
7488,2012-03-26,21:34:57,C,0,3638458,242,242,242,242
7489,2012-03-26,21:34:58,L,5,2260,240,240,240,240
7490,2012-03-26,21:34:58,C,0,3641321,242,242,243,242
7491,2012-03-26,21:35:25,L,4,1122,241,240,241,240
7492,2012-03-26,21:35:25,C,0,3642492,242,242,242,242
7493,2012-03-26,21:35:25,L,5,2469,242,242,243,242
7494,2012-03-26,21:35:26,C,0,3645152,242,242,242,242
7495,2012-03-26,21:35:41,L,4,1512,242,242,472,242
7496,2012-03-26,21:35:41,C,0,3639384,242,242,242,242
7497,2012-03-26,21:35:43,L,5,924,241,241,241,241
7498,2012-03-26,21:35:44,C,0,3641805,242,242,242,242
7499,2012-03-26,21:36:03,L,6,1362,239,240,472,239
7500,2012-03-26,21:36:04,C,0,3639596,241,242,242,241
7501,2012-03-26,21:36:19,L,4,939,239,237,472,237
7502,2012-03-26,21:36:19,C,0,3639919,242,242,242,242
7503,2012-03-26,21:36:38,L,5,4393,243,243,243,243
7504,2012-03-26,21:36:38,C,0,3642961,242,242,242,242
7505,2012-03-26,21:36:43,L,4,1824,241,241,241,241
7506,2012-03-26,21:36:43,C,0,3635674,242,242,242,242
7507,2012-03-26,21:36:48,E,5,458,244,243,244,243
7508,2012-03-26,21:36:48,C,0,3637286,242,242,242,242
7509,2012-03-26,21:36:49,L,5,4021,240,239,240,239
7510,2012-03-26,21:36:49,C,0,3643442,242,242,242,242
7511,2012-03-26,21:36:52,E,6,612,244,244,472,244
7512,2012-03-26,21:36:52,C,0,3641219,242,242,242,242
7513,2012-03-26,21:36:53,L,4,700,242,241,242,241
7514,2012-03-26,21:36:53,C,0,3653775,242,242,243,242
7515,2012-03-26,21:36:59,E,5,669,242,242,472,242
7516,2012-03-26,21:36:59,C,0,3643661,242,242,242,242
7517,2012-03-26,21:37:06,E,5,793,241,238,472,238
7518,2012-03-26,21:37:06,C,0,3651613,242,242,242,242
7519,2012-03-26,21:37:13,L,5,1152,244,243,472,243
7520,2012-03-26,21:37:13,C,0,3639113,242,242,242,242
7521,2012-03-26,21:37:17,L,5,1021,242,241,242,241
7522,2012-03-26,21:37:17,C,0,3642060,242,242,243,242
7523,2012-03-26,21:37:17,E,6,843,241,241,241,241
7524,2012-03-26,21:37:18,C,0,3643260,241,242,242,241
7525,2012-03-26,21:37:19,E,5,492,239,240,472,239
7526,2012-03-26,21:37:19,C,0,3648587,242,242,242,242
7527,2012-03-26,21:37:20,L,4,1073,239,239,240,239
7528,2012-03-26,21:37:20,C,0,3651283,242,242,243,242
7529,2012-03-26,21:37:25,L,5,1375,243,243,243,243
7530,2012-03-26,21:37:26,C,0,3643008,242,242,242,242
7531,2012-03-26,21:37:35,L,5,1306,243,244,472,243
7532,2012-03-26,21:37:36,C,0,3644664,242,242,242,242
7533,2012-03-26,21:37:52,E,5,365,242,242,242,242
7534,2012-03-26,21:37:53,C,0,3645847,242,242,242,242
7535,2012-03-26,21:38:01,E,10,1180,241,240,241,240
7536,2012-03-26,21:38:02,C,0,3638652,242,242,242,242
