EID,Date,Time,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER
12001,2013-03-14,22:18:18,C,0,6721431,242,242,243,242
12002,2013-03-14,22:18:51,E,27,497,240,238,239,238
12003,2013-03-14,22:18:52,C,0,6719743,242,242,243,242
12004,2013-03-14,22:20:41,E,15,588,244,241,242,241
12005,2013-03-14,22:20:42,C,0,6722546,242,242,243,242
12006,2013-03-14,22:29:25,E,17,502,242,240,242,240
12007,2013-03-14,22:29:25,C,0,6725635,242,242,243,242
12008,2013-03-14,22:31:31,E,16,1115,242,241,242,241
12009,2013-03-14,22:31:32,C,0,6727723,242,242,243,242
12010,2013-03-14,22:57:27,E,17,301,243,240,243,240
12011,2013-03-14,22:57:27,C,0,6723561,242,242,242,242
12012,2013-03-14,22:59:37,E,18,650,241,239,241,239
12013,2013-03-14,22:59:38,C,0,6742762,242,242,243,242
12014,2013-03-14,23:00:32,E,26,410,242,238,242,238
12015,2013-03-14,23:00:33,C,0,6738916,242,242,243,242
12016,2013-03-14,23:01:45,E,37,1453,241,240,241,240
12017,2013-03-14,23:01:45,C,0,6739776,242,242,243,242
12018,2013-03-14,23:15:42,E,18,1336,243,241,242,241
12019,2013-03-14,23:15:42,C,0,6742062,242,242,243,242
12020,2013-03-14,23:18:51,E,39,1636,240,239,240,239
12021,2013-03-14,23:18:51,C,0,6732391,242,242,242,242
12022,2013-03-14,23:26:21,E,17,799,242,241,242,241
12023,2013-03-14,23:26:21,C,0,6748714,242,242,242,242
12024,2013-03-14,23:31:48,E,12,141,472,239,241,239
12025,2013-03-14,23:31:48,C,0,6745512,242,242,243,242
12026,2013-03-14,23:32:23,E,20,364,248,241,241,241
12027,2013-03-14,23:32:24,C,0,6736667,242,242,243,242
12028,2013-03-14,23:41:50,E,41,10631,242,242,243,242
12029,2013-03-14,23:41:50,C,0,6751957,242,242,243,242
12030,2013-03-14,23:43:14,E,12,195,472,237,239,237
12031,2013-03-14,23:43:15,C,0,6756599,243,243,243,243
12032,2013-03-14,23:45:10,L,3,16,472,229,251,229
12033,2013-03-14,23:45:11,C,0,6740831,242,242,242,242
12034,2013-03-14,23:55:04,E,21,382,241,232,472,232
12035,2013-03-14,23:55:05,C,0,6763508,242,242,243,242
12036,2013-03-14,23:56:15,E,23,224,472,239,240,239
12037,2013-03-14,23:56:16,C,0,6759113,242,242,243,242
12038,2013-03-14,23:56:59,E,32,1252,243,242,243,242
12039,2013-03-14,23:56:59,C,0,6753872,242,242,243,242
12040,2013-03-15,00:02:14,E,14,407,244,241,242,241
12041,2013-03-15,00:02:14,C,0,6737091,242,242,243,242
12042,2013-03-15,00:04:08,E,8,495,243,241,242,241
12043,2013-03-15,00:04:09,C,0,6748244,242,242,243,242
12044,2013-03-15,00:13:41,E,9,218,472,242,242,242
12045,2013-03-15,00:13:42,C,0,6748558,242,242,242,242
12046,2013-03-15,00:14:16,E,23,514,242,238,239,238
12047,2013-03-15,00:14:16,C,0,6750205,242,242,243,242
12048,2013-03-15,00:22:38,E,10,368,472,242,243,242
12049,2013-03-15,00:22:38,C,0,6742905,242,242,243,242
12050,2013-03-15,00:34:10,E,8,325,472,239,240,239
12051,2013-03-15,00:34:10,C,0,6741510,242,242,243,242
12052,2013-03-15,00:41:09,L,4,614,244,244,472,244
12053,2013-03-15,00:41:09,C,0,6744083,242,242,242,242
12054,2013-03-15,00:45:28,E,11,675,242,240,242,240
12055,2013-03-15,00:45:28,C,0,6754000,242,242,243,242
12056,2013-03-15,00:58:21,E,17,315,242,239,240,239
12057,2013-03-15,00:58:21,C,0,6768997,242,242,243,242
12058,2013-03-15,01:05:35,E,29,834,242,241,241,241
12059,2013-03-15,01:05:35,C,0,6761133,242,242,242,242
12060,2013-03-15,01:07:21,E,6,139,247,240,243,240
12061,2013-03-15,01:07:21,C,0,6765728,242,242,242,242
12062,2013-03-15,01:11:57,E,15,147,472,238,240,238
12063,2013-03-15,01:11:57,C,0,6766361,242,242,242,242
12064,2013-03-15,01:13:59,E,24,467,244,237,241,237
12065,2013-03-15,01:13:59,C,0,6759897,242,242,243,242
12066,2013-03-15,01:20:10,E,63,3067,240,239,241,239
12067,2013-03-15,01:20:10,C,0,6765401,242,242,242,242
12068,2013-03-15,01:21:18,E,13,834,242,241,241,241
12069,2013-03-15,01:21:19,C,0,6770938,242,242,243,242
12070,2013-03-15,01:21:35,E,11,126,472,237,240,237
12071,2013-03-15,01:21:35,C,0,6773256,242,242,243,242
12072,2013-03-15,01:21:57,E,12,136,472,241,242,241
12073,2013-03-15,01:21:57,C,0,6776331,242,242,243,242
12074,2013-03-15,01:26:41,E,12,398,241,239,241,239
12075,2013-03-15,01:26:41,C,0,6775342,242,242,242,242
12076,2013-03-15,01:28:00,E,6,173,472,239,472,239
12077,2013-03-15,01:28:01,C,0,6774709,242,242,242,242
12078,2013-03-15,01:28:19,E,18,588,243,240,241,240
12079,2013-03-15,01:28:19,C,0,6779240,242,242,243,242
12080,2013-03-15,01:38:40,E,19,174,472,241,243,241
12081,2013-03-15,01:38:41,C,0,6773656,242,242,242,242
12082,2013-03-15,01:40:48,E,12,1207,242,241,242,241
12083,2013-03-15,01:40:48,C,0,6771234,242,243,243,242
12084,2013-03-15,01:42:59,E,6,456,472,242,243,242
12085,2013-03-15,01:42:59,C,0,6777741,242,242,243,242
12086,2013-03-15,01:50:54,E,13,198,248,243,243,243
12087,2013-03-15,01:50:55,C,0,6779216,242,242,243,242
12088,2013-03-15,02:05:27,E,36,1401,242,239,243,239
12089,2013-03-15,02:05:28,C,0,6791507,242,242,243,242
12090,2013-03-15,02:08:25,E,8,346,243,240,240,240
12091,2013-03-15,02:08:26,C,0,6787463,242,242,242,242
12092,2013-03-15,02:09:15,E,20,2007,241,238,241,238
12093,2013-03-15,02:09:15,C,0,6791666,242,242,243,242
12094,2013-03-15,02:11:13,E,6,757,240,238,240,238
12095,2013-03-15,02:11:14,C,0,6792023,242,242,243,242
12096,2013-03-15,02:17:13,E,25,1297,242,240,241,240
12097,2013-03-15,02:17:13,C,0,6802754,242,242,242,242
12098,2013-03-15,20:30:40,L,5,2516,242,242,472,242
12099,2013-03-15,20:30:40,C,0,5983184,242,242,242,242
12100,2013-03-15,20:31:45,E,32,1232,240,239,240,239
12101,2013-03-15,20:31:45,C,0,5996911,242,243,243,242
12102,2013-03-15,20:34:56,E,30,2567,243,243,243,243
12103,2013-03-15,20:34:57,C,0,6061670,242,242,243,242
12104,2013-03-15,20:35:52,D,5,31,258,254,262,254
12105,2013-03-15,20:35:52,C,0,5961649,242,242,243,242
12106,2013-03-15,20:39:28,E,70,12445,242,242,242,242
12107,2013-03-15,20:39:29,C,0,6114969,242,242,243,242
12108,2013-03-15,20:41:31,L,5,3503,243,243,244,243
12109,2013-03-15,20:41:32,C,0,6091419,242,242,242,242
12110,2013-03-15,20:41:45,L,5,4241,242,242,243,242
12111,2013-03-15,20:41:45,C,0,6089760,242,242,243,242
12112,2013-03-15,20:42:06,L,5,4808,240,240,240,240
12113,2013-03-15,20:42:06,C,0,6102403,242,242,242,242
12114,2013-03-15,20:44:42,E,14,384,256,242,472,242
12115,2013-03-15,20:44:42,C,0,5864913,242,243,243,242
12116,2013-03-15,20:45:38,E,8,523,472,240,240,240
12117,2013-03-15,20:45:39,C,0,6118529,242,242,243,242
12118,2013-03-15,20:46:11,L,5,1334,242,472,472,242
12119,2013-03-15,20:46:12,C,0,6106153,242,242,242,242
12120,2013-03-15,20:46:31,E,16,835,243,242,242,242
12121,2013-03-15,20:46:31,C,0,6125130,242,242,243,242
12122,2013-03-15,20:49:13,L,5,3437,241,241,241,241
12123,2013-03-15,20:49:14,C,0,6112054,242,242,243,242
12124,2013-03-15,20:50:51,L,4,488,239,239,472,239
12125,2013-03-15,20:50:52,C,0,6123627,242,242,242,242
12126,2013-03-15,20:51:12,E,17,587,242,240,472,240
12127,2013-03-15,20:51:12,C,0,6113734,242,242,243,242
12128,2013-03-15,20:51:20,L,5,3207,241,241,241,241
12129,2013-03-15,20:51:21,C,0,6132608,242,242,243,242
12130,2013-03-15,20:52:13,E,15,554,245,240,242,240
12131,2013-03-15,20:52:14,C,0,6102490,242,242,243,242
12132,2013-03-15,20:52:41,L,5,1595,242,242,242,242
12133,2013-03-15,20:52:42,C,0,6111714,242,242,243,242
12134,2013-03-15,20:53:08,L,7,4013,240,240,241,240
12135,2013-03-15,20:53:08,C,0,6143717,242,242,243,242
12136,2013-03-15,20:53:46,L,4,592,241,241,242,241
12137,2013-03-15,20:53:47,C,0,6132843,242,242,242,242
12138,2013-03-15,20:55:56,L,5,2516,242,241,472,241
12139,2013-03-15,20:55:56,C,0,6107473,242,243,243,242
12140,2013-03-15,20:56:16,L,4,1964,243,243,244,243
12141,2013-03-15,20:56:16,C,0,6124589,242,242,243,242
12142,2013-03-15,21:00:07,L,4,1026,243,243,243,243
12143,2013-03-15,21:00:08,C,0,6103276,242,242,242,242
12144,2013-03-15,21:01:03,L,5,13596,242,242,242,242
12145,2013-03-15,21:01:04,C,0,6122219,242,242,242,242
12146,2013-03-15,21:03:28,L,5,4975,241,241,241,241
12147,2013-03-15,21:03:29,C,0,6136947,242,243,243,242
12148,2013-03-15,21:03:41,L,5,3868,243,243,243,243
12149,2013-03-15,21:03:41,C,0,6130411,242,242,242,242
12150,2013-03-15,21:04:24,L,5,5058,241,241,241,241
12151,2013-03-15,21:04:25,C,0,6129040,242,242,243,242
12152,2013-03-15,21:07:07,L,5,3214,242,242,243,242
12153,2013-03-15,21:07:08,C,0,6155132,242,242,242,242
12154,2013-03-15,21:07:58,L,5,3486,242,242,243,242
12155,2013-03-15,21:07:58,C,0,6152496,242,242,243,242
12156,2013-03-15,21:08:30,L,4,796,241,241,242,241
12157,2013-03-15,21:08:30,C,0,6144376,242,242,243,242
12158,2013-03-15,21:08:39,L,5,2631,243,242,243,242
12159,2013-03-15,21:08:40,C,0,6132282,242,242,242,242
12160,2013-03-15,21:09:22,L,5,5516,243,243,243,243
12161,2013-03-15,21:09:23,C,0,6146106,242,242,243,242
12162,2013-03-15,21:13:09,L,4,3146,243,242,242,242
12163,2013-03-15,21:13:09,C,0,6152914,242,242,243,242
12164,2013-03-15,21:13:59,L,5,965,243,243,243,243
12165,2013-03-15,21:14:00,C,0,6128866,242,242,242,242
12166,2013-03-15,21:14:45,E,30,1112,241,239,241,239
12167,2013-03-15,21:14:45,C,0,6139206,242,242,243,242
12168,2013-03-15,21:14:51,L,5,4594,240,240,240,240
12169,2013-03-15,21:14:52,C,0,6132722,242,242,243,242
12170,2013-03-15,21:15:31,L,5,2446,239,240,240,239
12171,2013-03-15,21:15:32,C,0,6164325,242,242,243,242
12172,2013-03-15,21:15:39,E,17,309,241,243,472,241
12173,2013-03-15,21:15:39,C,0,6162813,242,242,243,242
12174,2013-03-15,21:15:49,E,41,7295,239,238,239,238
12175,2013-03-15,21:15:50,C,0,6165780,242,242,242,242
12176,2013-03-15,21:17:00,L,5,1647,239,239,240,239
12177,2013-03-15,21:17:00,C,0,6147109,242,242,243,242
12178,2013-03-15,21:17:35,L,4,2849,240,241,241,240
12179,2013-03-15,21:17:35,C,0,6173870,242,242,243,242
12180,2013-03-15,21:20:10,E,19,1644,241,240,241,240
12181,2013-03-15,21:20:10,C,0,6134790,242,242,242,242
12182,2013-03-15,21:20:29,L,5,3439,241,241,242,241
12183,2013-03-15,21:20:29,C,0,6142937,242,242,243,242
12184,2013-03-15,21:20:32,L,4,1374,243,243,244,243
12185,2013-03-15,21:20:33,C,0,6168760,242,242,243,242
12186,2013-03-15,21:21:06,L,5,3441,243,243,243,243
12187,2013-03-15,21:21:06,C,0,6159403,242,242,243,242
12188,2013-03-15,21:22:08,L,5,1687,241,242,242,241
12189,2013-03-15,21:22:08,C,0,6165772,242,242,243,242
12190,2013-03-15,21:23:51,L,5,3546,240,240,240,240
12191,2013-03-15,21:23:51,C,0,6140295,242,242,243,242
12192,2013-03-15,21:24:07,L,5,5118,241,241,241,241
12193,2013-03-15,21:24:08,C,0,6177163,242,242,243,242
12194,2013-03-15,21:24:18,E,5,662,240,239,472,239
12195,2013-03-15,21:24:19,C,0,6178319,242,242,243,242
12196,2013-03-15,21:24:28,L,5,1866,243,243,472,243
12197,2013-03-15,21:24:29,C,0,6148398,242,242,242,242
12198,2013-03-15,21:26:32,E,8,198,472,239,239,239
12199,2013-03-15,21:26:32,C,0,6185891,242,242,243,242
12200,2013-03-15,21:27:18,L,5,8105,242,242,242,242
12201,2013-03-15,21:27:19,C,0,6115385,242,242,243,242
12202,2013-03-15,21:27:35,L,5,4777,242,242,242,242
12203,2013-03-15,21:27:35,C,0,6103228,242,242,243,242
12204,2013-03-15,21:27:46,L,4,714,242,241,242,241
12205,2013-03-15,21:27:47,C,0,6114820,242,242,243,242
12206,2013-03-15,21:28:32,E,5,800,243,243,472,243
12207,2013-03-15,21:28:33,C,0,6116311,242,242,243,242
12208,2013-03-15,21:29:16,L,5,1089,240,240,240,240
12209,2013-03-15,21:29:16,C,0,6103891,242,242,242,242
12210,2013-03-15,21:30:02,E,45,4730,242,242,243,242
12211,2013-03-15,21:30:02,C,0,6113862,242,242,243,242
12212,2013-03-15,21:30:17,L,5,1214,241,241,241,241
12213,2013-03-15,21:30:17,C,0,6118769,242,242,243,242
12214,2013-03-15,21:30:23,L,4,2621,242,242,243,242
12215,2013-03-15,21:30:24,C,0,6105852,242,242,243,242
12216,2013-03-15,21:30:55,L,5,2338,242,243,472,242
12217,2013-03-15,21:30:56,C,0,6090518,242,242,242,242
12218,2013-03-15,21:31:00,E,14,287,472,238,240,238
12219,2013-03-15,21:31:00,C,0,6096653,242,243,243,242
12220,2013-03-15,21:31:30,L,6,2297,242,242,243,242
12221,2013-03-15,21:31:30,C,0,6094181,242,242,243,242
12222,2013-03-15,21:31:45,L,4,608,243,243,472,243
12223,2013-03-15,21:31:46,C,0,6121164,242,243,243,242
12224,2013-03-15,21:32:29,L,5,952,243,243,243,243
12225,2013-03-15,21:32:29,C,0,6100470,242,242,243,242
12226,2013-03-15,21:32:54,L,5,1589,243,243,244,243
12227,2013-03-15,21:32:55,C,0,6109877,242,242,242,242
12228,2013-03-15,21:34:34,L,6,1507,240,240,240,240
12229,2013-03-15,21:34:34,C,0,6113134,242,242,243,242
12230,2013-03-15,21:34:50,L,5,2775,241,241,242,241
12231,2013-03-15,21:34:51,C,0,6113480,242,242,242,242
12232,2013-03-15,21:35:01,L,4,2023,240,241,472,240
12233,2013-03-15,21:35:02,C,0,6111284,242,242,243,242
12234,2013-03-15,21:35:31,L,4,1283,241,241,472,241
12235,2013-03-15,21:35:31,C,0,6092878,242,242,243,242
12236,2013-03-15,21:35:52,L,5,1856,242,242,243,242
12237,2013-03-15,21:35:52,C,0,6120466,242,242,242,242
12238,2013-03-15,21:36:43,L,5,1909,242,242,472,242
12239,2013-03-15,21:36:43,C,0,6120825,242,242,243,242
12240,2013-03-15,21:37:02,L,4,1296,240,472,472,240
12241,2013-03-15,21:37:02,C,0,6108796,242,242,242,242
12242,2013-03-15,21:37:53,L,5,1583,241,241,241,241
12243,2013-03-15,21:37:53,C,0,6169632,242,242,242,242
12244,2013-03-15,21:38:18,E,17,625,243,242,245,242
12245,2013-03-15,21:38:19,C,0,6164555,242,243,243,242
12246,2013-03-15,21:38:25,L,5,1483,240,240,472,240
12247,2013-03-15,21:38:25,C,0,6170450,242,242,242,242
12248,2013-03-15,21:38:47,L,5,1739,243,242,472,242
12249,2013-03-15,21:38:47,C,0,6184032,242,242,243,242
12250,2013-03-15,21:39:04,L,5,6271,241,241,241,241
12251,2013-03-15,21:39:04,C,0,6183154,242,243,243,242
12252,2013-03-15,21:40:14,E,6,467,241,241,472,241
12253,2013-03-15,21:40:14,C,0,6181776,242,242,243,242
12254,2013-03-15,21:40:15,L,6,2087,243,242,243,242
12255,2013-03-15,21:40:15,C,0,6173443,242,242,242,242
12256,2013-03-15,21:41:33,L,5,1847,242,242,243,242
12257,2013-03-15,21:41:33,C,0,6187014,242,242,242,242
12258,2013-03-15,21:41:48,L,5,2703,240,240,240,240
12259,2013-03-15,21:41:48,C,0,6185598,242,242,242,242
12260,2013-03-15,21:42:21,L,5,2314,241,472,472,241
12261,2013-03-15,21:42:21,C,0,6217065,242,242,243,242
12262,2013-03-15,21:42:50,L,5,3706,241,241,242,241
12263,2013-03-15,21:42:50,C,0,6187381,242,242,243,242
12264,2013-03-15,21:43:31,L,5,4650,242,242,242,242
12265,2013-03-15,21:43:32,C,0,6187503,242,242,243,242
12266,2013-03-15,21:43:45,L,5,4829,243,243,243,243
12267,2013-03-15,21:43:45,C,0,6182293,242,242,243,242
12268,2013-03-15,21:44:38,L,5,1407,239,239,240,239
12269,2013-03-15,21:44:38,C,0,6198550,242,242,243,242
12270,2013-03-15,21:45:00,E,20,1067,242,241,241,241
12271,2013-03-15,21:45:00,C,0,6184079,242,242,242,242
12272,2013-03-15,21:45:09,L,4,1229,240,240,240,240
12273,2013-03-15,21:45:09,C,0,6183481,242,242,243,242
12274,2013-03-15,21:45:51,E,12,377,472,238,239,238
12275,2013-03-15,21:45:52,C,0,6183471,242,242,243,242
12276,2013-03-15,21:46:09,L,4,577,241,241,243,241
12277,2013-03-15,21:46:09,C,0,6180596,242,242,243,242
12278,2013-03-15,21:46:39,E,8,361,241,240,241,240
12279,2013-03-15,21:46:39,C,0,6180707,242,243,243,242
12280,2013-03-15,21:46:41,L,5,3421,242,242,242,242
12281,2013-03-15,21:46:42,C,0,6193144,242,242,243,242
12282,2013-03-15,21:47:26,L,5,902,242,241,472,241
12283,2013-03-15,21:47:27,C,0,6200554,242,242,242,242
12284,2013-03-15,21:48:02,L,5,2662,240,240,472,240
12285,2013-03-15,21:48:02,C,0,6218808,242,242,242,242
12286,2013-03-15,21:48:09,L,5,2339,242,242,472,242
12287,2013-03-15,21:48:09,C,0,6212704,242,242,243,242
12288,2013-03-15,21:48:33,L,4,911,244,472,472,244
12289,2013-03-15,21:48:34,C,0,6210628,242,242,243,242
12290,2013-03-15,21:49:09,L,5,1132,242,242,472,242
12291,2013-03-15,21:49:09,C,0,6204506,242,242,243,242
12292,2013-03-15,21:49:14,L,5,2822,243,243,244,243
12293,2013-03-15,21:49:15,C,0,6211521,242,242,243,242
12294,2013-03-15,21:49:55,L,5,4666,240,240,240,240
12295,2013-03-15,21:49:55,C,0,6180841,242,242,243,242
12296,2013-03-15,21:50:10,L,4,1510,244,243,246,243
12297,2013-03-15,21:50:10,C,0,6180212,242,242,242,242
12298,2013-03-15,21:50:33,E,20,16520,241,241,241,241
12299,2013-03-15,21:50:34,C,0,6201378,242,242,243,242
12300,2013-03-15,21:53:25,L,4,1213,241,241,241,241
12301,2013-03-15,21:53:25,C,0,6165985,242,242,243,242
12302,2013-03-15,21:53:50,E,5,490,243,242,243,242
12303,2013-03-15,21:53:50,C,0,6187122,242,242,243,242
12304,2013-03-15,21:54:03,L,5,4567,241,241,241,241
12305,2013-03-15,21:54:03,C,0,6197712,242,242,243,242
12306,2013-03-15,21:54:19,E,20,408,472,239,241,239
12307,2013-03-15,21:54:19,C,0,6188721,242,242,243,242
12308,2013-03-15,21:54:47,E,5,746,243,243,243,243
12309,2013-03-15,21:54:47,C,0,6205600,242,243,243,242
12310,2013-03-15,21:54:55,E,6,1190,240,239,240,239
12311,2013-03-15,21:54:55,C,0,6186655,242,242,243,242
12312,2013-03-15,21:54:58,L,4,1633,242,240,472,240
12313,2013-03-15,21:54:59,C,0,6203134,242,242,243,242
12314,2013-03-15,21:55:22,L,4,1988,241,240,241,240
12315,2013-03-15,21:55:23,C,0,6208299,242,242,242,242
12316,2013-03-15,21:55:36,L,4,1399,243,243,243,243
12317,2013-03-15,21:55:36,C,0,6210596,242,242,243,242
12318,2013-03-15,21:55:42,L,5,4925,240,240,240,240
12319,2013-03-15,21:55:43,C,0,6206200,242,242,242,242
12320,2013-03-15,21:56:47,L,4,1528,243,243,244,243
12321,2013-03-15,21:56:47,C,0,6188664,242,242,242,242
12322,2013-03-15,21:57:07,L,5,2618,239,239,240,239
12323,2013-03-15,21:57:08,C,0,6212524,242,242,243,242
12324,2013-03-15,21:57:56,L,4,1403,240,240,240,240
12325,2013-03-15,21:57:56,C,0,6181712,242,242,243,242
12326,2013-03-15,21:58:38,L,4,1976,241,241,472,241
12327,2013-03-15,21:58:38,C,0,6190525,242,242,243,242
12328,2013-03-15,21:59:10,L,5,1469,240,240,472,240
12329,2013-03-15,21:59:10,C,0,6203052,242,242,242,242
12330,2013-03-15,21:59:34,L,5,1024,240,240,472,240
12331,2013-03-15,21:59:35,C,0,6189186,242,242,243,242
12332,2013-03-15,21:59:52,L,5,3033,240,240,241,240
12333,2013-03-15,21:59:52,C,0,6209771,242,242,242,242
12334,2013-03-15,22:00:32,L,4,935,243,242,472,242
12335,2013-03-15,22:00:32,C,0,6182668,242,242,242,242
12336,2013-03-15,22:01:59,L,5,2936,242,242,242,242
12337,2013-03-15,22:01:59,C,0,6206397,242,242,243,242
12338,2013-03-15,22:02:08,L,5,972,241,240,472,240
12339,2013-03-15,22:02:09,C,0,6183850,242,242,243,242
12340,2013-03-15,22:03:26,L,5,1397,243,244,244,243
12341,2013-03-15,22:03:26,C,0,6195860,242,242,243,242
12342,2013-03-15,22:03:59,L,5,4396,241,241,241,241
12343,2013-03-15,22:04:00,C,0,6195891,242,242,242,242
12344,2013-03-15,22:04:03,L,4,1659,240,240,472,240
12345,2013-03-15,22:04:03,C,0,6180255,242,242,243,242
12346,2013-03-15,22:04:04,L,4,1512,241,241,241,241
12347,2013-03-15,22:04:04,C,0,6200393,242,242,243,242
12348,2013-03-15,22:04:32,L,5,1437,240,472,472,240
12349,2013-03-15,22:04:32,C,0,6200989,242,242,242,242
12350,2013-03-15,22:04:46,E,4,390,240,240,472,240
12351,2013-03-15,22:04:46,C,0,6205543,242,242,243,242
12352,2013-03-15,22:04:51,E,7,1390,240,240,472,240
12353,2013-03-15,22:04:51,C,0,6211074,242,242,243,242
12354,2013-03-15,22:06:26,L,5,2468,242,241,472,241
12355,2013-03-15,22:06:27,C,0,6201278,242,242,243,242
12356,2013-03-15,22:06:47,L,5,5427,241,241,241,241
12357,2013-03-15,22:06:48,C,0,6182955,242,242,242,242
12358,2013-03-15,22:06:56,L,4,1581,240,241,472,240
12359,2013-03-15,22:06:56,C,0,6208403,242,242,242,242
12360,2013-03-15,22:07:06,E,43,11354,243,242,243,242
12361,2013-03-15,22:07:07,C,0,6207361,242,242,243,242
12362,2013-03-15,22:07:26,L,5,899,240,240,240,240
12363,2013-03-15,22:07:26,C,0,6188472,242,242,243,242
12364,2013-03-15,22:07:38,L,5,1110,243,243,243,243
12365,2013-03-15,22:07:39,C,0,6208471,242,242,243,242
12366,2013-03-15,22:08:35,L,5,3431,240,240,241,240
12367,2013-03-15,22:08:35,C,0,6196610,242,242,243,242
12368,2013-03-15,22:09:48,L,4,1531,240,240,472,240
12369,2013-03-15,22:09:49,C,0,6171953,242,242,243,242
12370,2013-03-15,22:10:02,L,5,2003,240,240,472,240
12371,2013-03-15,22:10:02,C,0,6208530,242,242,242,242
12372,2013-03-15,22:10:21,L,6,1999,241,241,472,241
12373,2013-03-15,22:10:21,C,0,6192696,242,242,242,242
12374,2013-03-15,22:10:22,L,4,1536,239,239,240,239
12375,2013-03-15,22:10:23,C,0,6211037,242,242,243,242
12376,2013-03-15,22:10:49,L,4,1587,239,239,240,239
12377,2013-03-15,22:10:49,C,0,6196006,242,242,243,242
12378,2013-03-15,22:12:05,L,4,2608,242,242,472,242
12379,2013-03-15,22:12:05,C,0,6197553,242,242,242,242
12380,2013-03-15,22:12:18,E,27,1129,241,240,242,240
12381,2013-03-15,22:12:18,C,0,6183042,242,242,242,242
12382,2013-03-15,22:12:40,L,5,879,239,472,472,239
12383,2013-03-15,22:12:41,C,0,6189710,242,242,242,242
12384,2013-03-15,22:13:01,L,5,1292,239,239,240,239
12385,2013-03-15,22:13:01,C,0,6171871,242,242,243,242
12386,2013-03-15,22:13:06,L,5,1774,243,242,242,242
12387,2013-03-15,22:13:07,C,0,6166971,242,242,242,242
12388,2013-03-15,22:13:08,L,5,3538,242,242,242,242
12389,2013-03-15,22:13:09,C,0,6211146,242,243,243,242
12390,2013-03-15,22:13:15,L,5,2714,241,240,241,240
12391,2013-03-15,22:13:15,C,0,6206017,242,242,243,242
12392,2013-03-15,22:13:18,L,4,1747,243,243,472,243
12393,2013-03-15,22:13:18,C,0,6175004,242,242,243,242
12394,2013-03-15,22:13:21,L,5,1017,242,242,472,242
12395,2013-03-15,22:13:21,C,0,6208176,242,242,242,242
12396,2013-03-15,22:14:17,L,5,2841,239,240,240,239
12397,2013-03-15,22:14:18,C,0,6182328,242,242,243,242
12398,2013-03-15,22:14:35,L,5,2216,243,243,243,243
12399,2013-03-15,22:14:35,C,0,6202303,242,242,243,242
12400,2013-03-15,22:14:58,L,5,1451,240,240,240,240
12401,2013-03-15,22:14:58,C,0,6195120,242,242,242,242
12402,2013-03-15,22:16:25,L,5,1222,242,242,472,242
12403,2013-03-15,22:16:25,C,0,6206149,242,242,243,242
12404,2013-03-15,22:16:51,L,3,663,243,472,472,243
12405,2013-03-15,22:16:51,C,0,6193304,242,242,242,242
12406,2013-03-15,22:16:54,L,5,1620,242,242,242,242
12407,2013-03-15,22:16:55,C,0,6170119,242,242,243,242
12408,2013-03-15,22:17:03,L,5,2451,243,243,243,243
12409,2013-03-15,22:17:04,C,0,6213650,242,242,243,242
12410,2013-03-15,22:18:07,L,4,1961,241,241,472,241
12411,2013-03-15,22:18:07,C,0,6205797,242,242,243,242
12412,2013-03-15,22:18:42,L,5,2545,242,242,472,242
12413,2013-03-15,22:18:42,C,0,6191602,242,243,243,242
