EID,UTC,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
12466,2013-03-15  22:29:16,E,7,1139,240,241,470,240,9,382.2,0.0,3.128572,1000.0,547.134,718.638,174.883,0.0,27.0,0.17278759999999999,1.129541,1.21106,29.0,45.0,0.690954014851067,0.0
12467,2013-03-15  22:29:16,C,0,6212069,242,242,242,242,0,382.2,,,,,,,,,,,,,,,
12468,2013-03-15  22:29:36,L,6,1567,240,240,470,240,20,383.9,0.0,6.823125999999999,762.5975,2142.489,2453.276,314.004,3.217,44.0,0.07853982,1.7320509999999998,1.093071,48.0,77.0,0.393403490480886,0.008947219070389872
12469,2013-03-15  22:29:37,C,0,6183809,242,242,243,242,1,383.9,,,,,,,,,,,,,,,
12470,2013-03-15  22:30:29,L,7,1973,240,240,240,240,52,381.7,0.0,5.30553,45.39795,887.334,1039.386,167.247,22.895,34.0,0.2827433,1.6733200000000001,1.064581,35.0,45.0,0.4948291088640812,0.11686718182442372
12471,2013-03-15  22:30:29,C,0,6204780,242,242,242,242,0,381.7,,,,,,,,,,,,,,,
12472,2013-03-15  22:30:46,E,11,339,470,236,239,236,17,381.8,1.0,5.090281,1.635382,226.263,154.416,44.45,94.422,17.0,0.2042035,0.8885233,1.870829,19.0,12.0,3.3337853004717677,3.112595410244997
12473,2013-03-15  22:30:46,C,0,6211036,242,243,243,242,0,381.8,,,,,,,,,,,,,,,
12474,2013-03-15  22:30:54,L,8,2795,239,238,470,238,8,381.8,0.0,0.844184,17.92608,629.6,1311.723,745.809,73.174,35.0,0.07853982,1.477907,0.7622866999999999,38.0,74.0,0.2648641095966265,0.047092501677022176
12475,2013-03-15  22:30:55,C,0,6190023,242,242,242,242,1,381.8,,,,,,,,,,,,,,,
12476,2013-03-15  22:31:32,E,6,808,239,238,470,238,37,382.2,0.0,2.292432,17.89789,388.228,531.263,169.352,29.683,30.0,0.2513274,1.460593,0.9851844000000001,30.0,34.0,0.5951557709376784,0.12808396003509684
12477,2013-03-15  22:31:32,C,0,6194241,242,242,242,242,0,382.2,,,,,,,,,,,,,,,
12478,2013-03-15  22:32:14,L,6,2511,242,242,470,242,42,379.8,0.0,1.336566,45.27308,812.353,1379.8329999999999,607.791,30.478,42.0,0.17278759999999999,1.60963,0.942809,44.0,72.0,0.3579462706060123,0.029522318493531874
12479,2013-03-15  22:32:14,C,0,6197566,242,242,242,242,0,379.8,,,,,,,,,,,,,,,
12480,2013-03-15  22:32:47,E,7,1540,238,237,470,237,33,380.3,0.0,1.540411,21.7151,689.465,1086.993,447.585,50.057,45.0,0.1570796,1.666667,0.7659417,45.0,75.0,0.2757389568522086,0.07093731916505525
12481,2013-03-15  22:32:47,C,0,6193088,242,242,243,242,0,380.3,,,,,,,,,,,,,,,
12482,2013-03-15  22:32:56,L,7,4342,240,240,241,240,9,380.8,0.0,2.816276,77.85768,1824.119,2432.274,647.706,31.24,41.0,0.21991149999999998,1.553909,0.8660254000000001,41.0,68.0,0.33603150089832273,0.03617210431665858
12483,2013-03-15  22:32:56,C,0,6191617,242,242,243,242,0,380.8,,,,,,,,,,,,,,,
12484,2013-03-15  22:33:30,L,7,2199,241,240,470,240,34,382.0,0.0,3.308385,88.69666,1143.1960000000001,1442.119,345.545,16.259,37.0,0.17278759999999999,1.4234870000000002,1.178511,38.0,72.0,0.4369494885915127,0.03729999858806446
12485,2013-03-15  22:33:30,C,0,6227637,242,242,243,242,0,382.0,,,,,,,,,,,,,,,
12486,2013-03-15  22:33:34,L,6,1414,239,239,470,239,4,381.8,0.0,1.589487,5.725288,521.487,723.247,328.085,126.325,29.0,0.1884956,1.346291,0.9385905999999999,32.0,42.0,0.5311753904757943,0.2776257709452257
12487,2013-03-15  22:33:34,C,0,6198223,242,242,242,242,0,381.8,,,,,,,,,,,,,,,
12488,2013-03-15  22:33:49,E,8,899,240,240,470,240,15,382.7,0.0,2.580946,8.783939,381.118,472.084,147.666,53.744,16.0,0.5026548,2.094968,1.133893,18.0,21.0,0.4639251223475898,0.2938256157838
12489,2013-03-15  22:33:49,C,0,6205019,242,242,243,242,0,382.7,,,,,,,,,,,,,,,
12490,2013-03-15  22:33:55,L,7,4923,240,240,240,240,6,381.7,0.0,2.178643,32.95965,1983.7,2790.99,910.521,84.679,45.0,0.1570796,1.6465450000000001,0.8958971,45.0,76.0,0.3221687765338297,0.06610030552513592
12491,2013-03-15  22:33:55,C,0,6195764,242,242,243,242,0,381.7,,,,,,,,,,,,,,,
12492,2013-03-15  22:34:15,L,7,3170,240,240,241,240,20,381.1,0.0,1.9733610000000001,30.41974,1182.221,1747.401,599.09,57.443,43.0,0.1256637,1.524986,0.9932203000000002,43.0,74.0,0.37845693381819623,0.06487108060573063
12493,2013-03-15  22:34:16,C,0,6189249,242,242,243,242,1,381.1,,,,,,,,,,,,,,,
12494,2013-03-15  22:34:21,E,8,2212,239,238,239,238,5,381.7,0.0,1.293049,48.07031,677.656,1177.242,524.076,24.49,35.0,0.2513274,1.7728110000000001,0.9288407,35.0,51.0,0.35956438451613365,0.026899118832704186
12495,2013-03-15  22:34:21,C,0,6203966,242,242,242,242,0,381.7,,,,,,,,,,,,,,,
12496,2013-03-15  22:34:23,E,6,611,239,239,470,239,2,382.0,0.0,1.26565,3.4003639999999997,315.643,439.48,249.392,129.245,24.0,0.1570796,1.105542,1.258306,27.0,36.0,0.8536351400489532,0.37221020780753045
12497,2013-03-15  22:34:23,C,0,6203140,242,242,243,242,0,382.0,,,,,,,,,,,,,,,
12498,2013-03-15  22:34:36,E,9,370,241,241,241,241,13,382.0,1.0,14.018120000000001,5.766025,248.275,227.043,17.711,39.376,16.0,0.17278759999999999,0.6172134,1.7986919999999997,21.0,17.0,3.599911549326089,2.4311591354892834
12499,2013-03-15  22:34:36,C,0,6205837,242,242,243,242,0,382.0,,,,,,,,,,,,,,,
12500,2013-03-15  22:34:56,E,14,313,242,238,239,238,20,384.1,1.0,6.855064,1.1727670000000001,252.993,165.787,36.906,141.364,15.0,0.2513274,0.5477226,1.9748419999999998,20.0,10.0,7.21110284658694,5.845206789436597
12501,2013-03-15  22:34:57,C,0,6198922,242,242,243,242,1,384.1,,,,,,,,,,,,,,,
12502,2013-03-15  22:35:05,L,6,2647,239,239,469,239,8,384.5,0.0,2.393293,60.247,957.676,1329.35,400.15,22.065,44.0,0.1570796,1.577621,0.8301742,45.0,74.0,0.31999806174116735,0.03972467698517596
12503,2013-03-15  22:35:05,C,0,6215907,242,242,242,242,0,384.5,,,,,,,,,,,,,,,
12504,2013-03-15  22:35:28,E,7,1789,240,240,240,240,23,385.8,0.0,4.69324,290.1528,749.365,2811.29,159.669,9.689,38.0,0.2513274,1.8187060000000002,1.4142139999999999,39.0,50.0,0.606522945434831,0.016175067726549267
12505,2013-03-15  22:35:28,C,0,6207271,242,242,242,242,0,385.8,,,,,,,,,,,,,,,
12506,2013-03-15  22:35:33,E,6,1065,239,238,471,238,5,384.4,0.0,1.639041,4.6597550000000005,518.922,699.308,316.601,150.074,37.0,0.17278759999999999,1.584991,1.054942,41.0,62.0,0.4401431525376932,0.35174405229719674
12507,2013-03-15  22:35:33,C,0,6200802,242,242,243,242,0,384.4,,,,,,,,,,,,,,,
12508,2013-03-15  22:36:08,E,7,1252,241,240,243,240,35,382.6,0.0,3.0319130000000003,1000.0,592.066,773.344,195.278,0.0,21.0,0.1884956,1.398051,1.121635,22.0,31.0,0.5693633724793048,0.0
12509,2013-03-15  22:36:08,C,0,6228388,242,242,242,242,0,382.6,,,,,,,,,,,,,,,
12510,2013-03-15  22:36:46,L,6,1581,241,240,242,240,38,383.6,0.0,3.3325080000000002,25.46792,741.233,904.111,222.425,35.5,32.0,0.21991149999999998,1.341641,0.8629488999999999,35.0,47.0,0.4789817255708462,0.13085121111496176
12511,2013-03-15  22:36:46,C,0,6183766,242,242,243,242,0,383.6,,,,,,,,,,,,,,,
12512,2013-03-15  22:37:14,E,7,624,242,242,242,242,28,384.2,0.0,2.571195,5.322381,304.72,340.973,118.513,64.064,20.0,0.4869469,2.174229,1.3728129999999998,22.0,26.0,0.5342634101559678,0.4830910911492394
12513,2013-03-15  22:37:14,C,0,6189092,242,242,243,242,0,384.2,,,,,,,,,,,,,,,
12514,2013-03-15  22:37:33,L,6,1543,239,239,239,239,19,384.9,0.0,2.592975,23.40537,667.94,890.036,257.596,38.027,27.0,0.14137170000000002,1.520691,0.9534626,32.0,44.0,0.4559949032739364,0.1107854761849064
12515,2013-03-15  22:37:33,C,0,6212713,242,242,242,242,0,384.9,,,,,,,,,,,,,,,
12516,2013-03-15  22:37:50,E,7,796,238,238,470,238,17,384.9,0.0,1.2234770000000001,6.893787,267.276,437.59,218.456,63.476,17.0,0.4869469,1.699673,0.8164965999999999,18.0,24.0,0.36028839076692987,0.17747539380465913
12517,2013-03-15  22:37:50,C,0,6211253,242,242,242,242,0,384.9,,,,,,,,,,,,,,,
12518,2013-03-15  22:38:06,E,7,1378,239,238,239,238,16,385.6,0.0,8.221855,10.98445,652.322,702.192,79.34,63.926,27.0,0.26703540000000003,1.758906,0.7784989,32.0,33.0,0.42919179549243913,0.748499445036471
12519,2013-03-15  22:38:06,C,0,6198913,242,242,242,242,0,385.6,,,,,,,,,,,,,,,
12520,2013-03-15  22:38:08,E,6,1187,241,240,471,240,2,385.4,0.0,6.438609,0.386755,2397.21,780.595,372.318,2018.319,42.0,0.1099557,1.6989299999999998,0.9528351,44.0,76.0,0.3246992952530185,16.64777091725986
12521,2013-03-15  22:38:09,C,0,6230505,242,243,243,242,1,385.4,,,,,,,,,,,,,,,
12522,2013-03-15  22:38:14,L,6,2116,239,239,470,239,5,385.7,0.0,0.8548815999999999,1000.0,586.212,1271.935,685.723,0.0,45.0,0.1884956,1.574537,0.8065268,48.0,103.0,0.23870963306328344,0.0
12523,2013-03-15  22:38:14,C,0,6236094,242,243,243,242,0,385.7,,,,,,,,,,,,,,,
12524,2013-03-15  22:38:50,E,23,2342,239,238,238,238,36,380.9,1.0,35.45353,0.8478684999999999,1494.969,702.699,42.167,828.783,51.0,0.5969026,1.03705,2.051957,53.0,19.0,5.519386772702934,41.81489224208494
12525,2013-03-15  22:38:50,C,0,6210655,242,242,243,242,0,380.9,,,,,,,,,,,,,,,
12526,2013-03-15  22:39:34,L,7,4522,241,241,241,241,44,381.8,0.0,1.13742,103.289,1247.91,2315.0170000000003,1097.141,22.413,41.0,0.03141593,1.630672,1.029332,44.0,84.0,0.33064522157853005,0.011012010747996188
12527,2013-03-15  22:39:34,C,0,6193557,242,242,243,242,0,381.8,,,,,,,,,,,,,,,
12528,2013-03-15  22:39:51,E,6,998,240,240,240,240,17,384.0,0.0,6.409175,14.36539,453.212,484.128,70.713,33.701,23.0,0.2827433,1.290994,1.0,24.0,27.0,0.6885306119849425,0.4461539315944133
12529,2013-03-15  22:39:51,C,0,6202324,242,242,243,242,0,384.0,,,,,,,,,,,,,,,
12530,2013-03-15  22:39:53,L,6,1770,240,240,470,240,2,384.9,0.0,2.301411,13.216389999999999,805.648,1087.7089999999998,350.067,82.3,41.0,0.1570796,1.532262,0.9625334000000001,46.0,68.0,0.42494399475684824,0.1741330767966864
12531,2013-03-15  22:39:54,C,0,6225028,242,242,243,242,1,384.9,,,,,,,,,,,,,,,
12532,2013-03-15  22:40:04,E,8,2301,242,242,242,242,10,386.3,0.0,1.828944,18.31164,852.716,1258.6689999999999,466.234,68.736,33.0,0.1570796,1.5023790000000001,1.0787200000000001,35.0,55.0,0.45691412208116716,0.09987877109310768
12533,2013-03-15  22:40:05,C,0,6212106,242,243,243,242,1,386.3,,,,,,,,,,,,,,,
12534,2013-03-15  22:40:30,L,7,2395,239,238,239,238,25,384.0,0.0,2.356378,23.32761,960.243,1302.637,407.508,55.841,36.0,0.2356194,1.7320509999999998,0.9416966,38.0,53.0,0.3898145576196213,0.10101242289001565
12535,2013-03-15  22:40:30,C,0,6219235,242,242,243,242,0,384.0,,,,,,,,,,,,,,,
12536,2013-03-15  22:40:31,L,7,2048,241,241,241,241,1,383.6,0.0,7.042395,156.7435,2456.6479999999997,2775.3,348.837,17.706,52.0,0.1256637,1.937709,1.005935,53.0,84.0,0.32755025823450956,0.04492943057730306
12537,2013-03-15  22:40:31,C,0,6214314,242,242,242,242,0,383.6,,,,,,,,,,,,,,,
12538,2013-03-15  22:40:45,E,25,1287,242,242,244,242,14,381.9,1.0,32.52789,0.3763179,696.227,207.3,21.404,550.864,35.0,0.408407,0.8553989,1.603567,41.0,7.0,10.980048022039776,86.43726333437996
12539,2013-03-15  22:40:45,C,0,6223438,242,242,243,242,0,381.9,,,,,,,,,,,,,,,
12540,2013-03-15  22:40:47,E,21,1381,242,240,240,240,2,381.8,1.0,91.6247,0.7318479999999999,942.36,400.981,10.285,547.902,40.0,0.4869469,1.454744,1.792843,43.0,14.0,3.785263396367824,125.19634165997391
12541,2013-03-15  22:40:48,C,0,6211174,242,242,242,242,1,381.8,,,,,,,,,,,,,,,
12542,2013-03-15  22:41:22,L,7,2276,237,237,238,237,34,380.8,0.0,1.350231,47.86805,827.943,1431.1589999999999,613.186,29.898,32.0,0.14137170000000002,1.224745,1.050451,34.0,58.0,0.502783535094779,0.028207361183701134
12543,2013-03-15  22:41:22,C,0,6200560,242,242,243,242,0,380.8,,,,,,,,,,,,,,,
12544,2013-03-15  22:41:27,E,18,510,241,241,470,241,5,381.7,1.0,4.065837,0.7329066999999999,250.793,132.157,61.683,180.319,22.0,0.2042035,0.7844645,1.687055,26.0,13.0,4.301163405099912,5.547550207746459
12545,2013-03-15  22:41:27,C,0,6200074,242,242,242,242,0,381.7,,,,,,,,,,,,,,,
12546,2013-03-15  22:42:02,E,8,658,240,240,240,240,35,383.3,0.0,8.370331,56.93414,430.687,442.606,51.454,7.774,14.0,0.2984513,0.8864053,1.224745,14.0,14.0,1.381698642821743,0.14701777990052517
12547,2013-03-15  22:42:02,C,0,6200100,242,242,242,242,0,383.3,,,,,,,,,,,,,,,
12548,2013-03-15  22:42:44,L,6,2933,242,242,242,242,42,378.6,0.0,1.535315,128.2455,850.663,1392.233,554.064,10.856,28.0,0.2042035,1.555428,0.9258200999999999,31.0,49.0,0.3765670416169461,0.011971691622988438
12549,2013-03-15  22:42:45,C,0,6219686,242,242,243,242,1,378.6,,,,,,,,,,,,,,,
12550,2013-03-15  22:43:28,L,5,1902,240,240,240,240,43,382.8,0.0,2.089368,107.0585,821.151,1161.585,393.014,10.85,41.0,0.17278759999999999,1.676163,0.7359800999999999,42.0,72.0,0.2561336367644435,0.019516132049482895
12551,2013-03-15  22:43:28,C,0,6237236,242,242,242,242,0,382.8,,,,,,,,,,,,,,,
12552,2013-03-15  22:43:31,E,6,1146,241,241,470,241,3,383.7,0.0,1.587598,10.223519999999999,565.788,864.307,356.38,84.541,31.0,0.17278759999999999,1.357848,0.9367769,32.0,49.0,0.450545767558486,0.1552886658875879
12553,2013-03-15  22:43:31,C,0,6199830,242,242,242,242,0,383.7,,,,,,,,,,,,,,,
12554,2013-03-15  22:43:58,L,7,2198,240,240,470,240,27,386.2,0.0,1.211098,283.1228,587.231,1065.108,484.875,3.762,46.0,0.1884956,1.738315,0.9718253000000001,46.0,72.0,0.3571782939864818,0.004277640923216685
12555,2013-03-15  22:43:59,C,0,6234333,242,242,243,242,1,386.2,,,,,,,,,,,,,,,
12556,2013-03-15  22:44:08,E,8,1290,242,240,242,240,9,385.9,0.0,13.056569999999999,147.016,1733.286,1853.431,132.752,12.607,18.0,0.09424778,1.6701720000000002,0.8548504000000001,19.0,26.0,0.37403235668587975,0.08881053506813218
12557,2013-03-15  22:44:09,C,0,6194556,242,242,242,242,1,385.9,,,,,,,,,,,,,,,
12558,2013-03-15  22:44:18,E,6,1075,238,237,470,237,9,385.1,0.0,5.600169999999999,575.4052,1719.045,2020.8229999999999,306.963,3.512,31.0,0.1570796,1.714466,1.1268719999999999,33.0,63.0,0.3442857926108104,0.009732567981646992
12559,2013-03-15  22:44:18,C,0,6247429,242,242,242,242,0,385.1,,,,,,,,,,,,,,,
12560,2013-03-15  22:44:21,E,6,680,241,238,470,238,3,385.1,0.0,4.191797,26.13664,325.514,388.312,77.655,14.857,23.0,0.21991149999999998,1.47196,0.6614378000000001,24.0,32.0,0.33701890676377083,0.1603801293485293
12561,2013-03-15  22:44:21,C,0,6229687,242,242,243,242,0,385.1,,,,,,,,,,,,,,,
12562,2013-03-15  22:44:31,L,7,2590,241,241,470,241,10,384.0,0.0,2.712241,36.90824,1027.2939999999999,1371.99,378.762,37.173,34.0,0.01570796,1.604681,1.0533700000000001,40.0,73.0,0.3596908301998281,0.07348606899838286
12563,2013-03-15  22:44:32,C,0,6249046,242,242,243,242,1,384.0,,,,,,,,,,,,,,,
12564,2013-03-15  22:44:46,L,7,2142,238,470,470,238,14,381.9,0.0,1.503615,107.4985,624.25,1029.836,415.166,9.58,36.0,0.17278759999999999,1.280191,0.9074851999999999,36.0,68.0,0.3752825486013185,0.013987310344624793
12565,2013-03-15  22:44:46,C,0,6210935,242,242,243,242,0,381.9,,,,,,,,,,,,,,,
12566,2013-03-15  22:44:59,E,7,1056,242,242,242,242,13,382.1,0.0,5.731823,12.51402,462.753,520.771,80.734,41.615,21.0,0.2984513,1.4142139999999999,0.8717798000000001,23.0,25.0,0.5671259201224145,0.4580320623338259
12567,2013-03-15  22:44:59,C,0,6217542,242,242,243,242,0,382.1,,,,,,,,,,,,,,,
12568,2013-03-15  22:45:21,L,6,1620,240,239,241,239,22,382.0,0.0,1.7740369999999999,62.06515,705.577,1076.458,397.724,17.344,36.0,0.1256637,1.533412,1.0,37.0,57.0,0.4233192429807148,0.028583459573245713
12569,2013-03-15  22:45:22,C,0,6215568,242,242,242,242,1,382.0,,,,,,,,,,,,,,,
12570,2013-03-15  22:46:08,E,7,1020,241,241,471,241,46,382.7,0.0,12.718910000000001,76.75487,2541.875,2698.164,199.85,35.153,46.0,0.1256637,1.8898220000000001,1.398051,49.0,66.0,0.5492300092524346,0.1657082335869042
12571,2013-03-15  22:46:09,C,0,6229692,242,242,243,242,1,382.7,,,,,,,,,,,,,,,
12572,2013-03-15  22:46:13,L,8,3850,238,238,239,238,4,381.9,0.0,2.529003,15.94491,1506.2060000000001,1974.729,595.573,123.847,36.0,0.21991149999999998,1.459993,0.9622504000000001,38.0,54.0,0.4637961759887687,0.15860882914174304
12573,2013-03-15  22:46:13,C,0,6229744,242,242,243,242,0,381.9,,,,,,,,,,,,,,,
12574,2013-03-15  22:46:48,E,6,863,242,241,242,241,35,378.0,0.0,1.1822620000000001,11.064639999999999,350.984,594.16,296.875,53.699,28.0,0.21991149999999998,1.379575,1.089058,31.0,43.0,0.5691135583127429,0.10685048048585176
12575,2013-03-15  22:46:49,C,0,6200409,242,242,242,242,1,378.0,,,,,,,,,,,,,,,
12576,2013-03-15  22:47:16,L,6,2369,241,241,242,241,27,376.8,0.0,3.3923650000000003,1000.0,1041.663,1348.724,307.061,0.0,49.0,0.14137170000000002,1.749636,0.8944271999999999,49.0,70.0,0.3578453118248595,0.0
12577,2013-03-15  22:47:16,C,0,6244309,242,242,242,242,0,376.8,,,,,,,,,,,,,,,
12578,2013-03-15  22:47:18,L,6,1944,239,240,471,239,2,376.8,0.0,0.9834914,65.79899,617.191,1234.389,627.551,18.76,52.0,0.1570796,1.642593,1.180775,53.0,104.0,0.36633609528911343,0.014946907594270272
12579,2013-03-15  22:47:19,C,0,6219078,242,242,242,242,1,376.8,,,,,,,,,,,,,,,
12580,2013-03-15  22:47:46,L,7,2365,239,239,470,239,27,379.6,0.0,1.0209219999999999,41.01648,635.822,1207.197,622.792,29.432,43.0,0.1256637,1.599418,0.9204468000000001,43.0,72.0,0.3436945709835287,0.02489053049458695
12581,2013-03-15  22:47:46,C,0,6222722,242,242,243,242,0,379.6,,,,,,,,,,,,,,,
12582,2013-03-15  22:48:19,E,7,1745,242,241,242,241,33,379.7,0.0,1.954954,85.21907,645.479,964.339,330.176,11.316,31.0,0.2042035,1.425219,0.7409585999999999,32.0,51.0,0.32620614796743513,0.022940338582940496
12583,2013-03-15  22:48:20,C,0,6262538,242,242,243,242,1,379.7,,,,,,,,,,,,,,,
12584,2013-03-15  22:48:44,L,7,4778,238,239,240,238,24,377.1,0.0,2.6112450000000003,31.497020000000003,1914.338,2583.134,733.113,82.012,51.0,0.1256637,1.638986,1.038109,51.0,103.0,0.3136177709402826,0.08290451190603522
12585,2013-03-15  22:48:45,C,0,6234007,242,242,242,242,1,377.1,,,,,,,,,,,,,,,
12586,2013-03-15  22:49:59,E,7,400,239,238,471,238,74,377.0,0.0,1.2127700000000001,7.159225,234.728,256.379,193.547,35.811,9.0,0.8639379999999999,3.009788,0.9128709,17.0,18.0,0.2864506902147261,0.16939962851859713
12587,2013-03-15  22:50:00,C,0,6221110,242,242,243,242,1,377.0,,,,,,,,,,,,,,,
12588,2013-03-15  22:50:06,E,5,518,242,241,470,241,6,376.6,0.0,5.085412,12.42389,348.427,388.756,68.515,31.291,19.0,0.3612832,1.5389680000000001,0.8366600000000001,19.0,20.0,0.5164675288894895,0.4093251948257641
12589,2013-03-15  22:50:06,C,0,6220098,242,242,243,242,0,376.6,,,,,,,,,,,,,,,
12590,2013-03-15  22:50:22,L,6,2103,239,238,470,238,16,377.9,0.0,9.03479,605.3531,4321.566,4791.975,478.325,7.916,51.0,0.14137170000000002,1.675617,1.114641,52.0,99.0,0.34940442833893426,0.014924827206369985
12591,2013-03-15  22:50:23,C,0,6227968,242,242,243,242,1,377.9,,,,,,,,,,,,,,,
12592,2013-03-15  22:50:27,E,7,815,240,240,470,240,4,378.1,0.0,1.091256,29.263709999999996,265.831,456.748,243.601,15.608,9.0,0.8796459000000001,1.643168,0.6324555000000001,10.0,10.0,0.3849000832538122,0.03729041016361556
12593,2013-03-15  22:50:28,C,0,6199997,242,242,243,242,1,378.1,,,,,,,,,,,,,,,
12594,2013-03-15  22:50:36,E,23,2916,240,239,239,239,8,377.7,1.0,29.09723,0.9802813,1727.3570000000002,848.058,59.365,865.117,64.0,0.14137170000000002,0.7822661,2.222049,67.0,32.0,5.947356141024136,29.682530518951218
12595,2013-03-15  22:50:37,C,0,6240985,242,242,242,242,1,377.7,,,,,,,,,,,,,,,
12596,2013-03-15  22:50:46,L,6,1567,238,238,240,238,9,377.8,0.0,2.3752150000000003,33.18087,802.172,1106.549,337.726,33.349,33.0,0.09424778,1.3949719999999999,1.06284,37.0,54.0,0.52204791366581,0.07158386908466699
12597,2013-03-15  22:50:47,C,0,6241542,242,242,242,242,1,377.8,,,,,,,,,,,,,,,
12598,2013-03-15  22:51:00,E,7,1672,241,241,242,241,13,379.1,0.0,3.9643599999999997,58.017230000000005,804.21,990.006,202.86,17.064,36.0,0.21991149999999998,1.527525,0.9599837,39.0,51.0,0.4805847251946391,0.06833073050612633
12599,2013-03-15  22:51:00,C,0,6213598,242,242,242,242,0,379.1,,,,,,,,,,,,,,,
12600,2013-03-15  22:51:09,L,7,3199,241,241,242,241,9,380.0,0.0,1.1567209999999999,483.171,1047.221,1754.8770000000002,905.336,3.632,37.0,0.17278759999999999,1.477907,1.1470790000000002,38.0,76.0,0.38807550136781277,0.0023940196475618755
12601,2013-03-15  22:51:10,C,0,6230091,242,243,243,242,1,380.0,,,,,,,,,,,,,,,
12602,2013-03-15  22:51:26,L,7,3071,241,241,242,241,16,380.6,0.0,5.94883,1115.289,3011.363,3510.929,506.211,3.148,49.0,0.09424778,1.888396,0.9474847,53.0,88.0,0.3021846023388007,0.005333891884786103
12603,2013-03-15  22:51:26,C,0,6202433,242,242,243,242,0,380.6,,,,,,,,,,,,,,,
12604,2013-03-15  22:51:46,L,8,3562,240,240,240,240,20,381.0,0.0,2.987339,21.836779999999997,1461.182,1864.905,489.125,85.402,40.0,0.26703540000000003,1.919095,0.8944271999999999,41.0,55.0,0.34743189983725753,0.13680305022906072
12605,2013-03-15  22:51:46,C,0,6231074,242,242,243,242,0,381.0,,,,,,,,,,,,,,,
12606,2013-03-15  22:52:04,L,6,1330,239,238,470,238,18,380.4,0.0,3.3795699999999997,129.4684,630.871,814.356,186.672,6.29,36.0,0.2042035,1.57686,0.8660254000000001,37.0,52.0,0.39078318986418004,0.026103439076232984
12607,2013-03-15  22:52:04,C,0,6260219,242,242,243,242,0,380.4,,,,,,,,,,,,,,,
12608,2013-03-15  22:52:17,L,6,1895,241,241,241,241,13,379.9,0.0,2.5794040000000003,15.301,878.576,1113.1019999999999,340.612,72.747,33.0,0.1256637,1.567528,0.9895285,35.0,48.0,0.4602987620742128,0.16857746401139562
12609,2013-03-15  22:52:17,C,0,6222785,242,242,242,242,0,379.9,,,,,,,,,,,,,,,
12610,2013-03-15  22:52:44,E,9,1955,243,470,470,243,27,381.5,0.0,5.162137,16.27338,861.478,985.565,166.884,60.563,39.0,0.09424778,1.86228,1.4199979999999999,47.0,61.0,0.5875039304895778,0.31721345352723307
12611,2013-03-15  22:52:45,C,0,6240600,242,243,243,242,1,381.5,,,,,,,,,,,,,,,
12612,2013-03-15  22:52:47,E,7,558,239,239,470,239,2,381.5,0.0,2.1547669999999997,44.89078,231.84,302.923,107.594,6.748,16.0,0.4869469,2.0,1.2510860000000001,18.0,23.0,0.4895553913043479,0.04800021021347037
12613,2013-03-15  22:52:47,C,0,6220532,242,242,243,242,0,381.5,,,,,,,,,,,,,,,
12614,2013-03-15  22:52:52,E,7,722,238,237,470,237,5,381.3,0.0,2.202875,14.81529,404.829,533.795,183.773,36.03,21.0,0.1884956,1.2709780000000002,0.8215838,26.0,40.0,0.42017208008321144,0.1486892844022602
12615,2013-03-15  22:52:52,C,0,6224475,242,242,242,242,0,381.3,,,,,,,,,,,,,,,
12616,2013-03-15  22:53:10,L,7,3863,238,238,239,238,18,379.9,0.0,0.8239146,49.653290000000005,1020.288,2214.04,1238.3419999999999,44.59,48.0,0.09424778,1.525297,0.8848834999999999,49.0,106.0,0.2681772269999356,0.016593354268317435
12617,2013-03-15  22:53:11,C,0,6253656,242,242,243,242,1,379.9,,,,,,,,,,,,,,,
12618,2013-03-15  22:53:15,L,7,8303,241,241,241,241,4,380.3,0.0,2.290884,115.0609,3350.3509999999997,4792.86,1462.471,41.655,49.0,0.17278759999999999,1.6552950000000002,0.9631774999999999,50.0,83.0,0.35052809900262744,0.019910191663814355
