,date,time,On,u,i,t,u5,dac,CH0,CH1,CH2,CH3,U,I,U5,T
2087,08.11.2018,22:19:24,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1144.0,-26.764079999999996,38.27612803702275,4.94,7.2
2088,08.11.2018,22:19:25,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1144.0,-26.764079999999996,38.37254145777092,4.94,7.2
2089,08.11.2018,22:19:26,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1144.0,-26.764079999999996,38.37254145777092,4.94,7.2
2090,08.11.2018,22:19:27,ON,-U=-26.8V,I=38.7uA,T=7.3C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1145.0,-26.764079999999996,38.661781720015426,4.94,7.25
2091,08.11.2018,22:19:28,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1144.0,-26.764079999999996,38.565368299267256,4.94,7.2
2092,08.11.2018,22:19:29,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1144.0,-26.779359999999997,38.37254145777092,4.94,7.2
2093,08.11.2018,22:19:30,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2094,08.11.2018,22:19:31,ON,-U=-26.8V,I=38.8uA,T=7.2C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1144.0,-26.764079999999996,38.7581951407636,4.94,7.2
2095,08.11.2018,22:19:32,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,475.0,1144.0,-26.764079999999996,38.565368299267256,4.95,7.2
2096,08.11.2018,22:19:33,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1144.0,-26.764079999999996,38.27612803702275,4.94,7.2
2097,08.11.2018,22:19:34,ON,-U=-26.8V,I=38.0uA,T=7.2C,Us=4.9V,DAC:250,664.0,3700.0,474.0,1144.0,-26.764079999999996,37.986887774778246,4.94,7.2
2098,08.11.2018,22:19:35,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1144.0,-26.764079999999996,38.565368299267256,4.94,7.2
2099,08.11.2018,22:19:36,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1144.0,-26.764079999999996,38.46895487851909,4.94,7.2
2100,08.11.2018,22:19:37,ON,-U=-26.8V,I=38.8uA,T=7.3C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1145.0,-26.764079999999996,38.7581951407636,4.94,7.25
2101,08.11.2018,22:19:38,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2102,08.11.2018,22:19:39,ON,-U=-26.8V,I=38.1uA,T=7.2C,Us=4.9V,DAC:250,663.0,3699.0,474.0,1143.0,-26.779359999999997,38.08330119552642,4.94,7.15
2103,08.11.2018,22:19:40,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2104,08.11.2018,22:19:42,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1144.0,-26.764079999999996,38.565368299267256,4.94,7.2
2105,08.11.2018,22:19:43,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1144.0,-26.764079999999996,38.661781720015426,4.94,7.2
2106,08.11.2018,22:19:44,ON,-U=-26.8V,I=38.4uA,T=7.3C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1145.0,-26.764079999999996,38.37254145777092,4.94,7.25
2107,08.11.2018,22:19:45,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1144.0,-26.764079999999996,38.565368299267256,4.94,7.2
2108,08.11.2018,22:19:46,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2109,08.11.2018,22:19:47,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1143.0,-26.764079999999996,38.17971461627459,4.94,7.15
2110,08.11.2018,22:19:48,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2111,08.11.2018,22:19:49,ON,-U=-26.8V,I=38.3uA,T=7.1C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1142.0,-26.764079999999996,38.27612803702275,4.94,7.1000000000000005
2112,08.11.2018,22:19:50,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1143.0,-26.764079999999996,38.37254145777092,4.94,7.15
2113,08.11.2018,22:19:51,ON,-U=-26.8V,I=38.1uA,T=7.2C,Us=4.9V,DAC:250,664.0,3699.0,475.0,1143.0,-26.764079999999996,38.08330119552642,4.95,7.15
2114,08.11.2018,22:19:52,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1144.0,-26.764079999999996,38.37254145777092,4.94,7.2
2115,08.11.2018,22:19:53,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1143.0,-26.764079999999996,38.661781720015426,4.94,7.15
2116,08.11.2018,22:19:54,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,475.0,1144.0,-26.764079999999996,38.565368299267256,4.95,7.2
2117,08.11.2018,22:19:55,ON,-U=-26.8V,I=38.9uA,T=7.2C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1144.0,-26.764079999999996,38.85460856151176,4.94,7.2
2118,08.11.2018,22:19:56,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1143.0,-26.764079999999996,38.661781720015426,4.94,7.15
2119,08.11.2018,22:19:57,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1144.0,-26.764079999999996,38.661781720015426,4.94,7.2
2120,08.11.2018,22:19:58,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1144.0,-26.764079999999996,38.37254145777092,4.94,7.2
2121,08.11.2018,22:19:59,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1144.0,-26.764079999999996,38.565368299267256,4.94,7.2
2122,08.11.2018,22:20:00,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1144.0,-26.764079999999996,38.37254145777092,4.94,7.2
2123,08.11.2018,22:20:01,ON,-U=-26.8V,I=39.0uA,T=7.2C,Us=4.9V,DAC:250,664.0,3690.0,474.0,1144.0,-26.764079999999996,38.95102198225993,4.94,7.2
2124,08.11.2018,22:20:02,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,475.0,1144.0,-26.764079999999996,38.17971461627459,4.95,7.2
2125,08.11.2018,22:20:03,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1143.0,-26.764079999999996,38.37254145777092,4.94,7.15
2126,08.11.2018,22:20:04,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1144.0,-26.764079999999996,38.17971461627459,4.94,7.2
2127,08.11.2018,22:20:05,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2128,08.11.2018,22:20:06,ON,-U=-26.8V,I=38.8uA,T=7.2C,Us=4.9V,DAC:250,664.0,3692.0,475.0,1144.0,-26.764079999999996,38.7581951407636,4.95,7.2
2129,08.11.2018,22:20:07,ON,-U=-26.8V,I=38.9uA,T=7.2C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1144.0,-26.764079999999996,38.85460856151176,4.94,7.2
2130,08.11.2018,22:20:09,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1144.0,-26.764079999999996,38.565368299267256,4.94,7.2
2131,08.11.2018,22:20:10,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1144.0,-26.764079999999996,38.661781720015426,4.94,7.2
2132,08.11.2018,22:20:11,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1143.0,-26.764079999999996,38.37254145777092,4.94,7.15
2133,08.11.2018,22:20:12,ON,-U=-26.8V,I=38.1uA,T=7.2C,Us=4.9V,DAC:250,664.0,3699.0,474.0,1143.0,-26.764079999999996,38.08330119552642,4.94,7.15
2134,08.11.2018,22:20:13,ON,-U=-26.8V,I=38.8uA,T=7.2C,Us=4.9V,DAC:250,664.0,3692.0,475.0,1143.0,-26.764079999999996,38.7581951407636,4.95,7.15
2135,08.11.2018,22:20:14,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1143.0,-26.764079999999996,38.27612803702275,4.94,7.15
2136,08.11.2018,22:20:15,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1143.0,-26.764079999999996,38.27612803702275,4.94,7.15
2137,08.11.2018,22:20:16,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1144.0,-26.764079999999996,38.37254145777092,4.94,7.2
2138,08.11.2018,22:20:17,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,663.0,3695.0,474.0,1144.0,-26.779359999999997,38.46895487851909,4.94,7.2
2139,08.11.2018,22:20:18,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1143.0,-26.779359999999997,38.37254145777092,4.94,7.15
2140,08.11.2018,22:20:19,ON,-U=-26.8V,I=38.4uA,T=7.1C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1142.0,-26.779359999999997,38.37254145777092,4.94,7.1000000000000005
2141,08.11.2018,22:20:20,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,475.0,1144.0,-26.764079999999996,38.37254145777092,4.95,7.2
2142,08.11.2018,22:20:21,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,475.0,1144.0,-26.764079999999996,38.17971461627459,4.95,7.2
2143,08.11.2018,22:20:22,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1144.0,-26.764079999999996,38.565368299267256,4.94,7.2
2144,08.11.2018,22:20:23,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2145,08.11.2018,22:20:24,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,663.0,3698.0,474.0,1143.0,-26.779359999999997,38.17971461627459,4.94,7.15
2146,08.11.2018,22:20:25,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1143.0,-26.764079999999996,38.565368299267256,4.94,7.15
2147,08.11.2018,22:20:26,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,663.0,3694.0,474.0,1143.0,-26.779359999999997,38.565368299267256,4.94,7.15
2148,08.11.2018,22:20:27,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1143.0,-26.764079999999996,38.17971461627459,4.94,7.15
2149,08.11.2018,22:20:28,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1143.0,-26.764079999999996,38.27612803702275,4.94,7.15
2150,08.11.2018,22:20:29,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1143.0,-26.764079999999996,38.565368299267256,4.94,7.15
2151,08.11.2018,22:20:30,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1143.0,-26.764079999999996,38.17971461627459,4.94,7.15
2152,08.11.2018,22:20:31,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1144.0,-26.779359999999997,38.37254145777092,4.94,7.2
2153,08.11.2018,22:20:32,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1143.0,-26.764079999999996,38.37254145777092,4.94,7.15
2154,08.11.2018,22:20:33,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2155,08.11.2018,22:20:35,ON,-U=-26.8V,I=38.8uA,T=7.2C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1143.0,-26.764079999999996,38.7581951407636,4.94,7.15
2156,08.11.2018,22:20:36,ON,-U=-26.8V,I=38.8uA,T=7.1C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1141.0,-26.764079999999996,38.7581951407636,4.94,7.050000000000001
2157,08.11.2018,22:20:37,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1144.0,-26.764079999999996,38.46895487851909,4.94,7.2
2158,08.11.2018,22:20:38,ON,-U=-26.8V,I=38.1uA,T=7.2C,Us=4.9V,DAC:250,664.0,3699.0,474.0,1143.0,-26.764079999999996,38.08330119552642,4.94,7.15
2159,08.11.2018,22:20:39,ON,-U=-26.8V,I=38.6uA,T=7.1C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1142.0,-26.764079999999996,38.565368299267256,4.94,7.1000000000000005
2160,08.11.2018,22:20:40,ON,-U=-26.8V,I=38.8uA,T=7.1C,Us=4.9V,DAC:250,664.0,3692.0,475.0,1142.0,-26.764079999999996,38.7581951407636,4.95,7.1000000000000005
2161,08.11.2018,22:20:41,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1143.0,-26.764079999999996,38.661781720015426,4.94,7.15
2162,08.11.2018,22:20:42,ON,-U=-26.8V,I=38.8uA,T=7.2C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1143.0,-26.764079999999996,38.7581951407636,4.94,7.15
2163,08.11.2018,22:20:43,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,475.0,1143.0,-26.764079999999996,38.37254145777092,4.95,7.15
2164,08.11.2018,22:20:44,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,663.0,3697.0,474.0,1143.0,-26.779359999999997,38.27612803702275,4.94,7.15
2165,08.11.2018,22:20:45,ON,-U=-26.8V,I=38.5uA,T=7.2C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1143.0,-26.764079999999996,38.46895487851909,4.94,7.15
2166,08.11.2018,22:20:46,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1143.0,-26.764079999999996,38.565368299267256,4.94,7.15
2167,08.11.2018,22:20:47,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,663.0,3696.0,475.0,1143.0,-26.779359999999997,38.37254145777092,4.95,7.15
2168,08.11.2018,22:20:48,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,664.0,3697.0,474.0,1143.0,-26.764079999999996,38.27612803702275,4.94,7.15
2169,08.11.2018,22:20:49,ON,-U=-26.8V,I=38.9uA,T=7.2C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1143.0,-26.764079999999996,38.85460856151176,4.94,7.15
2170,08.11.2018,22:20:50,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1143.0,-26.764079999999996,38.37254145777092,4.94,7.15
2171,08.11.2018,22:20:51,ON,-U=-26.8V,I=38.4uA,T=7.1C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1142.0,-26.764079999999996,38.37254145777092,4.94,7.1000000000000005
2172,08.11.2018,22:20:52,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1143.0,-26.764079999999996,38.565368299267256,4.94,7.15
2173,08.11.2018,22:20:53,ON,-U=-26.8V,I=38.0uA,T=7.2C,Us=4.9V,DAC:250,663.0,3700.0,474.0,1143.0,-26.779359999999997,37.986887774778246,4.94,7.15
2174,08.11.2018,22:20:54,ON,-U=-26.8V,I=38.3uA,T=7.1C,Us=4.9V,DAC:250,664.0,3697.0,475.0,1142.0,-26.764079999999996,38.27612803702275,4.95,7.1000000000000005
2175,08.11.2018,22:20:55,ON,-U=-26.8V,I=38.1uA,T=7.2C,Us=4.9V,DAC:250,664.0,3699.0,474.0,1143.0,-26.764079999999996,38.08330119552642,4.94,7.15
2176,08.11.2018,22:20:56,ON,-U=-26.8V,I=38.4uA,T=7.1C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1142.0,-26.779359999999997,38.37254145777092,4.94,7.1000000000000005
2177,08.11.2018,22:20:57,ON,-U=-26.7V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,665.0,3696.0,474.0,1143.0,-26.748799999999996,38.37254145777092,4.94,7.15
2178,08.11.2018,22:20:58,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,475.0,1143.0,-26.764079999999996,38.17971461627459,4.95,7.15
2179,08.11.2018,22:20:59,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1143.0,-26.764079999999996,38.661781720015426,4.94,7.15
2180,08.11.2018,22:21:00,ON,-U=-26.8V,I=38.3uA,T=7.2C,Us=4.9V,DAC:250,663.0,3697.0,474.0,1143.0,-26.779359999999997,38.27612803702275,4.94,7.15
2181,08.11.2018,22:21:01,ON,-U=-26.8V,I=38.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3694.0,474.0,1143.0,-26.764079999999996,38.565368299267256,4.94,7.15
2182,08.11.2018,22:21:03,ON,-U=-26.8V,I=38.9uA,T=7.1C,Us=4.9V,DAC:250,664.0,3691.0,474.0,1142.0,-26.764079999999996,38.85460856151176,4.94,7.1000000000000005
2183,08.11.2018,22:21:04,ON,-U=-26.8V,I=38.1uA,T=7.1C,Us=4.9V,DAC:250,664.0,3699.0,474.0,1142.0,-26.764079999999996,38.08330119552642,4.94,7.1000000000000005
2184,08.11.2018,22:21:05,ON,-U=-26.8V,I=38.4uA,T=7.2C,Us=4.9V,DAC:250,663.0,3696.0,474.0,1143.0,-26.779359999999997,38.37254145777092,4.94,7.15
2185,08.11.2018,22:21:06,ON,-U=-26.8V,I=37.9uA,T=7.2C,Us=4.9V,DAC:250,664.0,3701.0,474.0,1143.0,-26.764079999999996,37.89047435403008,4.94,7.15
2186,08.11.2018,22:21:07,ON,-U=-26.8V,I=38.2uA,T=7.2C,Us=4.9V,DAC:250,664.0,3698.0,474.0,1143.0,-26.764079999999996,38.17971461627459,4.94,7.15
2187,08.11.2018,22:21:08,ON,-U=-26.8V,I=38.8uA,T=7.2C,Us=4.9V,DAC:250,664.0,3692.0,474.0,1143.0,-26.764079999999996,38.7581951407636,4.94,7.15
2188,08.11.2018,22:21:09,ON,-U=-26.8V,I=38.8uA,T=7.2C,Us=4.9V,DAC:250,664.0,3692.0,475.0,1143.0,-26.764079999999996,38.7581951407636,4.95,7.15
2189,08.11.2018,22:21:10,ON,-U=-26.8V,I=38.7uA,T=7.2C,Us=4.9V,DAC:250,663.0,3693.0,475.0,1143.0,-26.779359999999997,38.661781720015426,4.95,7.15
2190,08.11.2018,22:21:11,ON,-U=-26.8V,I=38.4uA,T=7.1C,Us=4.9V,DAC:250,664.0,3696.0,474.0,1142.0,-26.764079999999996,38.37254145777092,4.94,7.1000000000000005
2191,08.11.2018,22:21:12,ON,-U=-26.8V,I=38.5uA,T=7.1C,Us=4.9V,DAC:250,664.0,3695.0,474.0,1142.0,-26.764079999999996,38.46895487851909,4.94,7.1000000000000005
2192,08.11.2018,22:21:13,ON,-U=-26.8V,I=38.4uA,T=7.1C,Us=4.9V,DAC:250,664.0,3696.0,475.0,1142.0,-26.764079999999996,38.37254145777092,4.95,7.1000000000000005
2193,08.11.2018,22:21:14,ON,-U=-26.8V,I=38.7uA,T=7.1C,Us=4.9V,DAC:250,664.0,3693.0,474.0,1142.0,-26.764079999999996,38.661781720015426,4.94,7.1000000000000005
2194,Input:,2:f,,,,,,,,,,,,,,
2423,Input:,2:n,,,,,,,,,,,,,,
2429,08.11.2018,22:25:08,ON,-U=-26.8V,I=1.5uA,T=8.2C,Us=4.9V,DAC:250,664.0,4078.0,475.0,1163.0,-26.764079999999996,1.5426147319706904,4.95,8.15
2430,08.11.2018,22:25:09,ON,-U=-26.8V,I=1.5uA,T=8.1C,Us=4.9V,DAC:250,664.0,4078.0,474.0,1161.0,-26.764079999999996,1.5426147319706904,4.94,8.05
2431,08.11.2018,22:25:10,ON,-U=-26.8V,I=1.7uA,T=8.1C,Us=4.9V,DAC:250,663.0,4076.0,475.0,1161.0,-26.779359999999997,1.7354415734670265,4.95,8.05
