EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,EAS,H,UTC
13606,L,4,1789,243,243,472,243,12,0.0,388.5,2013-03-16 00:56:04
13607,C,0,6292773,242,242,243,242,0,0.0,388.5,2013-03-16 00:56:04
13608,L,5,1127,241,241,242,241,1,0.0,388.5,2013-03-16 00:56:05
13609,C,0,6282702,242,242,243,242,1,0.0,388.5,2013-03-16 00:56:06
13610,E,5,795,240,240,472,240,2,0.0,387.7,2013-03-16 00:56:08
13611,C,0,6278718,242,242,242,242,1,0.0,387.7,2013-03-16 00:56:09
13612,L,5,1200,240,239,472,239,30,0.0,385.2,2013-03-16 00:56:39
13613,C,0,6282303,242,242,243,242,1,0.0,385.2,2013-03-16 00:56:40
13614,E,5,688,241,240,472,240,17,0.0,384.0,2013-03-16 00:56:57
13615,C,0,6305772,242,243,243,242,0,0.0,384.0,2013-03-16 00:56:57
13616,L,4,1108,240,240,472,240,2,0.0,382.9,2013-03-16 00:56:59
13617,C,0,6257634,242,242,243,242,0,0.0,382.9,2013-03-16 00:56:59
13618,L,5,2896,242,242,242,242,4,0.0,381.7,2013-03-16 00:57:03
13619,C,0,6282155,242,242,243,242,0,0.0,381.7,2013-03-16 00:57:03
13620,L,5,1860,240,472,472,240,3,0.0,381.5,2013-03-16 00:57:06
13621,C,0,6275090,242,242,243,242,1,0.0,381.5,2013-03-16 00:57:07
13622,L,5,1998,241,241,241,241,17,0.0,379.8,2013-03-16 00:57:24
13623,C,0,6276918,242,242,243,242,1,0.0,379.8,2013-03-16 00:57:25
13624,L,5,2027,240,238,240,238,11,0.0,381.0,2013-03-16 00:57:36
13625,C,0,6265374,242,242,243,242,1,0.0,381.0,2013-03-16 00:57:37
13626,L,5,1340,240,240,241,240,29,0.0,385.7,2013-03-16 00:58:06
13627,C,0,6294890,242,242,243,242,1,0.0,385.7,2013-03-16 00:58:07
13628,L,6,2800,240,240,240,240,1,0.0,386.9,2013-03-16 00:58:08
13629,C,0,6302507,242,243,243,242,0,0.0,386.9,2013-03-16 00:58:08
13630,E,5,507,241,241,472,241,12,0.0,388.7,2013-03-16 00:58:20
13631,C,0,6256203,242,242,242,242,0,0.0,388.7,2013-03-16 00:58:20
13632,L,5,2973,243,243,243,243,17,0.0,389.8,2013-03-16 00:58:37
13633,C,0,6280737,242,242,243,242,0,0.0,389.8,2013-03-16 00:58:37
13634,E,5,551,243,243,243,243,11,0.0,391.1,2013-03-16 00:58:48
13635,C,0,6264316,242,242,242,242,0,0.0,391.1,2013-03-16 00:58:48
13636,L,5,2651,240,240,240,240,9,0.0,391.4,2013-03-16 00:58:57
13637,C,0,6279860,242,242,243,242,0,0.0,391.4,2013-03-16 00:58:57
13638,L,5,1938,242,242,472,242,8,0.0,389.3,2013-03-16 00:59:05
13639,C,0,6310250,242,242,242,242,1,0.0,389.3,2013-03-16 00:59:06
13640,L,5,1273,240,240,472,240,8,0.0,383.9,2013-03-16 00:59:14
13641,C,0,6261275,242,242,243,242,0,0.0,383.9,2013-03-16 00:59:14
13642,L,5,1351,241,241,242,241,2,0.0,383.3,2013-03-16 00:59:16
13643,C,0,6264213,242,242,242,242,1,0.0,383.3,2013-03-16 00:59:17
13644,L,5,2501,240,240,241,240,20,0.0,384.5,2013-03-16 00:59:37
13645,C,0,6237951,242,242,243,242,0,0.0,384.5,2013-03-16 00:59:37
13646,L,5,1159,241,241,472,241,2,0.0,383.6,2013-03-16 00:59:39
13647,C,0,6271213,242,242,242,242,1,0.0,383.6,2013-03-16 00:59:40
13648,L,5,2837,241,241,242,241,3,0.0,383.3,2013-03-16 00:59:43
13649,C,0,6292446,242,242,242,242,0,0.0,383.3,2013-03-16 00:59:43
13650,L,5,1800,242,242,243,242,5,0.0,384.2,2013-03-16 00:59:48
13651,C,0,6309475,242,242,242,242,0,0.0,384.2,2013-03-16 00:59:48
13652,L,5,1722,243,243,244,243,14,0.0,383.8,2013-03-16 01:00:02
13653,C,0,6257986,242,242,243,242,0,0.0,383.8,2013-03-16 01:00:02
13654,L,5,4042,243,243,243,243,5,0.0,383.4,2013-03-16 01:00:07
13655,C,0,6255428,242,242,242,242,1,0.0,383.4,2013-03-16 01:00:08
13656,E,5,541,243,472,472,243,9,0.0,383.6,2013-03-16 01:00:17
13657,C,0,6255638,242,242,243,242,0,0.0,383.6,2013-03-16 01:00:17
13658,E,6,1112,242,242,242,242,16,0.0,384.2,2013-03-16 01:00:33
13659,C,0,6284912,242,243,243,242,1,0.0,384.2,2013-03-16 01:00:34
13660,L,5,2938,241,241,242,241,11,0.0,383.8,2013-03-16 01:00:45
13661,C,0,6314779,242,242,242,242,1,0.0,383.8,2013-03-16 01:00:46
13662,L,4,1503,244,245,472,244,6,0.0,383.1,2013-03-16 01:00:52
13663,C,0,6279062,242,242,243,242,0,0.0,383.1,2013-03-16 01:00:52
13664,L,5,1415,243,243,244,243,16,0.0,385.7,2013-03-16 01:01:08
13665,C,0,6306858,242,242,243,242,0,0.0,385.7,2013-03-16 01:01:08
13666,L,4,680,240,239,472,239,12,0.0,385.5,2013-03-16 01:01:20
13667,C,0,6301816,242,242,243,242,0,0.0,385.5,2013-03-16 01:01:20
13668,L,5,2966,243,243,245,243,3,0.0,385.2,2013-03-16 01:01:23
13669,C,0,6283628,242,242,243,242,1,0.0,385.2,2013-03-16 01:01:24
13670,L,5,1163,240,240,240,240,24,0.0,379.0,2013-03-16 01:01:48
13671,C,0,6264451,242,242,243,242,0,0.0,379.0,2013-03-16 01:01:48
13672,L,4,1258,240,240,240,240,1,0.0,378.6,2013-03-16 01:01:49
13673,C,0,6288447,242,242,242,242,1,0.0,378.6,2013-03-16 01:01:50
13674,L,5,1244,242,242,472,242,11,0.0,380.0,2013-03-16 01:02:01
13675,C,0,6249686,242,242,243,242,1,0.0,380.0,2013-03-16 01:02:02
13676,E,6,749,242,242,472,242,6,0.0,378.8,2013-03-16 01:02:08
13677,C,0,6301453,242,242,242,242,0,0.0,378.8,2013-03-16 01:02:08
13678,E,12,797,240,238,240,238,14,1.0,377.7,2013-03-16 01:02:22
13679,C,0,6311472,242,242,243,242,1,0.0,377.7,2013-03-16 01:02:23
13680,L,4,1750,240,472,472,240,5,0.0,379.1,2013-03-16 01:02:28
13681,C,0,6311031,242,242,242,242,1,0.0,379.1,2013-03-16 01:02:29
13682,L,4,1479,240,240,472,240,44,0.0,384.2,2013-03-16 01:03:13
13683,C,0,6241363,242,242,243,242,0,0.0,384.2,2013-03-16 01:03:13
13684,E,5,807,241,240,472,240,4,0.0,383.6,2013-03-16 01:03:17
13685,C,0,6298848,242,242,243,242,1,0.0,383.6,2013-03-16 01:03:18
13686,E,6,555,241,241,472,241,7,0.0,381.1,2013-03-16 01:03:25
13687,C,0,6281863,242,242,242,242,0,0.0,381.1,2013-03-16 01:03:25
13688,L,5,1673,242,241,472,241,7,0.0,380.2,2013-03-16 01:03:32
13689,C,0,6283493,242,242,243,242,0,0.0,380.2,2013-03-16 01:03:32
13690,L,5,4367,243,243,244,243,43,0.0,376.8,2013-03-16 01:04:15
13691,C,0,6282042,242,242,243,242,0,0.0,376.8,2013-03-16 01:04:15
13692,L,5,1819,243,242,472,242,33,0.0,375.2,2013-03-16 01:04:48
13693,C,0,6237726,242,242,243,242,0,0.0,375.2,2013-03-16 01:04:48
13694,L,4,1728,240,239,472,239,12,0.0,376.3,2013-03-16 01:05:00
13695,C,0,6245633,242,242,243,242,0,0.0,376.3,2013-03-16 01:05:00
13696,L,5,925,243,243,243,243,3,0.0,376.5,2013-03-16 01:05:03
13697,C,0,6300808,242,242,243,242,1,0.0,376.5,2013-03-16 01:05:04
13698,L,4,5205,241,241,241,241,45,0.0,378.0,2013-03-16 01:05:49
13699,C,0,6272403,242,242,243,242,0,0.0,378.0,2013-03-16 01:05:49
13700,L,5,2993,242,242,242,242,1,0.0,378.0,2013-03-16 01:05:50
13701,C,0,6280244,242,242,243,242,1,0.0,378.0,2013-03-16 01:05:51
13702,L,4,1169,243,243,472,243,15,0.0,377.1,2013-03-16 01:06:06
13703,C,0,6253264,242,242,243,242,0,0.0,377.1,2013-03-16 01:06:06
13704,L,4,1699,241,241,472,241,7,0.0,375.5,2013-03-16 01:06:13
13705,C,0,6243906,242,243,243,242,0,0.0,375.5,2013-03-16 01:06:13
13706,L,5,1100,241,240,241,240,1,0.0,375.4,2013-03-16 01:06:14
13707,C,0,6290749,242,242,243,242,0,0.0,375.4,2013-03-16 01:06:14
13708,L,4,1392,241,241,241,241,14,0.0,374.2,2013-03-16 01:06:28
13709,C,0,6222708,242,242,243,242,0,0.0,374.2,2013-03-16 01:06:28
13710,E,5,549,240,239,472,239,35,0.0,373.9,2013-03-16 01:07:03
13711,C,0,6224804,242,242,243,242,1,0.0,373.9,2013-03-16 01:07:04
13712,L,5,4009,241,241,241,241,4,0.0,375.0,2013-03-16 01:07:08
13713,C,0,6266325,242,242,243,242,1,0.0,375.0,2013-03-16 01:07:09
13714,L,5,1986,242,472,472,242,0,0.0,375.4,2013-03-16 01:07:09
13715,C,0,6258508,242,242,243,242,1,0.0,375.4,2013-03-16 01:07:10
13716,L,5,1106,240,240,241,240,38,0.0,381.1,2013-03-16 01:07:48
13717,C,0,6282125,242,242,243,242,0,0.0,381.1,2013-03-16 01:07:48
13718,E,5,786,242,240,472,240,3,0.0,381.1,2013-03-16 01:07:51
13719,C,0,6253643,242,242,242,242,0,0.0,381.1,2013-03-16 01:07:51
13720,L,5,859,240,239,472,239,14,0.0,379.2,2013-03-16 01:08:05
13721,C,0,6277203,242,242,243,242,0,0.0,379.2,2013-03-16 01:08:05
13722,L,4,947,242,243,472,242,17,0.0,375.2,2013-03-16 01:08:22
13723,C,0,6248971,242,242,242,242,1,0.0,375.2,2013-03-16 01:08:23
13724,L,5,1925,239,239,240,239,11,0.0,374.5,2013-03-16 01:08:34
13725,C,0,6238406,242,242,243,242,0,0.0,374.5,2013-03-16 01:08:34
13726,L,4,1785,240,240,472,240,9,0.0,375.4,2013-03-16 01:08:43
13727,C,0,6253806,242,242,243,242,0,0.0,375.4,2013-03-16 01:08:43
13728,L,4,2198,240,239,472,239,3,0.0,374.4,2013-03-16 01:08:46
13729,C,0,6265717,242,242,243,242,0,0.0,374.4,2013-03-16 01:08:46
13730,L,5,1721,241,241,242,241,7,0.0,376.6,2013-03-16 01:08:53
13731,C,0,6230168,242,242,243,242,0,0.0,376.6,2013-03-16 01:08:53
13732,L,5,868,241,240,472,240,2,0.0,377.3,2013-03-16 01:08:55
13733,C,0,6297595,242,242,243,242,0,0.0,377.3,2013-03-16 01:08:55
13734,L,5,871,241,240,472,240,12,0.0,375.7,2013-03-16 01:09:07
13735,C,0,6242479,242,242,242,242,0,0.0,375.7,2013-03-16 01:09:07
13736,L,5,2121,241,241,241,241,6,0.0,375.4,2013-03-16 01:09:13
13737,C,0,6240403,242,242,242,242,0,0.0,375.4,2013-03-16 01:09:13
13738,E,88,13840,243,243,244,243,5,1.0,374.0,2013-03-16 01:09:18
13739,C,0,6256932,242,242,242,242,0,0.0,374.0,2013-03-16 01:09:18
13740,L,4,694,242,242,242,242,3,0.0,374.6,2013-03-16 01:09:21
13741,C,0,6279882,242,242,243,242,0,0.0,374.6,2013-03-16 01:09:21
13742,L,5,2364,241,241,241,241,0,0.0,374.6,2013-03-16 01:09:21
13743,C,0,6294422,242,243,243,242,1,0.0,374.6,2013-03-16 01:09:22
13744,L,5,2743,243,243,472,243,7,0.0,376.1,2013-03-16 01:09:29
13745,C,0,6289160,242,242,243,242,0,0.0,376.1,2013-03-16 01:09:29
13746,L,4,848,240,239,240,239,6,0.0,376.3,2013-03-16 01:09:35
13747,C,0,6290009,242,242,243,242,1,0.0,376.3,2013-03-16 01:09:36
13748,L,4,803,241,241,472,241,3,0.0,375.8,2013-03-16 01:09:39
13749,C,0,6257015,242,242,243,242,0,0.0,375.8,2013-03-16 01:09:39
13750,E,5,825,241,241,242,241,12,0.0,377.8,2013-03-16 01:09:51
13751,C,0,6301057,242,242,243,242,1,0.0,377.8,2013-03-16 01:09:52
13752,L,4,1103,240,240,240,240,0,0.0,377.2,2013-03-16 01:09:52
13753,C,0,6279634,242,243,243,242,1,0.0,377.2,2013-03-16 01:09:53
13754,L,5,1010,243,243,244,243,18,0.0,371.1,2013-03-16 01:10:11
13755,C,0,6279642,242,242,243,242,1,0.0,371.1,2013-03-16 01:10:12
13756,L,5,1125,240,472,472,240,28,0.0,368.1,2013-03-16 01:10:40
13757,C,0,6272590,242,243,243,242,0,0.0,368.1,2013-03-16 01:10:40
13758,L,5,2018,241,241,472,241,5,0.0,369.1,2013-03-16 01:10:45
13759,C,0,6271902,242,242,243,242,0,0.0,369.1,2013-03-16 01:10:45
13760,E,6,1181,243,243,244,243,7,0.0,369.9,2013-03-16 01:10:52
13761,C,0,6272013,242,242,242,242,0,0.0,369.9,2013-03-16 01:10:52
13762,E,5,793,241,241,472,241,22,0.0,373.9,2013-03-16 01:11:14
13763,C,0,6273040,242,242,243,242,1,0.0,373.9,2013-03-16 01:11:15
13764,E,19,782,241,240,242,240,36,1.0,371.5,2013-03-16 01:11:51
13765,C,0,6243677,242,243,243,242,1,0.0,371.5,2013-03-16 01:11:52
13766,E,7,66,472,472,472,472,2,0.0,372.9,2013-03-16 01:11:54
13767,C,0,6260485,242,242,243,242,0,0.0,372.9,2013-03-16 01:11:54
13768,E,4,464,242,241,472,241,2,0.0,372.9,2013-03-16 01:11:56
13769,C,0,6230224,242,242,243,242,0,0.0,372.9,2013-03-16 01:11:56
13770,E,14,84,234,210,472,210,1,0.0,372.9,2013-03-16 01:11:57
13771,C,0,6255693,215,242,242,215,0,0.0,372.9,2013-03-16 01:11:57
13772,E,13,155,237,241,472,237,1,0.0,373.4,2013-03-16 01:11:58
13773,C,0,6294634,242,242,243,242,0,0.0,373.4,2013-03-16 01:11:58
13774,E,6,67,225,224,472,224,1,0.0,373.0,2013-03-16 01:11:59
13775,C,0,6271528,242,135,242,135,1,0.0,373.0,2013-03-16 01:12:00
13776,E,5,71,61,86,472,61,1,0.0,373.1,2013-03-16 01:12:01
13777,C,0,6233012,153,214,242,153,0,0.0,373.1,2013-03-16 01:12:01
13778,L,5,3681,242,242,243,242,1,0.0,373.1,2013-03-16 01:12:02
13779,C,0,6249543,242,242,243,242,0,0.0,373.1,2013-03-16 01:12:02
13780,E,6,81,230,59,472,59,2,0.0,372.5,2013-03-16 01:12:04
13781,C,0,6292588,189,41,243,41,0,0.0,372.5,2013-03-16 01:12:04
13782,L,2,24,146,142,472,142,1,0.0,371.7,2013-03-16 01:12:05
13783,C,0,6300031,94,94,242,94,0,0.0,371.7,2013-03-16 01:12:05
13784,E,11,137,238,151,472,151,2,0.0,371.0,2013-03-16 01:12:07
13785,C,0,6252512,89,122,242,89,0,0.0,371.0,2013-03-16 01:12:07
13786,E,4,23,122,35,472,35,1,0.0,370.9,2013-03-16 01:12:08
13787,C,0,6259695,62,107,242,62,0,0.0,370.9,2013-03-16 01:12:08
13788,E,10,111,60,106,472,60,1,0.0,370.5,2013-03-16 01:12:09
13789,C,0,6301059,49,36,282,36,1,0.0,370.5,2013-03-16 01:12:10
13790,E,25,289,89,104,472,89,1,0.0,370.2,2013-03-16 01:12:11
13791,C,0,6260522,47,142,243,47,0,0.0,370.2,2013-03-16 01:12:11
13792,E,7,56,248,132,472,132,1,0.0,370.2,2013-03-16 01:12:12
13793,C,0,6264521,97,147,243,97,1,0.0,370.2,2013-03-16 01:12:13
13794,E,13,134,81,51,472,51,1,0.0,370.2,2013-03-16 01:12:14
13795,C,0,6290299,53,53,242,53,0,0.0,370.2,2013-03-16 01:12:14
13796,E,5,70,241,472,472,241,1,0.0,370.2,2013-03-16 01:12:15
13797,C,0,6293102,210,242,242,210,1,0.0,370.2,2013-03-16 01:12:16
13798,E,5,44,39,39,40,39,0,0.0,370.6,2013-03-16 01:12:16
13799,C,0,6272672,61,69,242,61,1,0.0,370.6,2013-03-16 01:12:17
13800,E,10,106,242,240,472,240,1,0.0,370.2,2013-03-16 01:12:18
13801,C,0,6279509,60,83,242,60,0,0.0,370.2,2013-03-16 01:12:18
13802,E,4,47,34,82,472,34,1,0.0,370.2,2013-03-16 01:12:19
13803,C,0,6294140,59,42,242,42,1,0.0,370.2,2013-03-16 01:12:20
13804,E,22,190,121,242,472,121,1,0.0,371.0,2013-03-16 01:12:21
13805,C,0,6282582,71,71,242,71,0,0.0,371.0,2013-03-16 01:12:21
13806,E,29,426,165,105,472,105,1,0.0,372.2,2013-03-16 01:12:22
13807,C,0,6266191,80,174,242,80,1,0.0,372.2,2013-03-16 01:12:23
13808,E,7,93,80,80,472,80,1,0.0,372.7,2013-03-16 01:12:24
13809,C,0,6293619,212,139,242,139,0,0.0,372.7,2013-03-16 01:12:24
13810,E,12,134,240,396,472,240,1,0.0,372.1,2013-03-16 01:12:25
13811,C,0,6271305,48,14,242,14,0,0.0,372.1,2013-03-16 01:12:25
13812,E,13,132,243,243,472,243,1,0.0,372.7,2013-03-16 01:12:26
13813,C,0,6265222,242,242,242,242,1,0.0,372.7,2013-03-16 01:12:27
13814,E,9,53,224,205,472,205,1,0.0,373.1,2013-03-16 01:12:28
13815,C,0,6282156,242,200,243,200,0,0.0,373.1,2013-03-16 01:12:28
13816,L,5,2422,242,241,243,241,1,0.0,373.1,2013-03-16 01:12:29
13817,C,0,6307894,242,242,243,242,0,0.0,373.1,2013-03-16 01:12:29
13818,E,7,33,472,125,472,125,3,0.0,375.6,2013-03-16 01:12:32
13819,C,0,6259262,242,242,242,242,0,0.0,375.6,2013-03-16 01:12:32
13820,L,5,2777,240,240,241,240,6,0.0,376.9,2013-03-16 01:12:38
13821,C,0,6272440,242,242,243,242,0,0.0,376.9,2013-03-16 01:12:38
13822,L,4,662,240,239,239,239,2,0.0,377.0,2013-03-16 01:12:40
13823,C,0,6251913,242,242,243,242,0,0.0,377.0,2013-03-16 01:12:40
13824,L,5,2174,241,240,241,240,10,0.0,377.0,2013-03-16 01:12:50
13825,C,0,6272855,242,242,242,242,0,0.0,377.0,2013-03-16 01:12:50
13826,L,5,1989,240,240,240,240,13,0.0,378.8,2013-03-16 01:13:03
13827,C,0,6279476,242,242,243,242,0,0.0,378.8,2013-03-16 01:13:03
13828,L,5,2007,240,472,472,240,28,0.0,374.1,2013-03-16 01:13:31
13829,C,0,6295409,242,242,243,242,0,0.0,374.1,2013-03-16 01:13:31
13830,L,5,5224,241,241,241,241,4,0.0,374.0,2013-03-16 01:13:35
13831,C,0,6251926,242,242,243,242,0,0.0,374.0,2013-03-16 01:13:35
13832,L,4,1224,241,241,241,241,5,0.0,373.9,2013-03-16 01:13:40
13833,C,0,6244115,242,242,243,242,1,0.0,373.9,2013-03-16 01:13:41
13834,L,4,1320,240,240,240,240,14,0.0,371.1,2013-03-16 01:13:55
13835,C,0,6274368,242,243,243,242,0,0.0,371.1,2013-03-16 01:13:55
13836,L,5,1029,242,242,472,242,2,0.0,369.5,2013-03-16 01:13:57
13837,C,0,6228098,242,242,243,242,0,0.0,369.5,2013-03-16 01:13:57
13838,E,5,589,240,238,472,238,5,0.0,367.5,2013-03-16 01:14:02
13839,C,0,6288237,242,242,242,242,0,0.0,367.5,2013-03-16 01:14:02
13840,L,4,1344,243,243,243,243,21,0.0,368.6,2013-03-16 01:14:23
13841,C,0,6291105,242,242,242,242,1,0.0,368.6,2013-03-16 01:14:24
13842,E,5,683,241,240,241,240,5,0.0,368.9,2013-03-16 01:14:29
13843,C,0,6284600,242,242,243,242,0,0.0,368.9,2013-03-16 01:14:29
13844,L,6,3364,243,243,243,243,14,0.0,373.0,2013-03-16 01:14:43
13845,C,0,6264699,242,242,242,242,0,0.0,373.0,2013-03-16 01:14:43
13846,L,4,1279,243,242,472,242,10,0.0,373.0,2013-03-16 01:14:53
13847,C,0,6238821,242,242,243,242,1,0.0,373.0,2013-03-16 01:14:54
13848,L,4,722,242,242,472,242,7,0.0,376.9,2013-03-16 01:15:01
13849,C,0,6218757,242,242,242,242,0,0.0,376.9,2013-03-16 01:15:01
13850,L,5,1365,243,243,472,243,23,0.0,374.0,2013-03-16 01:15:24
13851,C,0,6241303,242,242,242,242,0,0.0,374.0,2013-03-16 01:15:24
13852,L,5,2486,241,241,242,241,7,0.0,373.4,2013-03-16 01:15:31
13853,C,0,6257159,242,242,243,242,0,0.0,373.4,2013-03-16 01:15:31
13854,L,5,2579,241,241,241,241,1,0.0,373.2,2013-03-16 01:15:32
13855,C,0,6231557,242,242,242,242,1,0.0,373.2,2013-03-16 01:15:33
13856,L,4,1479,243,243,472,243,5,0.0,373.0,2013-03-16 01:15:38
13857,C,0,6315514,242,242,243,242,0,0.0,373.0,2013-03-16 01:15:38
13858,E,5,465,240,239,239,239,8,0.0,372.8,2013-03-16 01:15:46
13859,C,0,6224453,242,243,243,242,0,0.0,372.8,2013-03-16 01:15:46
13860,E,5,544,472,243,472,243,8,0.0,376.4,2013-03-16 01:15:54
13861,C,0,6265348,242,242,243,242,0,0.0,376.4,2013-03-16 01:15:54
13862,L,5,2370,243,243,243,243,13,0.0,377.4,2013-03-16 01:16:07
13863,C,0,6285514,242,242,242,242,1,0.0,377.4,2013-03-16 01:16:08
13864,L,5,3275,241,241,241,241,5,0.0,376.1,2013-03-16 01:16:13
13865,C,0,6236443,242,242,243,242,1,0.0,376.1,2013-03-16 01:16:14
13866,L,5,2217,241,240,241,240,7,0.0,376.3,2013-03-16 01:16:21
13867,C,0,6231937,242,242,242,242,0,0.0,376.3,2013-03-16 01:16:21
13868,L,5,2464,243,243,243,243,19,0.0,371.5,2013-03-16 01:16:40
13869,C,0,6243627,242,242,243,242,1,0.0,371.5,2013-03-16 01:16:41
13870,L,5,1778,242,241,472,241,23,0.0,370.3,2013-03-16 01:17:04
13871,C,0,6247523,242,242,243,242,1,0.0,370.3,2013-03-16 01:17:05
13872,L,4,1364,242,241,242,241,8,0.0,371.8,2013-03-16 01:17:13
13873,C,0,6281510,242,242,243,242,0,0.0,371.8,2013-03-16 01:17:13
13874,L,4,717,240,240,240,240,31,0.0,375.4,2013-03-16 01:17:44
13875,C,0,6253866,242,242,243,242,1,0.0,375.4,2013-03-16 01:17:45
13876,L,4,2828,240,240,240,240,15,0.0,375.2,2013-03-16 01:18:00
13877,C,0,6255817,242,242,243,242,1,0.0,375.2,2013-03-16 01:18:01
13878,L,5,1931,242,472,472,242,14,0.0,372.4,2013-03-16 01:18:15
13879,C,0,6264291,242,242,243,242,1,0.0,372.4,2013-03-16 01:18:16
13880,L,5,1701,240,240,240,240,4,0.0,372.5,2013-03-16 01:18:20
13881,C,0,6273489,242,242,243,242,0,0.0,372.5,2013-03-16 01:18:20
13882,L,5,932,243,243,243,243,1,0.0,372.1,2013-03-16 01:18:21
13883,C,0,6263479,242,242,243,242,0,0.0,372.1,2013-03-16 01:18:21
13884,L,5,1755,240,240,241,240,13,0.0,372.6,2013-03-16 01:18:34
13885,C,0,6289388,242,242,243,242,0,0.0,372.6,2013-03-16 01:18:34
13886,L,4,1861,239,239,472,239,20,0.0,372.2,2013-03-16 01:18:54
13887,C,0,6245266,242,242,243,242,1,0.0,372.2,2013-03-16 01:18:55
13888,L,4,1849,241,241,241,241,12,0.0,372.0,2013-03-16 01:19:07
13889,C,0,6240986,242,242,243,242,0,0.0,372.0,2013-03-16 01:19:07
13890,L,5,2106,243,243,243,243,17,0.0,371.2,2013-03-16 01:19:24
13891,C,0,6286441,242,242,243,242,0,0.0,371.2,2013-03-16 01:19:24
13892,L,4,2065,242,242,472,242,9,0.0,371.6,2013-03-16 01:19:33
13893,C,0,6220460,242,243,243,242,0,0.0,371.6,2013-03-16 01:19:33
13894,L,6,1876,241,240,241,240,8,0.0,373.3,2013-03-16 01:19:41
13895,C,0,6252938,242,242,243,242,0,0.0,373.3,2013-03-16 01:19:41
13896,E,5,832,242,242,472,242,14,0.0,372.7,2013-03-16 01:19:55
13897,C,0,6231801,242,242,243,242,0,0.0,372.7,2013-03-16 01:19:55
13898,L,4,2211,241,241,241,241,12,0.0,370.7,2013-03-16 01:20:07
13899,C,0,6232153,242,242,242,242,0,0.0,370.7,2013-03-16 01:20:07
13900,E,5,753,243,242,472,242,4,0.0,370.5,2013-03-16 01:20:11
13901,C,0,6309449,242,242,242,242,0,0.0,370.5,2013-03-16 01:20:11
13902,L,5,1635,242,242,472,242,10,0.0,375.0,2013-03-16 01:20:21
13903,C,0,6268443,242,242,243,242,0,0.0,375.0,2013-03-16 01:20:21
13904,L,5,3111,243,243,243,243,3,0.0,375.8,2013-03-16 01:20:24
13905,C,0,6255429,242,242,243,242,1,0.0,375.8,2013-03-16 01:20:25
13906,L,4,736,240,240,472,240,4,0.0,378.2,2013-03-16 01:20:29
13907,C,0,6267339,242,243,243,242,0,0.0,378.2,2013-03-16 01:20:29
13908,L,5,879,243,242,472,242,2,0.0,377.6,2013-03-16 01:20:31
13909,C,0,6300785,242,242,242,242,0,0.0,377.6,2013-03-16 01:20:31
13910,L,5,1255,239,239,472,239,10,0.0,377.8,2013-03-16 01:20:41
13911,C,0,6268390,242,242,243,242,1,0.0,377.8,2013-03-16 01:20:42
13912,L,4,2095,240,240,241,240,30,0.0,375.0,2013-03-16 01:21:12
13913,C,0,6288452,242,242,243,242,0,0.0,375.0,2013-03-16 01:21:12
13914,L,4,2036,242,243,243,242,5,0.0,373.1,2013-03-16 01:21:17
13915,C,0,6255638,242,242,243,242,0,0.0,373.1,2013-03-16 01:21:17
13916,L,5,1357,242,241,242,241,11,0.0,375.7,2013-03-16 01:21:28
13917,C,0,6243779,242,242,243,242,0,0.0,375.7,2013-03-16 01:21:28
13918,E,5,390,242,241,472,241,1,0.0,375.7,2013-03-16 01:21:29
13919,C,0,6271933,242,242,243,242,1,0.0,375.7,2013-03-16 01:21:30
13920,L,5,2337,241,241,472,241,5,0.0,374.2,2013-03-16 01:21:35
13921,C,0,6245868,242,243,243,242,1,0.0,374.2,2013-03-16 01:21:36
13922,L,5,1295,240,240,240,240,13,0.0,374.1,2013-03-16 01:21:49
13923,C,0,6288042,242,242,243,242,1,0.0,374.1,2013-03-16 01:21:50
13924,E,5,748,242,242,472,242,6,0.0,375.0,2013-03-16 01:21:56
13925,C,0,6246646,242,242,242,242,0,0.0,375.0,2013-03-16 01:21:56
13926,L,5,5470,240,240,241,240,8,0.0,375.4,2013-03-16 01:22:04
13927,C,0,6236415,242,242,243,242,0,0.0,375.4,2013-03-16 01:22:04
13928,L,5,1391,242,241,472,241,1,0.0,375.3,2013-03-16 01:22:05
13929,C,0,6281849,242,242,242,242,1,0.0,375.3,2013-03-16 01:22:06
13930,E,115,51221,241,239,241,239,1,1.0,375.0,2013-03-16 01:22:07
13931,C,0,6288954,242,243,243,242,0,0.0,375.0,2013-03-16 01:22:07
13932,L,5,2273,241,241,241,241,14,0.0,377.9,2013-03-16 01:22:21
13933,C,0,6246321,242,243,243,242,0,0.0,377.9,2013-03-16 01:22:21
13934,L,5,1820,243,243,472,243,1,0.0,377.6,2013-03-16 01:22:22
13935,C,0,6228055,242,242,243,242,1,0.0,377.6,2013-03-16 01:22:23
13936,L,4,778,241,241,241,241,3,0.0,376.8,2013-03-16 01:22:26
13937,C,0,6317581,242,242,243,242,0,0.0,376.8,2013-03-16 01:22:26
13938,E,5,566,242,241,472,241,6,0.0,375.6,2013-03-16 01:22:32
13939,C,0,6270779,242,242,243,242,0,0.0,375.6,2013-03-16 01:22:32
13940,L,5,5111,239,239,240,239,20,0.0,375.1,2013-03-16 01:22:52
13941,C,0,6262617,242,242,243,242,1,0.0,375.1,2013-03-16 01:22:53
13942,L,5,1456,243,243,243,243,29,0.0,365.3,2013-03-16 01:23:22
