,event,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
1353,13678,1.1618479,0.46136005,0.63636403,0.72608137,0.47848363,0.74446357,0.45906981,0.3864949,0.51911968,0.72244272,0.22272009,0.53855112,0.37482706,0.30707612,0.37125637,0.51144997,0.4123989,0.51054842,0.22637598,0.39200876,0.97993346,0.36568905,0.38274593,0.55542025,0.7079102,0.73400703,0.64883426,0.69589448,0.67597984,0.45489368,0.56972497,0.57681492,0.40915954,0.89835381,0.30173528,0.56735707,0.70131044,0.95970729,0.59506041,0.42854591,0.38444613,0.48576027,0.4968118,0.320619,0.49725926,0.49530361,0.41905815,0.59635683,0.42561454,1.0,0.42994159,0.34204005,0.6915448,0.58504723,0.59889386,0.63251799,0.29651164,0.68016846,0.74103294,0.59749788,0.65276134,0.44769515,0.41766483,0.68735997,0.77624599,0.67738303,0.71728527,0.76431351,0.58668922,0.70162464,0.26640453,0.34747542,0.30104865,0.42303759,0.37295824,0.50814524,0.18498682,0.21910772,1.0,0.20718703,0.73581865,0.24877528,0.22506946,0.23266618,0.28705427,0.21409132,0.31053953,0.30718677,0.24326114,0.49426752,0.27184459,0.96235773,0.49544418,0.44526982,0.5945054,0.57948226,1.0577784,1.2858388,0.59088709,1.0158581,1.010206,0.7702632,0.92493622,1.0818638,0.32024465,0.6905768,1.1563781000000002,0.40956883,0.98462474
1354,13680,1.1618479,0.46177042,0.62749374,0.72150182,0.48042363,0.7562389,0.45714833,0.37998614,0.51820336,0.71562555,0.22083014,0.53221388,0.37168117,0.30679019,0.36744561,0.51383123,0.41408696,0.50789035,0.22798717,0.39181318,0.98092244,0.36613182,0.38009838,0.55485339,0.70567007,0.72007454,0.64747398,0.70232938,0.67282781,0.45843061,0.56784124,0.57406253,0.40700629,0.89377667,0.30139785,0.56691397,0.6988049,0.95580522,0.59661461,0.42558223,0.38322153,0.48343562,0.49198311,0.3113056,0.49965598,0.48856342,0.41890856,0.59736784,0.4192476,1.0,0.42840884,0.33988547,0.6884986,0.58315763,0.5931254,0.62933144,0.29751174,0.67019166,0.73353852,0.59740936,0.64657814,0.45320247,0.41810092,0.69285162,0.77069806,0.66786506,0.70927126,0.75313253,0.58161149,0.70087253,0.26208945,0.34350689,0.29937227,0.4152361,0.37170508,0.50580186,0.18641169,0.21905467,1.0,0.20451044,0.71730851,0.24614042,0.22281084,0.23321472,0.28306351,0.21284893,0.31145113,0.30893207,0.24140992,0.49597636,0.27441883,0.97774333,0.49500896,0.44423408,0.59002482,0.57173786,1.0226143,1.2915665,0.5932997,1.0181641,1.0113045,0.77262207,0.92905296,1.064841,0.31784508,0.68328783,1.1549968000000002,0.41352269,0.9897767
1355,13682,1.1618479,0.47352736,0.62824167,0.74183973,0.48633277,0.77435472,0.46187326,0.39086487,0.52875372,0.73213435,0.22640946,0.54936077,0.37987152,0.31103014,0.37469991,0.52371291,0.42310239,0.51330757,0.22803356,0.38964233,0.98789741,0.36766498,0.38673237,0.55835803,0.71763045,0.73995725,0.66704901,0.71178543,0.69222273,0.46471199,0.5846517,0.57784662,0.41951449,0.90355731,0.30614269,0.56948248,0.68439471,0.95859921,0.59649841,0.43205291,0.39057824,0.48678396,0.49450691,0.32101439,0.51287073,0.50070928,0.43146825,0.59486186,0.42840789,1.0,0.43731097,0.34854351,0.69642643,0.58998197,0.59651851,0.63114715,0.30344976,0.67132734,0.7483067,0.60507481,0.63949182,0.4653705,0.41723477,0.69855556,0.78827808,0.67644156,0.72227081,0.7670299,0.59802268,0.70912598,0.26910405,0.35120262,0.30455359,0.43040931,0.38187042,0.52441965,0.19188547,0.22382278,1.0,0.21129041,0.74829632,0.25630905,0.22789509,0.23773188,0.28986851,0.21976366,0.31785675,0.31147803,0.24416243,0.50169278,0.26916736,0.97705823,0.49458598,0.45313415,0.59636224,0.5857234,1.0635346,1.3270923000000001,0.59816695,1.0708247,1.0454494,0.7732365,0.96909767,1.0918343000000001,0.32816833,0.69354254,1.1342093,0.40749926,1.0097589
1356,13684,1.1618479,0.46522179,0.63033603,0.73567387,0.47987618,0.74577634,0.45960679,0.38455145,0.52659767,0.72777745,0.22345076,0.54086945,0.37207418,0.31037712,0.3766619,0.51665687,0.4155949,0.5043981,0.22672432,0.38901695,0.98474711,0.36520956,0.38163765,0.55400268,0.71220562,0.73406483,0.65510748,0.70693815,0.678896,0.46013108,0.58272768,0.57778043,0.41079821,0.89865411,0.30310212,0.5648803,0.69757099,0.95463505,0.58904482,0.42424131,0.38411149,0.48301047,0.4920548,0.32062922,0.50188904,0.49411604,0.42340358,0.59700691,0.42758833,1.0,0.43219516,0.34801901,0.69645811,0.5930403,0.59564211,0.6333315,0.29903156,0.66798614,0.7361741,0.59822532,0.64214188,0.44484552,0.41574881,0.67779774,0.78071602,0.66754924,0.71593882,0.77058939,0.58528402,0.70099194,0.26461795,0.34605293,0.30133631,0.42432074,0.37099897,0.5072549,0.18886789,0.22102524,1.0,0.20845669,0.73134608,0.25240549,0.22391992,0.23592654,0.2846986,0.21673455,0.31800273,0.30737668,0.24178586,0.50081513,0.27116062,0.9549415,0.49141425,0.44519911,0.59224388,0.57991386,1.0502995000000002,1.3005485,0.5993825,1.0231765,1.0219054,0.76768176,0.94429277,1.088865,0.32203388,0.69874555,1.1599433000000001,0.41258905,0.98660218
1357,13686,1.1618479,0.46542453,0.63325122,0.73160306,0.48016015,0.76064499,0.45781315,0.38241092,0.51444703,0.72469819,0.22385746,0.54142536,0.38151205,0.31255818,0.37372828,0.51675871,0.41425912,0.50943851,0.22579343,0.38652717,0.99593374,0.36948301,0.38710868,0.55678981,0.71320119,0.73705716,0.65878684,0.70612134,0.68845142,0.46367888,0.57984301,0.57263444,0.41176412,0.88704328,0.30020297,0.56576333,0.68899797,0.94731645,0.59337998,0.42474582,0.38405646,0.48519416,0.49386591,0.31785959,0.50274859,0.49518274,0.42314636,0.58959804,0.43009435,1.0,0.43641028,0.34485003,0.69587672,0.59714621,0.59754779,0.63311415,0.29394912,0.66883584,0.7333723,0.60069413,0.64077984,0.45131477,0.41564472,0.68991205,0.77560535,0.66430703,0.71913881,0.77032729,0.58898858,0.69670501,0.26271738,0.35058346,0.30021425,0.42563142,0.37703804,0.51118659,0.18923795,0.22441413,1.0,0.20979874,0.73358698,0.25390734,0.226256,0.23575999,0.28704828,0.2157203,0.31304437,0.3039633,0.24017936,0.50096567,0.26924176,0.95359218,0.49628611,0.44991125,0.59716117,0.58286288,1.0496728000000002,1.3169918999999999,0.5982035,1.0329301,1.0415847,0.77965191,0.95433279,1.072745,0.31987916,0.68048343,1.1390869,0.40917463,0.98998799
1358,13688,1.1618479,0.4727832,0.6284411,0.73069369,0.48382938,0.7510573,0.45648945,0.38666182,0.51742896,0.72647285,0.22356097,0.5392147,0.37713036,0.31003461,0.36824738,0.51092368,0.42072626,0.5078855,0.22698262,0.38844306,0.99839634,0.36585243,0.38285531,0.55706632,0.71471679,0.72981709,0.65976733,0.70531025,0.67483202,0.45839706,0.57627836,0.57116382,0.4123029,0.90007827,0.3025627,0.57353713,0.69644423,0.95391568,0.59951466,0.43060893,0.3855256,0.48309174,0.49387346,0.31706752,0.49991758,0.49555252,0.42161681,0.59662121,0.43301944,1.0,0.43358614,0.34154746,0.68935367,0.58947548,0.59201468,0.625395,0.29680331,0.65738277,0.73609611,0.60018816,0.6399457,0.45065296,0.42369952,0.70475508,0.77697771,0.66419143,0.72276436,0.76209595,0.59002808,0.71152836,0.26470426,0.34608329,0.30033437,0.42470723,0.37119558,0.51562464,0.18938677,0.22154798,1.0,0.20985906,0.72983288,0.25081952,0.22395559,0.23558165,0.28254334,0.21421025,0.31380906,0.30599446,0.24193626,0.49960009,0.27627718,0.97073995,0.49431375,0.44661446,0.60056475,0.57917205,1.038308,1.3160937,0.60029443,1.0459312,1.0032665,0.76438778,0.95516269,1.0704241,0.32069507,0.68768935,1.179835,0.41057233,1.0027618
1359,13690,1.1776870000000002,0.47383464,0.64046539,0.74475676,0.48769453,0.76779679,0.46858099,0.3933714,0.52850108,0.73554207,0.22681938,0.54743654,0.38815157,0.31685521,0.37990275,0.52691306,0.42510419,0.5107802,0.23088544,0.39697275,1.0028791,0.37195291,0.38776435,0.56735633,0.72322498,0.74201022,0.67115393,0.71583529,0.69235268,0.4668057,0.58198643,0.58650769,0.42031076,0.91308448,0.30672195,0.57593975,0.70869144,0.9737189,0.60667954,0.43525633,0.38891457,0.49118624,0.49833526,0.3229835,0.50686399,0.50628034,0.43214477,0.60539622,0.43547504,1.0,0.44441029,0.35164824,0.71136452,0.59874307,0.60776647,0.64287664,0.30229997,0.67522568,0.75178636,0.61105226,0.64783785,0.45618478,0.42118587,0.71182621,0.7873704,0.67262737,0.7181252,0.77650597,0.600121,0.70555167,0.26864174,0.34929316,0.30461265,0.43205224,0.38161029,0.51874218,0.19156856,0.2274825,1.0,0.21350339,0.74616872,0.25816968,0.23386739,0.23907641,0.29237414,0.2191679,0.31815749,0.31396103,0.24575039,0.50251403,0.27661079,0.97614693,0.49422484,0.44908895,0.59771817,0.58720959,1.0620413,1.3293796,0.60279216,1.0736659,1.0440875,0.78679061,0.97146046,1.1021821000000003,0.3303919,0.7001794,1.1705014999999999,0.42061036,1.0152651
1360,13692,1.1776870000000002,0.48288861,0.63743905,0.74336773,0.49242857,0.76959783,0.46574139,0.39798478,0.52862929,0.74263891,0.22900161,0.55388839,0.38679862,0.31513038,0.37379653,0.52618302,0.42362471,0.51575731,0.22959113,0.3907364,1.0070296,0.37587049,0.39432193,0.56712804,0.73279456,0.74622906,0.67020795,0.71987028,0.70277019,0.47067684,0.59823319,0.59043389,0.42404809,0.90579618,0.30830286,0.57469905,0.6939472,0.95578386,0.60191326,0.43620427,0.39790333,0.49431148,0.50844724,0.32361466,0.51348385,0.50731418,0.4356736,0.60670339,0.43401818,1.0,0.4410953,0.35440557,0.70431099,0.60252173,0.60536233,0.6383047,0.3023278,0.66666445,0.74751263,0.60223225,0.64814281,0.46876735,0.42767516,0.71479672,0.80050154,0.68653706,0.73597659,0.78172229,0.60285412,0.71648791,0.27034313,0.35450594,0.30501267,0.43872992,0.38140926,0.52970108,0.19445849,0.22734047,1.0,0.2144126,0.74256865,0.26056348,0.22903652,0.23991218,0.29089052,0.21803717,0.32152108,0.30860802,0.24364829,0.50527921,0.27356216,0.98531985,0.49944446,0.45620418,0.60468851,0.58737222,1.0641811,1.3246125,0.6070791,1.066142,1.0751756000000001,0.78865966,0.97642687,1.0928031,0.32842226,0.6925273,1.146285,0.41010077,0.99485949
1361,13694,1.1776870000000002,0.48406371,0.63539555,0.74376485,0.49292596,0.76814804,0.46494671,0.39683882,0.52396447,0.74040549,0.22813091,0.55858514,0.3910299,0.31465993,0.37362655,0.52930849,0.42591267,0.51679913,0.23037151,0.39488632,1.0047404,0.37020031,0.3930076,0.56879332,0.72237313,0.75948378,0.67816049,0.72767597,0.71205737,0.47083951,0.58461724,0.58060639,0.4202667,0.90983741,0.30595461,0.58213392,0.70207926,0.97783788,0.6047249,0.43561001,0.39741401,0.50468249,0.49882224,0.32412085,0.51421416,0.50451212,0.43579087,0.60603383,0.4413142,1.0,0.44516181,0.35257443,0.6996271,0.60190201,0.59746363,0.63869929,0.301547,0.66552277,0.75153651,0.61048255,0.64510778,0.4646914,0.42515172,0.71618436,0.79066127,0.67342125,0.70992053,0.76774376,0.6019752,0.72562145,0.27191856,0.35441238,0.30643641,0.43671019,0.38524053,0.53849406,0.19650253,0.2292633,1.0,0.21589385,0.73797978,0.2589538,0.23079573,0.23777992,0.28911867,0.21817399,0.31999233,0.3082237,0.24334931,0.50688795,0.27565633,0.97855147,0.50277021,0.4535227,0.60452462,0.59001696,1.0687977,1.3405263,0.60650753,1.0749691000000001,1.0405914,0.78730567,0.98482608,1.0763365,0.32835255,0.69623106,1.1604652,0.41494969,1.0181341999999998
1362,13696,1.1776870000000002,0.47429592,0.64853431,0.73488622,0.48559646,0.75759451,0.46484442,0.39011929,0.52740444,0.72814496,0.22468076,0.55104849,0.3833508,0.31400154,0.37862785,0.52349629,0.42216757,0.51361601,0.23121376,0.39629189,0.99600458,0.37084551,0.39105721,0.56981586,0.71872351,0.7458971,0.6597262,0.70794647,0.691999,0.46157891,0.58395287,0.58085584,0.41357359,0.90427255,0.30630948,0.57886542,0.70281096,0.97331122,0.60178876,0.42955593,0.38642546,0.48944841,0.49695534,0.32167622,0.50726428,0.49875444,0.42442218,0.60226969,0.43220687,1.0,0.43647467,0.34818892,0.69230195,0.59510678,0.59843482,0.63891186,0.29920136,0.6761667,0.74734923,0.60862522,0.64728843,0.45852769,0.41955809,0.70252862,0.78791215,0.67209803,0.72395681,0.76947696,0.6018602,0.71142619,0.26803088,0.34982229,0.30729864,0.42920952,0.3778924,0.51735823,0.19268487,0.22435607,1.0,0.21095508,0.73350894,0.25238248,0.22671515,0.2368746,0.28354098,0.21870077,0.31618806,0.31105241,0.24472778,0.50458238,0.27600538,0.97017279,0.50510155,0.45250439,0.6002241,0.58686302,1.069225,1.3089906999999998,0.60374647,1.0381964,1.0231337,0.7798641,0.94435546,1.0811093,0.32665183,0.70125814,1.1675655,0.41863314,1.0039751000000001
1363,13698,1.1776870000000002,0.47505729,0.64498459,0.74577392,0.49139002,0.7652252,0.46509556,0.39192213,0.52848858,0.73317825,0.2271719,0.55637404,0.38555003,0.31407854,0.37432592,0.52183082,0.42255596,0.51019958,0.2289565,0.3935915,1.0008450999999998,0.36776302,0.38922387,0.5680667,0.733545,0.75172964,0.67434965,0.71972556,0.69318391,0.47263318,0.58752223,0.58050928,0.41644932,0.90025225,0.30145444,0.58042872,0.70006344,0.97589238,0.60033407,0.43469717,0.39667066,0.49955864,0.50207775,0.32631909,0.51132631,0.49952467,0.43353228,0.61162211,0.43618574,1.0,0.4386026,0.3480113,0.69714865,0.60543956,0.60067135,0.63652065,0.30007764,0.67339444,0.74689716,0.60247864,0.64329601,0.46432587,0.42207573,0.70915523,0.79270156,0.68426581,0.72781651,0.78790839,0.60744673,0.7261559,0.27162781,0.35817214,0.31012353,0.43287539,0.38760616,0.522567,0.19271786,0.22704705,1.0,0.21331729,0.74192945,0.25280159,0.22601595,0.23802145,0.28587985,0.21880082,0.31600392,0.31006237,0.24368699,0.50842092,0.27494065,0.97938343,0.5029418,0.45774501,0.61019483,0.59464738,1.0905061000000003,1.3493418,0.61519685,1.0644167,1.0429274,0.78842666,0.97316635,1.0891909,0.32229543,0.68867536,1.1620846000000002,0.41601666,1.0133291
1364,13700,1.1776870000000002,0.47773312,0.63376878,0.74341037,0.48318378,0.76213168,0.46458444,0.39347046,0.52752645,0.72746785,0.22725106,0.54688423,0.37902677,0.31366454,0.37700092,0.52711392,0.42189707,0.51409769,0.23308458,0.39888593,1.011582,0.37481494,0.39037122,0.57194412,0.72872373,0.74032735,0.65956522,0.70890411,0.6831936,0.46619067,0.58564658,0.58097095,0.41909374,0.91238393,0.30659047,0.57186291,0.70543164,0.97541282,0.60554974,0.43731918,0.38984804,0.49265258,0.50910719,0.32793966,0.50895158,0.50010032,0.43100412,0.59973551,0.43577843,1.0,0.43515296,0.34962334,0.70137046,0.60010268,0.61036352,0.63782853,0.30246392,0.68998786,0.75100565,0.61838703,0.65464072,0.46564738,0.42856352,0.70412362,0.79576627,0.68030997,0.74299223,0.77613227,0.59793576,0.71233257,0.26915109,0.34867679,0.30267468,0.42810427,0.37534433,0.51651687,0.19108647,0.22224789,1.0,0.21023287,0.73841564,0.2537377,0.22784406,0.23654536,0.28968136,0.21824344,0.31728499,0.31116228,0.24471698,0.5084791,0.27498002,0.99395746,0.50926113,0.45671167,0.60476805,0.59390177,1.0718465,1.2903139,0.59803585,1.0328958000000001,1.0665131,0.78183822,0.9543304,1.0874335,0.32587761,0.69502657,1.1567651,0.42173959,1.0093007999999999
1365,13702,1.1776870000000002,0.47855873,0.64570317,0.74984957,0.48989376,0.76164443,0.47073157,0.39520806,0.53088029,0.74512033,0.22869591,0.55001275,0.38972885,0.31309604,0.37897582,0.52934398,0.42256377,0.51439657,0.23113027,0.39993878,1.0142883,0.37248938,0.39342183,0.5738484,0.73205153,0.75526471,0.66779728,0.72408215,0.6942632,0.46816475,0.58196918,0.58385476,0.41712558,0.90969308,0.3078074,0.57516655,0.69669461,0.97556289,0.60813422,0.43883191,0.39697538,0.500973,0.51252626,0.32751384,0.52158174,0.51002589,0.4399186,0.61141938,0.4371894,1.0,0.44232363,0.35421155,0.70113752,0.59170723,0.60187727,0.63819936,0.30458765,0.68186248,0.75297689,0.61454848,0.65865417,0.4613047,0.42560112,0.70705063,0.79022105,0.67666172,0.73311155,0.7783968,0.60397651,0.72249327,0.27329866,0.35295393,0.31217358,0.44340033,0.38535036,0.5233927,0.19472383,0.22901133,1.0,0.2151084,0.7414706,0.25796149,0.22973526,0.23813181,0.29005165,0.21966516,0.31828739,0.305924,0.24540198,0.50007942,0.27630671,0.97678523,0.50687769,0.45626902,0.60357223,0.59571711,1.0846493000000001,1.3603079,0.61614368,1.0674299999999999,1.0629753,0.78841954,0.96383842,1.0916431,0.32618122,0.70341032,1.1678269,0.41696328,1.0175908
1366,13704,1.1776870000000002,0.4818293,0.64756788,0.74609414,0.48906309,0.77503133,0.46685261,0.40086539,0.53222875,0.7390065,0.23021886,0.55267225,0.38941017,0.31632122,0.37478089,0.52648441,0.42431517,0.50903344,0.23226655,0.39729239,1.01145,0.37768421,0.39791858,0.57211527,0.73059372,0.76129538,0.67497644,0.72807486,0.69538292,0.47158826,0.58725292,0.58590574,0.41925098,0.90702903,0.30217651,0.57372524,0.70567499,0.98039695,0.60573962,0.44445196,0.40053758,0.49692097,0.50926253,0.32680078,0.5166442,0.50635662,0.43133058,0.60816346,0.44139906,1.0,0.44018379,0.35150512,0.70245936,0.6012886,0.6045946,0.63527785,0.30105527,0.6628158,0.75612545,0.61046614,0.64770784,0.46684217,0.43015518,0.72287317,0.80397503,0.68797263,0.73598315,0.79255322,0.61784371,0.72672293,0.27483152,0.35744653,0.3123256,0.43997267,0.38243704,0.52531323,0.19386124,0.22752306,1.0,0.21643653,0.74116162,0.25822906,0.23063628,0.23770697,0.28875955,0.21730115,0.31741563,0.31090259,0.24281765,0.51239019,0.27553729,1.0123624,0.50443266,0.46148124,0.6129422,0.60366751,1.082519,1.3629194,0.61664944,1.0853606000000002,1.0496337,0.79254219,0.98705359,1.0928444,0.32690664,0.69023012,1.1651341999999998,0.41299908,1.0041391
1367,13706,1.1776870000000002,0.47102879,0.64032264,0.74336114,0.49123402,0.76173805,0.46099974,0.39092753,0.52331089,0.72370864,0.22885338,0.55286837,0.38335385,0.31590142,0.37643472,0.52447762,0.42089162,0.51554312,0.22899542,0.39026098,0.99237326,0.37340956,0.38768977,0.56492484,0.73019712,0.74281384,0.67086695,0.72062346,0.69925448,0.47088598,0.58599942,0.58286352,0.41443347,0.90343227,0.30461405,0.56907479,0.70241898,0.96378262,0.59977578,0.43122159,0.3881596,0.49172316,0.49704255,0.32040423,0.51050998,0.50487388,0.43252148,0.60766389,0.44204816,1.0,0.44227073,0.35565776,0.70365505,0.59562962,0.60349731,0.63678907,0.30193432,0.67022785,0.74273467,0.60163085,0.64201533,0.45231538,0.42007084,0.70093465,0.78193815,0.6801683,0.72183775,0.78043753,0.59555945,0.71509427,0.26872922,0.35285831,0.3109862,0.43109774,0.38501472,0.52746519,0.1936041,0.22869368,1.0,0.21541128,0.73477246,0.25309797,0.22843954,0.23551703,0.28648744,0.21595386,0.31009903,0.30632685,0.24186695,0.50155241,0.27428836,0.96368502,0.49377649,0.44964426,0.60071188,0.59570951,1.0818914,1.338593,0.610011,1.0629556999999998,1.0487445,0.78701925,0.96300987,1.088286,0.31699163,0.68539824,1.1491772,0.41256889,0.99703625
1368,13708,1.1776870000000002,0.48579067,0.63183121,0.75398484,0.49415619,0.78396215,0.46625922,0.40266076,0.5317056,0.74502245,0.23269746,0.55971998,0.39176275,0.31562605,0.37601288,0.53317186,0.43067698,0.52487319,0.23264745,0.39515871,1.0244178,0.37667329,0.39324372,0.57661382,0.73513675,0.75245553,0.68486962,0.72603675,0.69747837,0.48065554,0.60365116,0.59281097,0.42798572,0.9266489,0.30939592,0.57838621,0.69943959,0.98268561,0.6079668,0.44179522,0.40274675,0.50836023,0.50757499,0.32845306,0.51731428,0.51237515,0.44273987,0.60504506,0.44554583,1.0,0.44584998,0.35350846,0.71054584,0.6093126,0.61268862,0.64605362,0.30997205,0.68495808,0.76388753,0.61659971,0.66502176,0.47611138,0.42984901,0.71730769,0.80379481,0.68258257,0.74463709,0.78609538,0.60794746,0.71960965,0.27348673,0.36123656,0.30999038,0.44421288,0.38252596,0.53535148,0.19483992,0.23238939,1.0,0.21608747,0.76796986,0.26724647,0.23487685,0.24493725,0.29678161,0.21951426,0.32779867,0.31554052,0.24760664,0.5106995,0.2755761,0.9888627,0.50025386,0.46042011,0.61569562,0.59675593,1.0831373,1.362265,0.60858419,1.0930729,1.0819929,0.80061569,1.0108540000000001,1.1198367,0.33509791,0.7202235,1.1677044,0.42073308,1.0262514999999999
1369,13710,1.1776870000000002,0.48346439,0.64066208,0.75041874,0.49265779,0.76969535,0.46636833,0.39542624,0.53122204,0.73702655,0.22982903,0.5583493,0.38956422,0.31659143,0.37500843,0.51955216,0.42466559,0.51432731,0.22954035,0.39826694,1.0251653,0.37688373,0.39531658,0.56481393,0.73384625,0.75065702,0.6869746,0.73215025,0.70514833,0.47259044,0.59407098,0.57328182,0.42194965,0.90627689,0.30789981,0.57875512,0.69266608,0.96953036,0.61337649,0.43996656,0.40014358,0.50303444,0.50743245,0.32452464,0.51562868,0.50180139,0.43545954,0.60432548,0.43912438,1.0,0.4401682,0.34971992,0.69805381,0.59781144,0.60049004,0.63150869,0.30226764,0.65954476,0.7523182,0.60401123,0.6536746,0.46906969,0.42505765,0.72034755,0.78904351,0.68197591,0.72884636,0.78500456,0.61039308,0.71693387,0.27282912,0.35580755,0.30952937,0.44106606,0.38570518,0.5276137,0.19466485,0.22924366,1.0,0.21538754,0.72609303,0.26041061,0.22982587,0.23886088,0.28948124,0.21807201,0.31740535,0.30834817,0.24468242,0.50713947,0.27410857,0.98508448,0.50033225,0.45724395,0.60744088,0.60022986,1.069741,1.349285,0.61276739,1.0773397,1.0438148,0.78708523,0.98106552,1.0807931,0.3291854,0.69192616,1.1442007,0.41273359,1.017496
1370,13712,1.1776870000000002,0.47781075,0.64249389,0.74769599,0.48936254,0.77557677,0.46546873,0.39212288,0.52698258,0.72788612,0.22764101,0.54892277,0.38616359,0.31459918,0.37712902,0.52359348,0.42425479,0.51603769,0.22984781,0.39454525,1.001857,0.36775708,0.38182754,0.56670413,0.72113688,0.73353571,0.67478761,0.71176877,0.68910134,0.46548543,0.59499929,0.58554737,0.42348672,0.91415598,0.30469238,0.57456526,0.70706149,0.96113775,0.60703682,0.43199543,0.38958314,0.49570873,0.50221693,0.32112615,0.50121814,0.50023417,0.42591491,0.60607293,0.4334361,1.0,0.43718444,0.34929945,0.70643239,0.60777811,0.6074847,0.64009868,0.30421846,0.66580123,0.74965899,0.60995715,0.64387233,0.46158442,0.42372086,0.6992221,0.79899979,0.67942337,0.71181355,0.77499104,0.59875492,0.71349506,0.26858652,0.35180807,0.30599022,0.43348286,0.38179901,0.52809609,0.19314205,0.22652375,1.0,0.21476502,0.73214059,0.25718138,0.23140459,0.24115012,0.28786558,0.21978536,0.31929865,0.31221885,0.24625751,0.51123145,0.27358723,0.97581867,0.49593509,0.45513588,0.59616877,0.58756395,1.0655816,1.3359883,0.61037311,1.0634852,1.040941,0.8054831,0.98741457,1.0971806999999998,0.32893002,0.69734654,1.1779817,0.41772401,1.001387
1371,13714,1.1776870000000002,0.47966893,0.63895471,0.74645328,0.4942693,0.78361044,0.47304168,0.39968472,0.52893652,0.73073432,0.22964329,0.55046982,0.38709094,0.31711759,0.37684738,0.53174041,0.42862815,0.51794739,0.23280602,0.39847116,1.0161568,0.37258349,0.39005083,0.56982954,0.72358903,0.75192623,0.67721326,0.72821937,0.69403456,0.47459226,0.59489912,0.58968881,0.42504641,0.92610215,0.30859961,0.57795947,0.70365738,0.97607768,0.60995853,0.44002295,0.39551292,0.49371625,0.50584447,0.32407236,0.50985208,0.50265604,0.43576069,0.60511735,0.44310049,1.0,0.44862231,0.35583044,0.71179953,0.60852459,0.61713142,0.64467763,0.30558567,0.68253716,0.75469812,0.61334941,0.65511835,0.46828076,0.42796339,0.7037863,0.80018358,0.68061464,0.72972462,0.77618178,0.6041365,0.71284427,0.26950721,0.35429803,0.30906908,0.43231884,0.38617113,0.52881304,0.19579198,0.22848667,1.0,0.21785397,0.75520199,0.26178145,0.23116844,0.24160516,0.29730759,0.22204193,0.32526103,0.3152037,0.24930428,0.5137343,0.27741187,0.97853929,0.50542461,0.4574745,0.60294087,0.59329675,1.0689152,1.3544053999999999,0.60194822,1.0779946000000002,1.0575528,0.7955504,0.99520138,1.1140295,0.33652286,0.7129815,1.1727117,0.42286604,1.0347501000000001
1372,13716,1.1776870000000002,0.46953939,0.63887217,0.73776785,0.4806142,0.76364599,0.46023141,0.39116711,0.52280085,0.7266599,0.22542501,0.54628567,0.38210668,0.3144655,0.37375303,0.51928439,0.42033094,0.50840686,0.22805428,0.39105862,1.0021014000000001,0.36661793,0.38591198,0.56674285,0.71168103,0.73460921,0.6671774,0.72355427,0.7011802,0.46737609,0.58251077,0.58139729,0.41497354,0.90652127,0.30194548,0.57135348,0.69855762,0.9586319,0.60285835,0.42960374,0.3898921,0.49551477,0.49732938,0.31708235,0.5056492,0.49934865,0.42404014,0.60144753,0.43250659,1.0,0.44065308,0.35114153,0.68992555,0.59410401,0.60127811,0.6324251,0.30007533,0.671401,0.74335148,0.60372251,0.64530333,0.46292992,0.41800248,0.69646194,0.77546828,0.66889043,0.72032331,0.77179127,0.59726059,0.71557428,0.26509702,0.34812014,0.30195832,0.43094137,0.38417138,0.5214793,0.19244598,0.22479611,1.0,0.21049769,0.73819453,0.2556223,0.225812,0.23681155,0.28658753,0.21646881,0.31484409,0.31025539,0.24423774,0.49608599,0.27405389,0.97768411,0.49916986,0.44990313,0.59313583,0.58629015,1.0433852,1.3283159,0.6082686,1.0625693999999999,1.0393027,0.78669351,0.96096708,1.0816076000000001,0.32512619,0.69271106,1.157529,0.41378961,0.99990117
