,EID,GPS,kod1,kod2,kod3,kod4,high,cur,temp,strTime,Uhigh,H,UTC,cur52,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,Amax,Fifo_err,I_coef,cur_n
803,24759,21:22:21,618,3430,3734,1018,-27.24,1.494,1.0,21:22:21,-29.139999999999997,136.7,21:22:21,152.0,3,317,472,245,473,245,176,0,1.0,1.494
804,24761,21:22:34,618,3430,3734,1018,-27.24,1.494,1.0,21:22:34,-29.139999999999997,136.7,21:22:34,152.0,2,67,472,243,473,243,146,0,1.0,1.494
805,24763,21:22:36,618,3430,3734,1018,-27.24,1.494,1.0,21:22:36,-29.139999999999997,136.7,21:22:36,152.0,3,185,472,241,472,241,160,0,1.0,1.494
806,24765,21:22:40,618,3430,3734,1018,-27.24,1.494,1.0,21:22:40,-29.139999999999997,136.7,21:22:40,152.0,2,915,472,243,473,243,593,0,1.0,1.494
807,24767,21:22:41,618,3430,3734,1018,-27.24,1.494,1.0,21:22:41,-29.139999999999997,136.7,21:22:41,152.0,4,776,472,243,472,243,277,0,1.0,1.494
808,24769,21:22:49,618,3430,3734,1018,-27.24,1.494,1.0,21:22:49,-29.139999999999997,136.8,21:22:49,152.0,7,2660,472,244,245,244,712,0,1.0,1.494
809,24771,21:22:51,618,3430,3734,1018,-27.24,1.494,1.0,21:22:51,-29.139999999999997,136.8,21:22:51,152.0,3,152,472,228,472,228,181,0,1.0,1.494
810,24773,21:22:52,618,3430,3734,1018,-27.24,1.494,1.0,21:22:52,-29.139999999999997,136.8,21:22:52,152.0,1,35,472,241,472,241,162,0,1.0,1.494
811,24775,21:22:54,618,3430,3734,1018,-27.24,1.494,1.0,21:22:54,-29.139999999999997,136.8,21:22:54,152.0,4,304,472,243,472,243,167,0,1.0,1.494
812,24777,21:22:55,618,3430,3734,1018,-27.24,1.494,1.0,21:22:55,-29.139999999999997,136.8,21:22:55,152.0,4,184,472,244,472,244,150,0,1.0,1.494
813,24783,21:23:15,618,3434,3737,1020,-27.24,1.494,1.0,21:23:15,-29.139999999999997,136.8,21:23:15,151.0,3,178,472,244,473,244,174,0,1.0,1.494
814,24785,21:23:28,618,3434,3737,1020,-27.24,1.494,1.0,21:23:28,-29.139999999999997,136.8,21:23:28,151.0,3,170,472,242,472,242,153,0,1.0,1.494
815,24787,21:23:37,618,3434,3737,1020,-27.24,1.494,1.0,21:23:37,-29.139999999999997,136.9,21:23:37,151.0,4,2065,472,242,243,242,524,0,1.0,1.494
816,24789,21:23:40,618,3434,3737,1020,-27.24,1.494,1.0,21:23:40,-29.139999999999997,136.9,21:23:40,151.0,5,2914,472,244,245,244,608,0,1.0,1.494
817,24791,21:23:41,618,3434,3737,1020,-27.24,1.494,1.0,21:23:41,-29.139999999999997,136.9,21:23:41,151.0,3,2467,472,242,242,242,797,0,1.0,1.494
818,24793,21:23:43,618,3434,3737,1020,-27.24,1.494,1.0,21:23:43,-29.139999999999997,136.9,21:23:43,151.0,2,111,472,241,472,241,205,0,1.0,1.494
819,24795,21:23:46,618,3434,3737,1020,-27.24,1.494,1.0,21:23:46,-29.139999999999997,136.9,21:23:46,151.0,3,1843,472,244,244,244,640,0,1.0,1.494
820,24797,21:23:47,618,3434,3737,1020,-27.24,1.494,1.0,21:23:47,-29.139999999999997,136.9,21:23:47,151.0,5,331,472,244,472,244,151,0,1.0,1.494
821,24799,21:23:51,618,3434,3737,1020,-27.24,1.494,1.0,21:23:51,-29.139999999999997,137.0,21:23:51,151.0,2,182,472,242,473,242,164,0,1.0,1.494
822,24801,21:23:52,618,3434,3737,1020,-27.24,1.494,1.0,21:23:52,-29.139999999999997,137.0,21:23:52,151.0,3,198,472,244,472,244,168,0,1.0,1.494
823,24803,21:23:54,618,3434,3737,1020,-27.24,1.494,1.0,21:23:54,-29.139999999999997,137.0,21:23:54,151.0,2,31,472,243,473,243,166,0,1.0,1.494
824,24805,21:23:59,618,3434,3737,1020,-27.24,1.494,1.0,21:23:59,-29.139999999999997,136.9,21:23:59,151.0,4,292,472,231,472,231,176,0,1.0,1.494
825,24807,21:24:00,618,3434,3737,1020,-27.24,1.494,1.0,21:24:00,-29.139999999999997,136.9,21:24:00,151.0,4,141,472,242,472,242,171,0,1.0,1.494
826,24809,21:24:07,618,3434,3737,1020,-27.24,1.494,1.0,21:24:07,-29.139999999999997,136.9,21:24:07,151.0,4,2945,472,241,241,241,635,0,1.0,1.494
827,24811,21:24:12,618,3434,3737,1020,-27.24,1.494,1.0,21:24:12,-29.139999999999997,136.9,21:24:12,151.0,7,359,472,242,472,242,156,0,1.0,1.494
828,24813,21:24:14,618,3430,3731,1018,-27.24,1.494,1.0,21:24:14,-29.139999999999997,136.9,21:24:14,150.0,6,320,472,243,472,243,145,0,1.0,1.494
829,24815,21:24:14,618,3430,3731,1018,-27.24,1.494,1.0,21:24:14,-29.139999999999997,136.9,21:24:14,150.0,4,290,472,242,472,242,143,0,1.0,1.494
830,24817,21:24:20,618,3430,3731,1018,-27.24,1.494,1.0,21:24:20,-29.139999999999997,136.9,21:24:20,150.0,10,602,472,223,243,223,661,0,1.0,1.494
831,24819,21:24:23,618,3430,3731,1018,-27.24,1.494,1.0,21:24:23,-29.139999999999997,136.9,21:24:23,150.0,7,355,472,244,472,244,163,0,1.0,1.494
832,24821,21:24:31,618,3430,3731,1018,-27.24,1.494,1.0,21:24:31,-29.139999999999997,136.9,21:24:31,150.0,3,3035,472,242,242,242,733,0,1.0,1.494
833,24823,21:24:33,618,3430,3731,1018,-27.24,1.494,1.0,21:24:33,-29.139999999999997,136.9,21:24:33,150.0,4,4098,472,241,241,241,648,0,1.0,1.494
834,24825,21:24:35,618,3430,3731,1018,-27.24,1.494,1.0,21:24:35,-29.139999999999997,136.9,21:24:35,150.0,3,139,472,241,472,241,169,0,1.0,1.494
835,24827,21:24:36,618,3430,3731,1018,-27.24,1.494,1.0,21:24:36,-29.139999999999997,136.9,21:24:36,150.0,12,1188,472,243,473,243,284,0,1.0,1.494
836,24829,21:24:45,618,3430,3731,1018,-27.24,1.494,1.0,21:24:45,-29.139999999999997,136.9,21:24:45,150.0,5,980,472,242,472,242,356,0,1.0,1.494
837,24831,21:24:47,618,3430,3731,1018,-27.24,1.494,1.0,21:24:47,-29.139999999999997,136.9,21:24:47,150.0,7,347,472,227,473,227,139,0,1.0,1.494
838,24833,21:24:49,618,3430,3731,1018,-27.24,1.494,1.0,21:24:49,-29.139999999999997,136.9,21:24:49,150.0,3,119,473,244,473,244,167,0,1.0,1.494
839,24835,21:24:53,618,3430,3731,1018,-27.24,1.494,1.0,21:24:53,-29.139999999999997,137.0,21:24:53,150.0,3,2897,472,241,241,241,720,0,1.0,1.494
840,24839,21:24:58,618,3430,3731,1018,-27.24,1.494,1.0,21:24:58,-29.139999999999997,137.0,21:24:58,150.0,3,2325,244,243,243,243,718,0,1.0,1.494
841,24841,21:24:59,618,3430,3731,1018,-27.24,1.494,1.0,21:24:59,-29.139999999999997,137.0,21:24:59,150.0,6,389,472,242,472,242,166,0,1.0,1.494
842,24843,21:25:00,618,3430,3731,1018,-27.24,1.494,1.0,21:25:00,-29.139999999999997,137.0,21:25:00,150.0,7,417,472,244,473,244,133,0,1.0,1.494
843,24845,21:25:03,618,3430,3731,1018,-27.24,1.494,1.0,21:25:03,-29.139999999999997,137.0,21:25:03,150.0,5,213,472,244,472,244,141,0,1.0,1.494
844,24847,21:25:10,618,3430,3731,1018,-27.24,1.494,1.0,21:25:10,-29.139999999999997,137.0,21:25:10,150.0,9,526,472,241,472,241,164,0,1.0,1.494
845,24849,21:25:18,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:25:18,-29.139999999999997,137.0,21:25:18,150.0,1,51,472,242,473,242,152,0,1.0,1.5090000000000001
846,24853,21:25:23,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:25:23,-29.139999999999997,137.0,21:25:23,150.0,5,328,472,243,472,243,190,0,1.0,1.5090000000000001
847,24855,21:25:34,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:25:34,-29.139999999999997,137.0,21:25:34,150.0,3,3520,472,243,243,243,700,0,1.0,1.5090000000000001
848,24857,21:25:40,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:25:40,-29.139999999999997,137.0,21:25:40,150.0,2,87,473,241,473,241,178,0,1.0,1.5090000000000001
849,24859,21:25:48,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:25:48,-29.139999999999997,137.0,21:25:48,150.0,5,363,472,244,473,244,198,0,1.0,1.5090000000000001
850,24861,21:25:52,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:25:52,-29.139999999999997,137.0,21:25:52,150.0,1,52,472,230,472,230,177,0,1.0,1.5090000000000001
851,24865,21:26:03,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:26:03,-29.139999999999997,137.1,21:26:03,150.0,2,1218,472,245,245,245,709,0,1.0,1.5090000000000001
852,24867,21:26:09,618,3432,3733,1019,-27.24,1.5090000000000001,0.9,21:26:09,-29.139999999999997,137.1,21:26:09,150.0,4,1732,472,245,245,245,555,0,1.0,1.5090000000000001
853,24869,21:26:16,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:16,-29.139999999999997,137.1,21:26:16,148.0,5,284,472,244,472,244,182,0,1.0,1.5090000000000001
854,24871,21:26:20,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:20,-29.139999999999997,137.1,21:26:20,148.0,6,2609,244,242,242,242,741,0,1.0,1.5090000000000001
855,24873,21:26:21,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:21,-29.139999999999997,137.1,21:26:21,148.0,3,65965,244,244,244,244,779,0,1.0,1.5090000000000001
856,24875,21:26:25,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:25,-29.139999999999997,137.1,21:26:25,148.0,6,408,472,241,473,241,155,0,1.0,1.5090000000000001
857,24877,21:26:37,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:37,-29.139999999999997,137.1,21:26:37,148.0,2,87,472,245,472,245,171,0,1.0,1.5090000000000001
858,24879,21:26:38,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:38,-29.139999999999997,137.1,21:26:38,148.0,2,258,472,242,473,242,412,0,1.0,1.5090000000000001
859,24881,21:26:40,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:40,-29.139999999999997,137.1,21:26:40,148.0,4,1456,472,244,244,244,380,0,1.0,1.5090000000000001
860,24883,21:26:41,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:41,-29.139999999999997,137.1,21:26:41,148.0,2,147,472,244,473,244,152,0,1.0,1.5090000000000001
861,24885,21:26:49,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:49,-29.139999999999997,137.1,21:26:49,148.0,4,240,472,241,472,241,161,0,1.0,1.5090000000000001
862,24887,21:26:56,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:56,-29.139999999999997,137.2,21:26:56,148.0,4,1889,472,242,243,242,632,0,1.0,1.5090000000000001
863,24889,21:26:58,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:58,-29.139999999999997,137.2,21:26:58,148.0,8,553,472,243,472,243,152,0,1.0,1.5090000000000001
864,24891,21:26:59,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:26:59,-29.139999999999997,137.2,21:26:59,148.0,3,215,472,241,472,241,160,0,1.0,1.5090000000000001
865,24893,21:27:07,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:27:07,-29.139999999999997,137.2,21:27:07,148.0,3,2068,472,241,241,241,582,0,1.0,1.5090000000000001
866,24895,21:27:10,618,3437,3733,1020,-27.24,1.5090000000000001,0.9,21:27:10,-29.139999999999997,137.2,21:27:10,148.0,3,263,472,241,473,241,175,0,1.0,1.5090000000000001
867,24897,21:27:17,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:27:17,-29.139999999999997,137.2,21:27:17,148.0,2,110,472,243,472,243,159,0,1.0,1.5090000000000001
868,24899,21:27:18,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:27:18,-29.139999999999997,137.2,21:27:18,148.0,5,496,472,243,472,243,172,0,1.0,1.5090000000000001
869,24901,21:27:22,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:27:22,-29.139999999999997,137.2,21:27:22,148.0,4,3654,243,243,243,243,708,0,1.0,1.5090000000000001
870,24903,21:27:24,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:27:24,-29.139999999999997,137.2,21:27:24,148.0,6,594,472,241,242,241,194,0,1.0,1.5090000000000001
871,24905,21:27:34,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:27:34,-29.139999999999997,137.2,21:27:34,148.0,4,4702,472,241,242,241,791,0,1.0,1.5090000000000001
872,24909,21:27:38,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:27:38,-29.139999999999997,137.2,21:27:38,148.0,4,2026,245,244,245,244,431,0,1.0,1.5090000000000001
873,24915,21:27:52,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:27:52,-29.139999999999997,137.2,21:27:52,148.0,2,168,472,240,472,240,146,0,1.0,1.5090000000000001
874,24917,21:28:00,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:28:00,-29.139999999999997,137.2,21:28:00,148.0,4,283,472,235,472,235,153,0,1.0,1.5090000000000001
875,24919,21:28:03,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:28:03,-29.139999999999997,137.2,21:28:03,148.0,6,418,472,242,472,242,157,0,1.0,1.5090000000000001
876,24921,21:28:04,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:28:04,-29.139999999999997,137.2,21:28:04,148.0,11,574,472,232,241,232,173,0,1.0,1.5090000000000001
877,24923,21:28:07,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:28:07,-29.139999999999997,137.2,21:28:07,148.0,2,145,472,242,472,242,168,0,1.0,1.5090000000000001
878,24925,21:28:08,618,3439,3736,1020,-27.24,1.5090000000000001,0.9,21:28:08,-29.139999999999997,137.2,21:28:08,148.0,5,308,472,244,472,244,158,0,1.0,1.5090000000000001
879,24927,21:28:14,618,3423,3733,1020,-27.24,1.5090000000000001,0.9,21:28:14,-29.139999999999997,137.2,21:28:14,155.0,4,3054,472,241,242,241,739,0,1.0,1.5090000000000001
880,24929,21:28:23,618,3423,3733,1020,-27.24,1.5090000000000001,0.9,21:28:23,-29.139999999999997,137.2,21:28:23,155.0,3,145,472,241,472,241,171,0,1.0,1.5090000000000001
881,24931,21:28:38,618,3423,3733,1020,-27.24,1.5090000000000001,0.9,21:28:38,-29.139999999999997,137.2,21:28:38,155.0,11,547,472,240,473,240,195,0,1.0,1.5090000000000001
882,24933,21:29:04,618,3423,3733,1020,-27.24,1.5090000000000001,0.9,21:29:04,-29.139999999999997,137.2,21:29:04,155.0,7,506,472,221,243,221,165,0,1.0,1.5090000000000001
883,24935,21:29:05,618,3423,3733,1020,-27.24,1.5090000000000001,0.9,21:29:05,-29.139999999999997,137.2,21:29:05,155.0,4,1568,472,244,244,244,476,0,1.0,1.5090000000000001
884,24937,21:29:10,618,3423,3733,1020,-27.24,1.5090000000000001,0.9,21:29:10,-29.139999999999997,137.3,21:29:10,155.0,3,2758,472,243,243,243,712,0,1.0,1.5090000000000001
885,24941,21:29:15,615,3416,3734,1020,-27.29,1.594,1.0,21:29:15,-29.189999999999998,137.3,21:29:15,155.0,5,132,472,229,472,229,165,0,0.9839378200598783,1.5683968851754462
886,24943,21:29:21,615,3416,3734,1020,-27.29,1.594,1.0,21:29:21,-29.189999999999998,137.3,21:29:21,155.0,3,1940,472,244,244,244,675,0,0.9839378200598783,1.5683968851754462
887,24945,21:29:22,615,3416,3734,1020,-27.29,1.594,1.0,21:29:22,-29.189999999999998,137.3,21:29:22,155.0,8,586,472,242,472,242,164,0,0.9839378200598783,1.5683968851754462
888,24947,21:29:23,615,3416,3734,1020,-27.29,1.594,1.0,21:29:23,-29.189999999999998,137.3,21:29:23,155.0,4,359,472,242,473,242,182,0,0.9839378200598783,1.5683968851754462
889,24949,21:29:25,615,3416,3734,1020,-27.29,1.594,1.0,21:29:25,-29.189999999999998,137.3,21:29:25,155.0,3,195,472,242,472,242,172,0,0.9839378200598783,1.5683968851754462
890,24951,21:29:28,615,3416,3734,1020,-27.29,1.594,1.0,21:29:28,-29.189999999999998,137.3,21:29:28,155.0,3,96,473,236,243,236,194,0,0.9839378200598783,1.5683968851754462
891,24953,21:29:29,615,3416,3734,1020,-27.29,1.594,1.0,21:29:29,-29.189999999999998,137.3,21:29:29,155.0,3,3528,472,244,244,244,480,0,0.9839378200598783,1.5683968851754462
892,24955,21:29:31,615,3416,3734,1020,-27.29,1.594,1.0,21:29:31,-29.189999999999998,137.3,21:29:31,155.0,3,1617,472,241,241,241,765,0,0.9839378200598783,1.5683968851754462
893,24957,21:29:32,615,3416,3734,1020,-27.29,1.594,1.0,21:29:32,-29.189999999999998,137.3,21:29:32,155.0,3,161,472,241,472,241,142,0,0.9839378200598783,1.5683968851754462
894,24959,21:29:38,615,3416,3734,1020,-27.29,1.594,1.0,21:29:38,-29.189999999999998,137.4,21:29:38,155.0,6,386,472,241,472,241,199,0,0.9839378200598783,1.5683968851754462
895,24965,21:29:50,615,3416,3734,1020,-27.29,1.594,1.0,21:29:50,-29.189999999999998,137.4,21:29:50,155.0,9,528,472,228,472,228,155,0,0.9839378200598783,1.5683968851754462
896,24967,21:29:52,615,3416,3734,1020,-27.29,1.594,1.0,21:29:52,-29.189999999999998,137.4,21:29:52,155.0,6,582,472,244,472,244,198,0,0.9839378200598783,1.5683968851754462
897,24969,21:29:55,615,3416,3734,1020,-27.29,1.594,1.0,21:29:55,-29.189999999999998,137.4,21:29:55,155.0,5,4311,243,243,243,243,759,0,0.9839378200598783,1.5683968851754462
898,24971,21:29:57,615,3416,3734,1020,-27.29,1.594,1.0,21:29:57,-29.189999999999998,137.4,21:29:57,155.0,3,227,472,232,472,232,172,0,0.9839378200598783,1.5683968851754462
899,24977,21:30:00,615,3416,3734,1020,-27.29,1.594,1.0,21:30:00,-29.189999999999998,137.5,21:30:00,155.0,4,297,472,243,472,243,168,0,0.9839378200598783,1.5683968851754462
900,24979,21:30:03,615,3416,3734,1020,-27.29,1.594,1.0,21:30:03,-29.189999999999998,137.5,21:30:03,155.0,1,95,472,235,243,235,169,0,0.9839378200598783,1.5683968851754462
901,24981,21:30:05,615,3416,3734,1020,-27.29,1.594,1.0,21:30:05,-29.189999999999998,137.5,21:30:05,155.0,6,325,472,225,244,225,153,0,0.9839378200598783,1.5683968851754462
902,24983,21:30:06,615,3416,3734,1020,-27.29,1.594,1.0,21:30:06,-29.189999999999998,137.5,21:30:06,155.0,6,498,472,243,472,243,160,0,0.9839378200598783,1.5683968851754462
903,24985,21:30:09,615,3416,3734,1020,-27.29,1.594,1.0,21:30:09,-29.189999999999998,137.4,21:30:09,155.0,9,754,472,231,473,231,157,0,0.9839378200598783,1.5683968851754462
904,24987,21:30:16,612,3407,3733,1022,-27.29,1.594,1.0,21:30:16,-29.189999999999998,137.4,21:30:16,163.0,6,406,472,243,472,243,163,0,0.9839378200598783,1.5683968851754462
905,24989,21:30:20,612,3407,3733,1022,-27.29,1.594,1.0,21:30:20,-29.189999999999998,137.4,21:30:20,163.0,7,455,472,243,472,243,137,0,0.9839378200598783,1.5683968851754462
906,24993,21:30:22,612,3407,3733,1022,-27.29,1.594,1.0,21:30:22,-29.189999999999998,137.4,21:30:22,163.0,6,14787,472,243,243,243,769,0,0.9839378200598783,1.5683968851754462
907,24999,21:30:30,612,3407,3733,1022,-27.29,1.594,1.0,21:30:30,-29.189999999999998,137.4,21:30:30,163.0,3,275,472,229,473,229,154,0,0.9839378200598783,1.5683968851754462
908,25003,21:30:38,612,3407,3733,1022,-27.29,1.594,1.0,21:30:38,-29.189999999999998,137.4,21:30:38,163.0,1,35,472,242,472,242,149,0,0.9839378200598783,1.5683968851754462
909,25007,21:30:42,612,3407,3733,1022,-27.29,1.594,1.0,21:30:42,-29.189999999999998,137.4,21:30:42,163.0,4,212,472,230,242,230,134,0,0.9839378200598783,1.5683968851754462
910,25009,21:30:44,612,3407,3733,1022,-27.29,1.594,1.0,21:30:44,-29.189999999999998,137.4,21:30:44,163.0,8,418,472,241,473,241,142,0,0.9839378200598783,1.5683968851754462
911,25013,21:30:45,612,3407,3733,1022,-27.29,1.594,1.0,21:30:45,-29.189999999999998,137.4,21:30:45,163.0,1,77,472,242,472,242,157,0,0.9839378200598783,1.5683968851754462
912,25015,21:30:48,612,3407,3733,1022,-27.29,1.594,1.0,21:30:48,-29.189999999999998,137.4,21:30:48,163.0,4,375,472,241,472,241,167,0,0.9839378200598783,1.5683968851754462
913,25017,21:30:49,612,3407,3733,1022,-27.29,1.594,1.0,21:30:49,-29.189999999999998,137.4,21:30:49,163.0,7,396,473,244,473,244,178,0,0.9839378200598783,1.5683968851754462
914,25023,21:30:59,612,3407,3733,1022,-27.29,1.594,1.0,21:30:59,-29.189999999999998,137.5,21:30:59,163.0,8,662,472,240,241,240,170,0,0.9839378200598783,1.5683968851754462
915,25025,21:31:00,612,3407,3733,1022,-27.29,1.594,1.0,21:31:00,-29.189999999999998,137.5,21:31:00,163.0,8,451,472,228,242,228,166,0,0.9839378200598783,1.5683968851754462
916,25027,21:31:02,612,3407,3733,1022,-27.29,1.594,1.0,21:31:02,-29.189999999999998,137.5,21:31:02,163.0,7,463,472,231,243,231,152,0,0.9839378200598783,1.5683968851754462
917,25029,21:31:02,612,3407,3733,1022,-27.29,1.594,1.0,21:31:02,-29.189999999999998,137.5,21:31:02,163.0,8,555,472,236,244,236,154,0,0.9839378200598783,1.5683968851754462
918,25031,21:31:04,612,3407,3733,1022,-27.29,1.594,1.0,21:31:04,-29.189999999999998,137.5,21:31:04,163.0,8,545,472,239,473,239,168,0,0.9839378200598783,1.5683968851754462
919,25033,21:31:04,612,3407,3733,1022,-27.29,1.594,1.0,21:31:04,-29.189999999999998,137.5,21:31:04,163.0,4,85,472,241,472,241,153,0,0.9839378200598783,1.5683968851754462
920,25035,21:31:06,612,3407,3733,1022,-27.29,1.594,1.0,21:31:06,-29.189999999999998,137.5,21:31:06,163.0,7,497,472,244,473,244,171,0,0.9839378200598783,1.5683968851754462
921,25037,21:31:06,612,3407,3733,1022,-27.29,1.594,1.0,21:31:06,-29.189999999999998,137.5,21:31:06,163.0,3,175,472,239,472,239,175,0,0.9839378200598783,1.5683968851754462
922,25039,21:31:09,612,3407,3733,1022,-27.29,1.594,1.0,21:31:09,-29.189999999999998,137.5,21:31:09,163.0,4,1205,472,240,241,240,501,0,0.9839378200598783,1.5683968851754462
923,25041,21:31:11,612,3407,3733,1022,-27.29,1.594,1.0,21:31:11,-29.189999999999998,137.5,21:31:11,163.0,4,304,472,240,472,240,166,0,0.9839378200598783,1.5683968851754462
924,25043,21:31:13,612,3407,3733,1022,-27.29,1.594,1.0,21:31:13,-29.189999999999998,137.5,21:31:13,163.0,3,155,472,223,244,223,141,0,0.9839378200598783,1.5683968851754462
925,25045,21:31:14,612,3406,3736,1020,-27.29,1.594,1.0,21:31:14,-29.189999999999998,137.5,21:31:14,165.0,5,2782,260,240,241,240,537,0,0.9839378200598783,1.5683968851754462
926,25047,21:31:14,612,3406,3736,1020,-27.29,1.594,1.0,21:31:14,-29.189999999999998,137.5,21:31:14,165.0,2,135,472,229,244,229,195,0,0.9839378200598783,1.5683968851754462
