EID      GPS    kod1 kod2  kod3  kod4   high    cur    temp
22891 18:11:59  618  3472  3740  1077  -27.24   1.343   3.8
22892 18:11:59  618  3472  3740  1077  -27.24   1.343   3.8
22893 18:11:59  618  3472  3740  1077  -27.24   1.343   3.8
22894 18:11:59  618  3472  3740  1077  -27.24   1.343   3.8
22895 18:11:59  618  3472  3740  1077  -27.24   1.343   3.8
22896 18:12:00  618  3472  3740  1077  -27.24   1.343   3.8
22897 18:12:00  618  3472  3740  1077  -27.24   1.343   3.8
22898 18:12:00  618  3472  3740  1077  -27.24   1.343   3.8
22899 18:12:00  618  3472  3740  1077  -27.24   1.343   3.8
22900 18:12:00  618  3472  3740  1077  -27.24   1.343   3.8
22901 18:12:00  618  3472  3740  1077  -27.24   1.343   3.8
22902 18:12:01  618  3472  3740  1077  -27.24   1.343   3.8
22903 18:12:01  618  3472  3740  1077  -27.24   1.343   3.8
22904 18:12:01  618  3472  3740  1077  -27.24   1.343   3.8
22905 18:12:01  618  3472  3740  1077  -27.24   1.343   3.8
22906 18:12:01  618  3472  3740  1077  -27.24   1.343   3.8
22907 18:12:01  618  3472  3740  1077  -27.24   1.343   3.8
22908 18:12:02  618  3472  3740  1077  -27.24   1.343   3.8
22909 18:12:02  618  3472  3740  1077  -27.24   1.343   3.8
22910 18:12:02  618  3472  3740  1077  -27.24   1.343   3.8
22911 18:12:02  618  3472  3740  1077  -27.24   1.343   3.8
22912 18:12:02  618  3472  3740  1077  -27.24   1.343   3.8
22913 18:12:02  618  3472  3740  1077  -27.24   1.343   3.8
22914 18:12:03  618  3472  3740  1077  -27.24   1.343   3.8
22915 18:12:03  618  3472  3740  1077  -27.24   1.343   3.8
22916 18:12:03  618  3472  3740  1077  -27.24   1.343   3.8
22917 18:12:03  618  3472  3740  1077  -27.24   1.343   3.8
22918 18:12:03  618  3472  3740  1077  -27.24   1.343   3.8
22919 18:12:03  618  3472  3740  1077  -27.24   1.343   3.8
22920 18:12:04  618  3472  3740  1077  -27.24   1.343   3.8
22921 18:12:04  618  3472  3740  1077  -27.24   1.343   3.8
22922 18:12:04  618  3472  3740  1077  -27.24   1.343   3.8
22923 18:12:04  618  3472  3740  1077  -27.24   1.343   3.8
22924 18:12:04  618  3472  3740  1077  -27.24   1.343   3.8
22925 18:12:05  618  3472  3740  1077  -27.24   1.343   3.8
22926 18:12:05  618  3472  3740  1077  -27.24   1.343   3.8
22927 18:12:05  618  3472  3740  1077  -27.24   1.343   3.8
22928 18:12:05  618  3472  3740  1077  -27.24   1.343   3.8
22929 18:12:05  618  3472  3740  1077  -27.24   1.343   3.8
22930 18:12:05  618  3472  3740  1077  -27.24   1.343   3.8
22931 18:12:06  618  3472  3740  1077  -27.24   1.343   3.8
22932 18:12:06  618  3472  3740  1077  -27.24   1.343   3.8
22933 18:12:06  618  3472  3740  1077  -27.24   1.343   3.8
22934 18:12:06  618  3472  3740  1077  -27.24   1.343   3.8
22935 18:12:07  618  3472  3740  1077  -27.24   1.343   3.8
22936 18:12:07  618  3472  3740  1077  -27.24   1.343   3.8
22937 18:12:07  618  3472  3740  1077  -27.24   1.343   3.8
22938 18:12:07  618  3472  3740  1077  -27.24   1.343   3.8
22939 18:12:07  618  3472  3740  1077  -27.24   1.343   3.8
22940 18:12:07  618  3472  3740  1077  -27.24   1.343   3.8
22941 18:12:07  618  3472  3740  1077  -27.24   1.343   3.8
22942 18:12:08  618  3472  3740  1077  -27.24   1.343   3.8
22943 18:12:08  618  3472  3740  1077  -27.24   1.343   3.8
22944 18:12:08  618  3472  3740  1077  -27.24   1.343   3.8
22945 18:12:08  618  3472  3740  1077  -27.24   1.343   3.8
22946 18:12:08  618  3472  3740  1077  -27.24   1.343   3.8
22947 18:12:08  618  3472  3740  1077  -27.24   1.343   3.8
22948 18:12:09  618  3472  3740  1077  -27.24   1.343   3.8
22949 18:12:09  618  3472  3740  1077  -27.24   1.343   3.8
22950 18:12:09  618  3472  3740  1077  -27.24   1.343   3.8
22951 18:12:09  618  3472  3740  1077  -27.24   1.343   3.8
22952 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22953 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22954 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22955 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22956 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22957 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22958 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22959 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22960 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22961 18:12:11  618  3472  3740  1077  -27.24   1.343   3.8
22962 18:12:12  618  3472  3740  1077  -27.24   1.343   3.8
22963 18:12:12  618  3472  3740  1077  -27.24   1.343   3.8
22964 18:12:12  618  3472  3740  1077  -27.24   1.343   3.8
22965 18:12:12  618  3472  3740  1077  -27.24   1.343   3.8
22966 18:12:12  618  3472  3740  1077  -27.24   1.343   3.8
22967 18:12:12  618  3472  3740  1077  -27.24   1.343   3.8
22968 18:12:13  618  3472  3740  1077  -27.24   1.343   3.8
22969 18:12:13  618  3472  3740  1077  -27.24   1.343   3.8
22970 18:12:13  618  3472  3740  1077  -27.24   1.343   3.8
22971 18:12:13  618  3472  3740  1077  -27.24   1.343   3.8
22972 18:12:14  618  3472  3740  1077  -27.24   1.343   3.8
22973 18:12:14  618  3472  3740  1077  -27.24   1.343   3.8
22974 18:12:14  618  3472  3740  1077  -27.24   1.343   3.8
22975 18:12:14  618  3472  3740  1077  -27.24   1.343   3.8
22976 18:12:14  618  3472  3740  1077  -27.24   1.343   3.8
22977 18:12:14  618  3472  3740  1077  -27.24   1.343   3.8
22978 18:12:14  618  3472  3740  1077  -27.24   1.343   3.8
22979 18:12:15  618  3472  3740  1077  -27.24   1.343   3.8
22980 18:12:15  618  3472  3740  1077  -27.24   1.343   3.8
22981 18:12:15  618  3472  3740  1077  -27.24   1.343   3.8
22982 18:12:15  618  3472  3740  1077  -27.24   1.343   3.8
22983 18:12:15  618  3472  3740  1077  -27.24   1.343   3.8
22984 18:12:16  618  3472  3740  1077  -27.24   1.343   3.8
22985 18:12:16  618  3472  3740  1077  -27.24   1.343   3.8
22986 18:12:16  618  3472  3740  1077  -27.24   1.343   3.8
22987 18:12:16  618  3472  3740  1077  -27.24   1.343   3.8
22988 18:12:16  618  3472  3740  1077  -27.24   1.343   3.8
22989 18:12:17  618  3472  3740  1077  -27.24   1.343   3.8
22990 18:12:17  618  3472  3740  1077  -27.24   1.343   3.8
22991 18:12:17  618  3472  3740  1077  -27.24   1.343   3.8
22992 18:12:17  618  3472  3740  1077  -27.24   1.343   3.8
22993 18:12:17  618  3472  3740  1077  -27.24   1.343   3.8
22994 18:12:17  618  3472  3740  1077  -27.24   1.343   3.8
22995 18:12:18  618  3472  3740  1077  -27.24   1.343   3.8
22996 18:12:18  618  3472  3740  1077  -27.24   1.343   3.8
22997 18:12:18  618  3472  3740  1077  -27.24   1.343   3.8
22998 18:12:18  618  3472  3740  1077  -27.24   1.343   3.8
22999 18:12:18  618  3472  3740  1077  -27.24   1.343   3.8
23000 18:12:18  618  3472  3740  1077  -27.24   1.343   3.8
23001 18:20:16  652  3533  3737  1069  -26.73   1.022   3.5
23002 18:20:16  652  3533  3737  1069  -26.73   1.022   3.5
23003 18:20:37  652  3533  3737  1069  -26.73   1.022   3.5
23004 18:20:37  652  3533  3737  1069  -26.73   1.022   3.5
23005 18:20:42  652  3533  3737  1069  -26.73   1.022   3.5
23006 18:20:42  652  3533  3737  1069  -26.73   1.022   3.5
23007 18:20:45  652  3533  3737  1069  -26.73   1.022   3.5
23008 18:20:45  652  3533  3737  1069  -26.73   1.022   3.5
23009 18:20:51  652  3533  3737  1069  -26.73   1.022   3.5
23010 18:20:51  652  3533  3737  1069  -26.73   1.022   3.5
23011 18:21:46  653  3532  3737  1069  -26.73   1.022   3.5
23012 18:21:46  653  3532  3737  1069  -26.73   1.022   3.5
23013 18:21:52  653  3532  3737  1069  -26.73   1.022   3.5
23014 18:21:52  653  3532  3737  1069  -26.73   1.022   3.5
23015 18:21:56  653  3532  3737  1069  -26.73   1.022   3.5
23016 18:21:56  653  3532  3737  1069  -26.73   1.022   3.5
23017 18:22:13  652  3535  3737  1068  -26.73   1.022   3.5
23018 18:22:13  652  3535  3737  1068  -26.73   1.022   3.5
23019 18:22:26  652  3535  3737  1068  -26.73   1.022   3.5
23020 18:22:26  652  3535  3737  1068  -26.73   1.022   3.5
23021 18:23:09  652  3535  3737  1068  -26.73   1.022   3.5
23022 18:23:09  652  3535  3737  1068  -26.73   1.022   3.5
23023 18:23:22  652  3532  3737  1066  -26.73   1.022   3.5
23024 18:23:22  652  3532  3737  1066  -26.73   1.022   3.5
23025 18:23:32  652  3532  3737  1066  -26.73   1.022   3.5
23026 18:23:32  652  3532  3737  1066  -26.73   1.022   3.5
23027 18:23:45  652  3532  3737  1066  -26.73   1.022   3.5
23028 18:23:45  652  3532  3737  1066  -26.73   1.022   3.5
23029 18:23:59  652  3532  3737  1066  -26.73   1.022   3.5
23030 18:23:59  652  3532  3737  1066  -26.73   1.022   3.5
23031 18:24:36  652  3538  3736  1065  -26.73   0.992   3.2
23032 18:24:36  652  3538  3736  1065  -26.73   0.992   3.2
23033 18:25:18  652  3538  3734  1064  -26.73   0.992   3.2
23034 18:25:18  652  3538  3734  1064  -26.73   0.992   3.2
23035 18:25:20  652  3538  3734  1064  -26.73   0.992   3.2
23036 18:25:20  652  3538  3734  1064  -26.73   0.992   3.2
23037 18:25:59  652  3538  3734  1064  -26.73   0.992   3.2
23038 18:25:59  652  3538  3734  1064  -26.73   0.992   3.2
23039 18:26:08  652  3538  3734  1064  -26.73   0.992   3.2
23040 18:26:08  652  3538  3734  1064  -26.73   0.992   3.2
23041 18:26:20  652  3541  3736  1065  -26.73   0.992   3.2
23042 18:26:20  652  3541  3736  1065  -26.73   0.992   3.2
23043 18:27:13  652  3541  3736  1065  -26.73   0.992   3.2
23044 18:27:13  652  3541  3736  1065  -26.73   0.992   3.2
23045 18:27:54  652  3541  3736  1062  -26.73   0.992   3.2
23046 18:27:54  652  3541  3736  1062  -26.73   0.992   3.2
23047 18:28:06  652  3541  3736  1062  -26.73   0.992   3.2
23048 18:28:06  652  3541  3736  1062  -26.73   0.992   3.2
23049 18:28:08  652  3541  3736  1062  -26.73   0.992   3.2
23050 18:28:08  652  3541  3736  1062  -26.73   0.992   3.2
23051 18:28:11  652  3541  3736  1062  -26.73   0.992   3.2
23052 18:28:11  652  3541  3736  1062  -26.73   0.992   3.2
23053 18:28:26  652  3535  3735  1061  -26.73   1.002   3.0
23054 18:28:26  652  3535  3735  1061  -26.73   1.002   3.0
23055 18:28:30  652  3535  3735  1061  -26.73   1.002   3.0
23056 18:28:30  652  3535  3735  1061  -26.73   1.002   3.0
23057 18:28:31  652  3535  3735  1061  -26.73   1.002   3.0
23058 18:28:31  652  3535  3735  1061  -26.73   1.002   3.0
23059 18:29:17  652  3542  3735  1060  -26.73   1.002   3.0
23060 18:29:17  652  3542  3735  1060  -26.73   1.002   3.0
23061 18:29:20  652  3542  3735  1060  -26.73   1.002   3.0
23062 18:29:20  652  3542  3735  1060  -26.73   1.002   3.0
23063 18:29:45  652  3542  3735  1060  -26.73   1.002   3.0
23064 18:29:45  652  3542  3735  1060  -26.73   1.002   3.0
23065 18:29:48  652  3542  3735  1060  -26.73   1.002   3.0
23066 18:29:48  652  3542  3735  1060  -26.73   1.002   3.0
23067 18:30:12  652  3542  3735  1060  -26.73   1.002   3.0
23068 18:30:12  652  3542  3735  1060  -26.73   1.002   3.0
23069 18:30:35  652  3538  3737  1059  -26.73   1.002   3.0
23070 18:30:35  652  3538  3737  1059  -26.73   1.002   3.0
23071 18:30:37  652  3538  3737  1059  -26.73   1.002   3.0
23072 18:30:37  652  3538  3737  1059  -26.73   1.002   3.0
23073 18:30:41  652  3538  3737  1059  -26.73   1.002   3.0
23074 18:30:41  652  3538  3737  1059  -26.73   1.002   3.0
23075 18:30:45  652  3538  3737  1059  -26.73   1.002   3.0
23076 18:30:45  652  3538  3737  1059  -26.73   1.002   3.0
23077 18:32:07  652  3535  3735  1058  -26.73   1.002   3.0
23078 18:32:07  652  3535  3735  1058  -26.73   1.002   3.0
23079 18:32:32  652  3532  3736  1057  -26.73   1.022   2.8
23080 18:32:32  652  3532  3736  1057  -26.73   1.022   2.8
23081 18:32:35  652  3532  3736  1057  -26.73   1.022   2.8
23082 18:32:35  652  3532  3736  1057  -26.73   1.022   2.8
23083 18:33:53  618  3488  3735  1056  -26.73   1.022   2.8
23084 18:33:53  618  3488  3735  1056  -26.73   1.022   2.8
23085 18:33:56  618  3488  3735  1056  -26.73   1.022   2.8
23086 18:33:56  618  3488  3735  1056  -26.73   1.022   2.8
23087 18:33:58  618  3488  3735  1056  -26.73   1.022   2.8
23088 18:33:58  618  3488  3735  1056  -26.73   1.022   2.8
23089 18:33:59  618  3488  3735  1056  -26.73   1.022   2.8
23090 18:33:59  618  3488  3735  1056  -26.73   1.022   2.8
23091 18:34:22  618  3485  3738  1057  -26.73   1.022   2.8
23092 18:34:22  618  3485  3738  1057  -26.73   1.022   2.8
23093 18:34:42  618  3485  3738  1057  -26.73   1.022   2.8
23094 18:34:42  618  3485  3738  1057  -26.73   1.022   2.8
23095 18:34:55  618  3485  3738  1057  -26.73   1.022   2.8
23096 18:34:55  618  3485  3738  1057  -26.73   1.022   2.8
23097 18:34:58  618  3485  3738  1057  -26.73   1.022   2.8
23098 18:34:58  618  3485  3738  1057  -26.73   1.022   2.8
23099 18:35:00  618  3485  3738  1057  -26.73   1.022   2.8
23100 18:35:00  618  3485  3738  1057  -26.73   1.022   2.8
23101 18:35:09  618  3485  3738  1057  -26.73   1.022   2.8
23102 18:35:09  618  3485  3738  1057  -26.73   1.022   2.8
23103 18:36:02  618  3483  3737  1055  -26.73   1.022   2.8
23104 18:36:02  618  3483  3737  1055  -26.73   1.022   2.8
23105 18:36:17  618  3483  3737  1054  -27.24   1.273   2.7
23106 18:36:17  618  3483  3737  1054  -27.24   1.273   2.7
23107 18:36:43  618  3483  3737  1054  -27.24   1.273   2.7
23108 18:36:43  618  3483  3737  1054  -27.24   1.273   2.7
23109 18:37:26  618  3487  3738  1053  -27.24   1.273   2.7
23110 18:37:26  618  3487  3738  1053  -27.24   1.273   2.7
23111 18:37:39  618  3487  3738  1053  -27.24   1.273   2.7
23112 18:37:39  618  3487  3738  1053  -27.24   1.273   2.7
23113 18:37:41  618  3487  3738  1053  -27.24   1.273   2.7
23114 18:37:41  618  3487  3738  1053  -27.24   1.273   2.7
23115 18:38:25  618  3483  3733  1052  -27.24   1.273   2.7
23116 18:38:25  618  3483  3733  1052  -27.24   1.273   2.7
23117 18:38:43  618  3483  3733  1052  -27.24   1.273   2.7
23118 18:38:43  618  3483  3733  1052  -27.24   1.273   2.7
23119 18:39:01  618  3483  3733  1052  -27.24   1.273   2.7
23120 18:39:01  618  3483  3733  1052  -27.24   1.273   2.7
23121 18:39:11  618  3483  3733  1052  -27.24   1.273   2.7
23122 18:39:11  618  3483  3733  1052  -27.24   1.273   2.7
23123 18:39:16  618  3483  3733  1052  -27.24   1.273   2.7
23124 18:39:16  618  3483  3733  1052  -27.24   1.273   2.7
23125 18:39:18  618  3489  3735  1052  -27.24   1.273   2.7
23126 18:39:18  618  3489  3735  1052  -27.24   1.273   2.7
23127 18:39:35  618  3489  3735  1052  -27.24   1.273   2.7
23128 18:39:35  618  3489  3735  1052  -27.24   1.273   2.7
23129 18:39:41  618  3489  3735  1052  -27.24   1.273   2.7
23130 18:39:41  618  3489  3735  1052  -27.24   1.273   2.7
23131 18:40:05  618  3489  3735  1052  -27.24   1.273   2.7
23132 18:40:05  618  3489  3735  1052  -27.24   1.273   2.7
23133 18:40:07  618  3489  3735  1052  -27.24   1.273   2.7
23134 18:40:07  618  3489  3735  1052  -27.24   1.273   2.7
23135 18:48:23  618  3492  3733  1045  -27.24   1.208   2.2
23136 18:48:23  618  3492  3733  1045  -27.24   1.208   2.2
23137 18:48:34  618  3492  3733  1045  -27.24   1.208   2.2
23138 18:48:34  618  3492  3733  1045  -27.24   1.208   2.2
23139 18:49:13  618  3492  3733  1045  -27.24   1.208   2.2
23140 18:49:13  618  3492  3733  1045  -27.24   1.208   2.2
23141 18:49:27  618  3493  3735  1043  -27.24   1.208   2.2
23142 18:49:27  618  3493  3735  1043  -27.24   1.208   2.2
23143 18:49:30  618  3493  3735  1043  -27.24   1.208   2.2
23144 18:49:30  618  3493  3735  1043  -27.24   1.208   2.2
23145 18:49:38  618  3493  3735  1043  -27.24   1.208   2.2
23146 18:49:38  618  3493  3735  1043  -27.24   1.208   2.2
23147 18:49:40  618  3493  3735  1043  -27.24   1.208   2.2
23148 18:49:40  618  3493  3735  1043  -27.24   1.208   2.2
23149 18:49:42  618  3493  3735  1043  -27.24   1.208   2.2
23150 18:49:42  618  3493  3735  1043  -27.24   1.208   2.2
23151 18:49:43  618  3493  3735  1043  -27.24   1.208   2.2
23152 18:49:43  618  3493  3735  1043  -27.24   1.208   2.2
23153 18:49:46  618  3493  3735  1043  -27.24   1.208   2.2
23154 18:49:46  618  3493  3735  1043  -27.24   1.208   2.2
23155 18:49:50  618  3493  3735  1043  -27.24   1.208   2.2
23156 18:49:50  618  3493  3735  1043  -27.24   1.208   2.2
23157 18:49:50  618  3493  3735  1043  -27.24   1.208   2.2
23158 18:49:50  618  3493  3735  1043  -27.24   1.208   2.2
23159 18:50:00  618  3493  3735  1043  -27.24   1.208   2.2
23160 18:50:00  618  3493  3735  1043  -27.24   1.208   2.2
23161 18:50:01  618  3493  3735  1043  -27.24   1.208   2.2
23162 18:50:01  618  3493  3735  1043  -27.24   1.208   2.2
23163 18:50:04  618  3493  3735  1043  -27.24   1.208   2.2
23164 18:50:04  618  3493  3735  1043  -27.24   1.208   2.2
23165 18:50:16  618  3493  3735  1043  -27.24   1.208   2.2
23166 18:50:16  618  3493  3735  1043  -27.24   1.208   2.2
23167 18:50:31  618  3491  3734  1044  -27.24   1.208   2.2
23168 18:50:31  618  3491  3734  1044  -27.24   1.208   2.2
23169 18:50:39  618  3491  3734  1044  -27.24   1.208   2.2
23170 18:50:39  618  3491  3734  1044  -27.24   1.208   2.2
23171 18:50:43  618  3491  3734  1044  -27.24   1.208   2.2
23172 18:50:43  618  3491  3734  1044  -27.24   1.208   2.2
23173 18:50:45  618  3491  3734  1044  -27.24   1.208   2.2
23174 18:50:45  618  3491  3734  1044  -27.24   1.208   2.2
23175 18:51:09  618  3491  3734  1044  -27.24   1.208   2.2
23176 18:51:09  618  3491  3734  1044  -27.24   1.208   2.2
23177 18:51:15  618  3491  3734  1044  -27.24   1.208   2.2
23178 18:51:15  618  3491  3734  1044  -27.24   1.208   2.2
23179 18:51:36  618  3487  3734  1044  -27.24   1.208   2.2
23180 18:51:36  618  3487  3734  1044  -27.24   1.208   2.2
23181 18:51:55  618  3487  3734  1044  -27.24   1.208   2.2
23182 18:51:55  618  3487  3734  1044  -27.24   1.208   2.2
23183 18:52:04  618  3487  3734  1044  -27.24   1.208   2.2
23184 18:52:04  618  3487  3734  1044  -27.24   1.208   2.2
23185 18:52:09  618  3487  3734  1044  -27.24   1.208   2.2
23186 18:52:09  618  3487  3734  1044  -27.24   1.208   2.2
23187 18:52:16  618  3487  3734  1044  -27.24   1.208   2.2
23188 18:52:16  618  3487  3734  1044  -27.24   1.208   2.2
23189 18:52:47  618  3485  3732  1043  -27.24   1.238   2.2
23190 18:52:47  618  3485  3732  1043  -27.24   1.238   2.2
23191 18:52:50  618  3485  3732  1043  -27.24   1.238   2.2
23192 18:52:50  618  3485  3732  1043  -27.24   1.238   2.2
23193 18:53:05  618  3485  3732  1043  -27.24   1.238   2.2
23194 18:53:05  618  3485  3732  1043  -27.24   1.238   2.2
23195 18:53:10  618  3485  3732  1043  -27.24   1.238   2.2
23196 18:53:10  618  3485  3732  1043  -27.24   1.238   2.2
23197 18:53:21  618  3487  3733  1042  -27.24   1.238   2.2
23198 18:53:21  618  3487  3733  1042  -27.24   1.238   2.2
23199 18:53:28  618  3487  3733  1042  -27.24   1.238   2.2
23200 18:53:28  618  3487  3733  1042  -27.24   1.238   2.2
23201 18:53:32  618  3487  3733  1042  -27.24   1.238   2.2
23202 18:53:32  618  3487  3733  1042  -27.24   1.238   2.2
23203 18:53:33  618  3487  3733  1042  -27.24   1.238   2.2
23204 18:53:33  618  3487  3733  1042  -27.24   1.238   2.2
23205 18:53:36  618  3487  3733  1042  -27.24   1.238   2.2
23206 18:53:36  618  3487  3733  1042  -27.24   1.238   2.2
23207 18:53:37  618  3487  3733  1042  -27.24   1.238   2.2
23208 18:53:37  618  3487  3733  1042  -27.24   1.238   2.2
23209 18:53:58  618  3487  3733  1042  -27.24   1.238   2.2
23210 18:53:58  618  3487  3733  1042  -27.24   1.238   2.2
23211 18:54:02  618  3487  3733  1042  -27.24   1.238   2.2
23212 18:54:02  618  3487  3733  1042  -27.24   1.238   2.2
23213 18:54:09  618  3487  3733  1042  -27.24   1.238   2.2
23214 18:54:09  618  3487  3733  1042  -27.24   1.238   2.2
23215 18:54:22  618  3492  3735  1042  -27.24   1.238   2.2
23216 18:54:22  618  3492  3735  1042  -27.24   1.238   2.2
23217 18:54:34  618  3492  3735  1042  -27.24   1.238   2.2
